seed,scenario_id,line_label,line_index,q_fragile,fragility_label,loss_mask,first_step_direct_shed_label,first_step_critical,num_valid_second_critical,max_second_load_shed_mw,num_valid_second_relay_cascade,split
20260703,20260703,L107,106,0.9424963593482971,0,False,0,False,,,,train
20260703,20260703,L108,107,0.9710227251052856,0,False,0,False,,,,train
20260703,20260703,L109,108,0.9887739419937134,0,False,0,False,,,,train
20260703,20260703,L110,109,0.992849588394165,1,True,0,False,,,,train
20260703,20260703,L111,110,0.9851251840591431,1,True,0,False,,,,train
20260703,20260703,L112,111,0.9909624457359314,1,True,0,False,,,,train
20260703,20260703,L113,112,0.9785780906677246,0,False,0,False,,,,train
20260703,20260703,L114,113,0.9703122973442078,1,True,0,False,,,,train
20260703,20260703,L115,114,0.9815550446510315,1,True,0,False,,,,train
20260703,20260703,L116,115,0.9507724046707153,0,False,0,False,,,,train
20260703,20260703,L117,116,0.9399973750114441,1,True,0,False,,,,train
20260703,20260703,L118,117,0.9421065449714661,0,False,0,False,,,,train
20260703,20260703,L119,118,0.9587945938110352,1,True,0,False,,,,train
20260703,20260703,L120,119,0.9686182737350464,1,True,0,False,,,,train
20260703,20260703,L121,120,0.940727174282074,1,True,0,False,,,,train
20260703,20260703,L122,121,0.8316103219985962,1,True,0,False,,,,train
20260703,20260703,L123,122,0.9808886647224426,0,False,0,False,,,,train
20260703,20260703,L124,123,0.9820267558097839,0,False,0,False,,,,train
20260703,20260703,L125,124,0.9717264175415039,1,True,0,False,,,,train
20260703,20260703,L126,125,0.9017866849899292,1,True,0,False,,,,train
20260703,20260703,L127,126,0.967283308506012,0,False,0,False,,,,train
20260703,20260703,L128,127,0.9631142020225525,1,True,0,False,,,,train
20260703,20260703,L129,128,0.9553639888763428,0,False,0,False,,,,train
20260703,20260703,L130,129,0.9520791172981262,0,False,0,False,,,,train
20260703,20260703,L131,130,0.9804813265800476,0,False,0,False,,,,train
20260703,20260703,L132,131,0.9732807874679565,0,False,0,False,,,,train
20260703,20260703,L133,132,0.9797693490982056,0,False,0,False,,,,train
20260703,20260703,L134,133,0.8894250392913818,0,False,0,False,,,,train
20260703,20260703,L135,134,0.9559888243675232,0,False,0,False,,,,train
20260703,20260703,L136,135,0.9689299464225769,0,False,0,False,,,,train
20260703,20260703,L137,136,0.9056078195571899,0,False,0,False,,,,train
20260703,20260703,L138,137,0.9200072884559631,0,False,0,False,,,,train
20260703,20260703,L139,138,0.9162613153457642,0,False,0,False,,,,train
20260703,20260703,L140,139,0.8779903054237366,1,True,0,False,,,,train
20260703,20260703,L141,140,0.942552387714386,0,False,0,False,,,,train
20260703,20260703,L142,141,0.9441734552383423,0,False,0,False,,,,train
20260703,20260703,L143,142,0.9287731051445007,1,True,0,False,,,,train
20260703,20260703,L144,143,0.9185945391654968,0,False,0,False,,,,train
20260703,20260703,L145,144,0.964015007019043,1,True,0,False,,,,train
20260703,20260703,L146,145,0.9415131211280823,1,True,0,False,,,,train
20260703,20260703,L147,146,0.9526914358139038,0,False,1,True,,,,train
20260703,20260703,L148,147,0.988125205039978,0,False,0,False,,,,train
20260703,20260703,L149,148,0.9744788408279419,1,True,0,False,,,,train
20260703,20260703,L150,149,0.9819304347038269,1,True,0,False,,,,train
20260703,20260703,L151,150,0.9744367003440857,1,True,0,False,,,,train
20260703,20260703,L152,151,0.9723212122917175,1,True,0,False,,,,train
20260703,20260703,L153,152,0.9727721214294434,1,True,0,False,,,,train
20260703,20260703,L154,153,0.9822779893875122,0,False,0,False,,,,train
20260703,20260703,L155,154,0.9881312847137451,0,False,0,False,,,,train
20260703,20260703,L156,155,0.9673759341239929,0,False,0,False,,,,train
20260703,20260703,L157,156,0.9657703638076782,1,True,0,False,,,,train
20260703,20260703,L158,157,0.9776651859283447,1,True,0,False,,,,train
20260703,20260703,L159,158,0.9772477746009827,0,False,0,False,,,,train
20260703,20260703,L160,159,0.9785934686660767,1,True,0,False,,,,train
20260703,20260703,L161,160,0.924905002117157,0,False,0,False,,,,train
20260703,20260703,L162,161,0.8586288690567017,1,True,0,False,,,,train
20260703,20260703,L163,162,0.987275242805481,0,False,0,False,,,,train
20260703,20260703,L164,163,0.9846873879432678,0,False,0,False,,,,train
20260703,20260703,L165,164,0.973071813583374,1,True,0,False,,,,train
20260703,20260703,L166,165,0.9904138445854187,0,False,0,False,,,,train
20260703,20260703,L167,166,0.9858578443527222,1,True,0,False,,,,train
20260703,20260703,L168,167,0.9866265654563904,1,True,0,False,,,,train
20260703,20260703,L169,168,0.9882650375366211,1,True,0,False,,,,train
20260703,20260703,L170,169,0.9848132729530334,0,False,0,False,,,,train
20260703,20260703,L171,170,0.9878289699554443,1,True,0,False,,,,train
20260703,20260703,L172,171,0.9551389217376709,1,True,0,False,,,,train
20260703,20260703,L173,172,0.958025336265564,0,False,0,False,,,,train
20260703,20260703,L174,173,0.9858739376068115,1,True,0,False,,,,train
20260703,20260703,L175,174,0.9819430708885193,1,True,0,False,,,,train
20260703,20260703,L176,175,0.9632998704910278,0,False,0,False,,,,train
20260703,20260703,L177,176,0.9586099982261658,0,False,0,False,,,,train
20260703,20260703,L178,177,0.9767981767654419,1,True,0,False,,,,train
20260703,20260703,L179,178,0.9752964973449707,0,False,0,False,,,,train
20260703,20260703,L180,179,0.9798774123191833,0,False,0,False,,,,train
20260703,20260703,L181,180,0.9625676870346069,0,False,1,True,,,,train
20260703,20260703,L182,181,0.9333924651145935,1,True,0,False,,,,train
20260703,20260703,L183,182,0.8457450866699219,0,False,1,True,,,,train
20260703,20260703,L184,183,0.9838361144065857,0,False,1,True,,,,train
20260703,20260703,L185,184,0.9410759806632996,0,False,1,True,,,,train
20260703,20260703,L186,185,0.8454346656799316,1,True,0,False,,,,train
20260704,20260704,L001,0,0.9171975255012512,1,True,0,False,,,,train
20260704,20260704,L002,1,0.934867262840271,1,True,0,False,,,,train
20260704,20260704,L003,2,0.909164309501648,1,True,0,False,,,,train
20260704,20260704,L004,3,0.9449516534805298,0,False,0,False,,,,train
20260704,20260704,L005,4,0.9153818488121033,1,True,0,False,,,,train
20260704,20260704,L006,5,0.8549460768699646,1,True,0,False,,,,train
20260704,20260704,L007,6,0.986018180847168,0,False,0,False,,,,train
20260704,20260704,L008,7,0.9711008667945862,0,False,0,False,,,,train
20260704,20260704,L009,8,0.9508929252624512,0,False,0,False,,,,train
20260704,20260704,L010,9,0.8730534315109253,0,False,0,False,,,,train
20260704,20260704,L011,10,0.935361385345459,1,True,0,False,,,,train
20260704,20260704,L012,11,0.9844323396682739,1,True,0,False,,,,train
20260704,20260704,L013,12,0.9876963496208191,0,False,0,False,,,,train
20260704,20260704,L014,13,0.9877815246582031,1,True,0,False,,,,train
20260704,20260704,L015,14,0.98512864112854,0,False,0,False,,,,train
20260704,20260704,L016,15,0.9063441753387451,0,False,1,True,,,,train
20260704,20260704,L017,16,0.9865263104438782,0,False,1,True,,,,train
20260704,20260704,L018,17,0.9647162556648254,0,False,0,False,,,,train
20260704,20260704,L019,18,0.9705482721328735,0,False,0,False,,,,train
20260704,20260704,L020,19,0.9857357144355774,0,False,0,False,,,,train
20260704,20260704,L021,20,0.9838449358940125,0,False,0,False,,,,train
20260704,20260704,L022,21,0.97297602891922,0,False,0,False,,,,train
20260704,20260704,L023,22,0.9667102694511414,0,False,0,False,,,,train
20260704,20260704,L024,23,0.9735017418861389,1,True,0,False,,,,train
20260704,20260704,L025,24,0.9856112003326416,0,False,0,False,,,,train
20260704,20260704,L026,25,0.9890802502632141,1,True,0,False,,,,train
20260704,20260704,L027,26,0.9741533398628235,0,False,0,False,,,,train
20260704,20260704,L028,27,0.9770808219909668,0,False,0,False,,,,train
20260704,20260704,L029,28,0.9884882569313049,0,False,0,False,,,,train
20260704,20260704,L030,29,0.9920476078987122,0,False,0,False,,,,train
20260704,20260704,L031,30,0.9867714047431946,0,False,0,False,,,,train
20260704,20260704,L032,31,0.9605377912521362,0,False,0,False,,,,train
20260704,20260704,L033,32,0.9741629958152771,0,False,0,False,,,,train
20260704,20260704,L034,33,0.9699200987815857,1,True,0,False,,,,train
20260704,20260704,L035,34,0.945499837398529,1,True,0,False,,,,train
20260704,20260704,L036,35,0.9862807989120483,0,False,0,False,,,,train
20260704,20260704,L037,36,0.9835594296455383,0,False,0,False,,,,train
20260704,20260704,L038,37,0.974284291267395,0,False,0,False,,,,train
20260704,20260704,L039,38,0.9819766283035278,0,False,0,False,,,,train
20260704,20260704,L040,39,0.9636223316192627,1,True,0,False,,,,train
20260704,20260704,L041,40,0.9910988211631775,0,False,0,False,,,,train
20260704,20260704,L042,41,0.9863331913948059,0,False,0,False,,,,train
20260704,20260704,L043,42,0.9890925884246826,1,True,0,False,,,,train
20260704,20260704,L044,43,0.967481791973114,1,True,0,False,,,,train
20260704,20260704,L045,44,0.9906491637229919,0,False,0,False,,,,train
20260704,20260704,L046,45,0.9320376515388489,1,True,0,False,,,,train
20260704,20260704,L047,46,0.9779869914054871,0,False,1,True,,,,train
20260704,20260704,L048,47,0.9754928350448608,0,False,0,False,,,,train
20260704,20260704,L049,48,0.977816104888916,1,True,0,False,,,,train
20260704,20260704,L050,49,0.9872819781303406,0,False,0,False,,,,train
20260704,20260704,L051,50,0.9819514751434326,0,False,1,True,,,,train
20260704,20260704,L052,51,0.9729024171829224,0,False,0,False,,,,train
20260704,20260704,L053,52,0.9794981479644775,0,False,0,False,,,,train
20260704,20260704,L054,53,0.979985237121582,0,False,0,False,,,,train
20260704,20260704,L055,54,0.9392382502555847,0,False,0,False,,,,train
20260704,20260704,L056,55,0.9366512298583984,1,True,0,False,,,,train
20260704,20260704,L057,56,0.950292706489563,1,True,0,False,,,,train
20260704,20260704,L058,57,0.9052118062973022,0,False,0,False,,,,train
20260704,20260704,L059,58,0.950499415397644,0,False,0,False,,,,train
20260704,20260704,L060,59,0.9807352423667908,1,True,0,False,,,,train
20260704,20260704,L061,60,0.9468936920166016,0,False,0,False,,,,train
20260704,20260704,L062,61,0.9497569799423218,1,True,0,False,,,,train
20260704,20260704,L063,62,0.9355402588844299,0,False,0,False,,,,train
20260704,20260704,L064,63,0.9198426604270935,1,True,0,False,,,,train
20260704,20260704,L065,64,0.9703117609024048,0,False,0,False,,,,train
20260704,20260704,L066,65,0.9701723456382751,1,True,0,False,,,,train
20260704,20260704,L067,66,0.9701723456382751,1,True,0,False,,,,train
20260704,20260704,L068,67,0.975328803062439,1,True,0,False,,,,train
20260704,20260704,L069,68,0.9662877917289734,0,False,0,False,,,,train
20260704,20260704,L070,69,0.9656047224998474,0,False,0,False,,,,train
20260704,20260704,L071,70,0.975006639957428,0,False,0,False,,,,train
20260704,20260704,L072,71,0.9551256895065308,1,True,0,False,,,,train
20260704,20260704,L073,72,0.943422794342041,1,True,0,False,,,,train
20260704,20260704,L074,73,0.9909213185310364,0,False,0,False,,,,train
20260704,20260704,L075,74,0.9923337697982788,1,True,0,False,,,,train
20260704,20260704,L076,75,0.9923380017280579,0,False,0,False,,,,train
20260704,20260704,L077,76,0.9961227774620056,0,False,0,False,,,,train
20260704,20260704,L078,77,0.9990116357803345,0,False,0,False,,,,train
20260704,20260704,L079,78,0.9985944628715515,1,True,0,False,,,,train
20260704,20260704,L080,79,0.9966816306114197,1,True,0,False,,,,train
20260704,20260704,L081,80,0.9029485583305359,1,True,0,False,,,,train
20260704,20260704,L082,81,0.9969511032104492,1,True,0,False,,,,train
20260704,20260704,L083,82,0.9546546936035156,1,True,0,False,,,,train
20260704,20260704,L084,83,0.999691367149353,1,True,0,False,,,,train
20260704,20260704,L085,84,0.9997938275337219,0,False,0,False,,,,train
20260704,20260704,L086,85,0.9997937083244324,0,False,0,False,,,,train
20260704,20260704,L087,86,0.9995993971824646,1,True,0,False,,,,train
20260704,20260704,L088,87,0.9994213581085205,1,True,0,False,,,,train
20260704,20260704,L089,88,0.9994019269943237,0,False,0,False,,,,train
20260704,20260704,L090,89,0.983519971370697,0,False,0,False,,,,train
20260704,20260704,L091,90,0.9756690263748169,0,False,0,False,,,,train
20260704,20260704,L092,91,0.97801673412323,1,True,0,False,,,,train
20260704,20260704,L093,92,0.9991262555122375,0,False,0,False,,,,train
20260704,20260704,L094,93,0.9417442083358765,0,False,0,False,,,,train
20260704,20260704,L095,94,0.9706120491027832,0,False,0,False,,,,train
20260704,20260704,L096,95,0.9648916721343994,0,False,0,False,,,,train
20260704,20260704,L097,96,0.9533824324607849,0,False,1,True,,,,train
20260704,20260704,L098,97,0.9659567475318909,0,False,0,False,,,,train
20260704,20260704,L099,98,0.9659567475318909,0,False,0,False,,,,train
20260704,20260704,L100,99,0.9466204643249512,1,True,0,False,,,,train
20260704,20260704,L101,100,0.9261811375617981,1,True,0,False,,,,train
20260704,20260704,L102,101,0.9506099224090576,1,True,0,False,,,,train
20260704,20260704,L103,102,0.8983717560768127,0,False,0,False,,,,train
20260704,20260704,L104,103,0.9654010534286499,1,True,0,False,,,,train
20260704,20260704,L105,104,0.938107430934906,0,False,0,False,,,,train
20260704,20260704,L106,105,0.9757236242294312,0,False,0,False,,,,train
20260704,20260704,L107,106,0.9556232690811157,0,False,0,False,,,,train
20260704,20260704,L108,107,0.9759854674339294,0,False,0,False,,,,train
20260704,20260704,L109,108,0.990455687046051,0,False,0,False,,,,train
20260704,20260704,L110,109,0.994429886341095,1,True,0,False,,,,train
20260704,20260704,L111,110,0.9871182441711426,0,False,0,False,,,,train
20260704,20260704,L112,111,0.9929145574569702,1,True,0,False,,,,train
20260704,20260704,L113,112,0.9824703335762024,0,False,0,False,,,,train
20260704,20260704,L114,113,0.9728869795799255,0,False,0,False,,,,train
20260704,20260704,L115,114,0.9839016795158386,0,False,0,False,,,,train
20260704,20260704,L116,115,0.9576952457427979,0,False,0,False,,,,train
20260704,20260704,L117,116,0.9423604607582092,1,True,0,False,,,,train
20260704,20260704,L118,117,0.95337975025177,1,True,0,False,,,,train
20260704,20260704,L119,118,0.9676020741462708,0,False,0,False,,,,train
20260704,20260704,L120,119,0.9747958779335022,0,False,0,False,,,,train
20260704,20260704,L121,120,0.9539093375205994,0,False,0,False,,,,train
20260704,20260704,L122,121,0.8608383536338806,0,False,0,False,,,,train
20260704,20260704,L123,122,0.9892983436584473,1,True,0,False,,,,train
20260704,20260704,L124,123,0.9896148443222046,0,False,0,False,,,,train
20260704,20260704,L125,124,0.9843965172767639,1,True,0,False,,,,train
20260704,20260704,L126,125,0.9289492964744568,0,False,0,False,,,,train
20260704,20260704,L127,126,0.9825557470321655,1,True,0,False,,,,train
20260704,20260704,L128,127,0.9724927544593811,1,True,0,False,,,,train
20260704,20260704,L129,128,0.9649555087089539,0,False,0,False,,,,train
20260704,20260704,L130,129,0.9596343040466309,1,True,0,False,,,,train
20260704,20260704,L131,130,0.9842092394828796,0,False,0,False,,,,train
20260704,20260704,L132,131,0.9776056408882141,0,False,0,False,,,,train
20260704,20260704,L133,132,0.9826687574386597,0,False,0,False,,,,train
20260704,20260704,L134,133,0.8933912515640259,0,False,0,False,,,,train
20260704,20260704,L135,134,0.9609483480453491,1,True,0,False,,,,train
20260704,20260704,L136,135,0.9745902419090271,1,True,0,False,,,,train
20260704,20260704,L137,136,0.9199696183204651,1,True,0,False,,,,train
20260704,20260704,L138,137,0.9389335513114929,1,True,0,False,,,,train
20260704,20260704,L139,138,0.9356712698936462,1,True,0,False,,,,train
20260704,20260704,L140,139,0.9047845602035522,0,False,0,False,,,,train
20260704,20260704,L141,140,0.9527632594108582,0,False,0,False,,,,train
20260704,20260704,L142,141,0.9549202919006348,0,False,0,False,,,,train
20260704,20260704,L143,142,0.9392547607421875,1,True,0,False,,,,train
20260704,20260704,L144,143,0.9295114278793335,1,True,0,False,,,,train
20260704,20260704,L145,144,0.9706118702888489,0,False,0,False,,,,train
20260704,20260704,L146,145,0.950478196144104,1,True,0,False,,,,train
20260704,20260704,L147,146,0.9613128304481506,0,False,1,True,,,,train
20260704,20260704,L148,147,0.9932217597961426,0,False,0,False,,,,train
20260704,20260704,L149,148,0.9802253842353821,1,True,0,False,,,,train
20260704,20260704,L150,149,0.9860746264457703,1,True,0,False,,,,train
20260704,20260704,L151,150,0.9851804971694946,1,True,0,False,,,,train
20260704,20260704,L152,151,0.983967125415802,1,True,0,False,,,,train
20260704,20260704,L153,152,0.9840484857559204,0,False,0,False,,,,train
20260704,20260704,L154,153,0.9852756261825562,1,True,0,False,,,,train
20260704,20260704,L155,154,0.9905455112457275,1,True,0,False,,,,train
20260704,20260704,L156,155,0.9736604690551758,1,True,0,False,,,,train
20260704,20260704,L157,156,0.9726282954216003,0,False,0,False,,,,train
20260704,20260704,L158,157,0.9819052219390869,0,False,0,False,,,,train
20260704,20260704,L159,158,0.9811597466468811,1,True,0,False,,,,train
20260704,20260704,L160,159,0.9821212291717529,1,True,0,False,,,,train
20260704,20260704,L161,160,0.9341495633125305,1,True,0,False,,,,train
20260704,20260704,L162,161,0.8680630326271057,0,False,0,False,,,,train
20260704,20260704,L163,162,0.9887731671333313,0,False,0,False,,,,train
20260704,20260704,L164,163,0.9864805936813354,1,True,0,False,,,,train
20260704,20260704,L165,164,0.9731690287590027,1,True,0,False,,,,train
20260704,20260704,L166,165,0.9902224540710449,0,False,0,False,,,,train
20260704,20260704,L167,166,0.9876277446746826,1,True,0,False,,,,train
20260704,20260704,L168,167,0.9864637851715088,1,True,0,False,,,,train
20260704,20260704,L169,168,0.9884552955627441,0,False,0,False,,,,train
20260704,20260704,L170,169,0.9844881296157837,0,False,0,False,,,,train
20260704,20260704,L171,170,0.987506628036499,0,False,0,False,,,,train
20260704,20260704,L172,171,0.9554322361946106,0,False,0,False,,,,train
20260704,20260704,L173,172,0.9578234553337097,0,False,0,False,,,,train
20260704,20260704,L174,173,0.9860665202140808,1,True,0,False,,,,train
20260704,20260704,L175,174,0.982119083404541,1,True,0,False,,,,train
20260704,20260704,L176,175,0.9636728167533875,0,False,0,False,,,,train
20260704,20260704,L177,176,0.9587791562080383,0,False,0,False,,,,train
20260704,20260704,L178,177,0.9761946797370911,1,True,0,False,,,,train
20260704,20260704,L179,178,0.9788601398468018,1,True,0,False,,,,train
20260704,20260704,L180,179,0.9835256338119507,0,False,0,False,,,,train
20260704,20260704,L181,180,0.9699824452400208,0,False,1,True,,,,train
20260704,20260704,L182,181,0.9408845901489258,0,False,0,False,,,,train
20260704,20260704,L183,182,0.8655971884727478,0,False,1,True,,,,train
20260704,20260704,L184,183,0.9812164902687073,0,False,1,True,,,,train
20260704,20260704,L185,184,0.9450808763504028,1,True,0,False,,,,train
20260704,20260704,L186,185,0.8524107336997986,1,True,0,False,,,,train
20260705,20260705,L001,0,0.9128051400184631,1,True,0,False,,,,train
20260705,20260705,L002,1,0.9316630363464355,1,True,0,False,,,,train
20260705,20260705,L003,2,0.9166781306266785,1,True,0,False,,,,train
20260705,20260705,L004,3,0.9472965002059937,0,False,0,False,,,,train
20260705,20260705,L005,4,0.9225913882255554,0,False,0,False,,,,train
20260705,20260705,L006,5,0.8593395352363586,0,False,0,False,,,,train
20260705,20260705,L007,6,0.9869472980499268,0,False,0,False,,,,train
20260705,20260705,L008,7,0.9740297198295593,0,False,0,False,,,,train
20260705,20260705,L009,8,0.9529733657836914,0,False,0,False,,,,train
20260705,20260705,L010,9,0.8824155330657959,0,False,0,False,,,,train
20260705,20260705,L011,10,0.9419655203819275,1,True,0,False,,,,train
20260705,20260705,L012,11,0.9846816062927246,1,True,0,False,,,,train
20260705,20260705,L013,12,0.9868659377098083,1,True,0,False,,,,train
20260705,20260705,L014,13,0.9871360063552856,1,True,0,False,,,,train
20260705,20260705,L015,14,0.9844414591789246,0,False,0,False,,,,train
20260705,20260705,L016,15,0.9130461812019348,0,False,1,True,,,,train
20260705,20260705,L017,16,0.9858443737030029,1,True,0,False,,,,train
20260705,20260705,L018,17,0.963774561882019,0,False,0,False,,,,train
20260705,20260705,L019,18,0.968586266040802,1,True,0,False,,,,train
20260705,20260705,L020,19,0.9847970008850098,1,True,0,False,,,,train
20260705,20260705,L021,20,0.9822489023208618,0,False,1,True,,,,train
20260705,20260705,L022,21,0.9688902497291565,1,True,0,False,,,,train
20260705,20260705,L023,22,0.962163507938385,0,False,0,False,,,,train
20260705,20260705,L024,23,0.9713054895401001,1,True,0,False,,,,train
20260705,20260705,L025,24,0.98445063829422,1,True,0,False,,,,train
20260705,20260705,L026,25,0.9881287217140198,1,True,0,False,,,,train
20260705,20260705,L027,26,0.9723113179206848,0,False,0,False,,,,train
20260705,20260705,L028,27,0.9747036099433899,1,True,0,False,,,,train
20260705,20260705,L029,28,0.9863995313644409,0,False,0,False,,,,train
20260705,20260705,L030,29,0.9903483390808105,1,True,0,False,,,,train
20260705,20260705,L031,30,0.9837383031845093,0,False,0,False,,,,train
20260705,20260705,L032,31,0.954935610294342,0,False,0,False,,,,train
20260705,20260705,L033,32,0.967191219329834,0,False,0,False,,,,train
20260705,20260705,L034,33,0.9635933041572571,0,False,0,False,,,,train
20260705,20260705,L035,34,0.9380529522895813,1,True,0,False,,,,train
20260705,20260705,L036,35,0.9844686388969421,0,False,0,False,,,,train
20260705,20260705,L037,36,0.9838868975639343,0,False,0,False,,,,train
20260705,20260705,L038,37,0.9729067087173462,0,False,0,False,,,,train
20260705,20260705,L039,38,0.9781785607337952,1,True,0,False,,,,train
20260705,20260705,L040,39,0.957662045955658,1,True,0,False,,,,train
20260705,20260705,L041,40,0.9885351061820984,0,False,0,False,,,,train
20260705,20260705,L042,41,0.9829902648925781,0,False,0,False,,,,train
20260705,20260705,L043,42,0.9861574172973633,0,False,0,False,,,,train
20260705,20260705,L044,43,0.9651243686676025,1,True,0,False,,,,train
20260705,20260705,L045,44,0.9893038272857666,0,False,0,False,,,,train
20260705,20260705,L046,45,0.926588237285614,1,True,0,False,,,,train
20260705,20260705,L047,46,0.9744933247566223,0,False,1,True,,,,train
20260705,20260705,L048,47,0.9718276262283325,1,True,0,False,,,,train
20260705,20260705,L049,48,0.9747712016105652,0,False,0,False,,,,train
20260705,20260705,L050,49,0.9843035340309143,0,False,0,False,,,,train
20260705,20260705,L051,50,0.9787502288818359,0,False,1,True,,,,train
20260705,20260705,L052,51,0.9674002528190613,1,True,0,False,,,,train
20260705,20260705,L053,52,0.9753294587135315,0,False,0,False,,,,train
20260705,20260705,L054,53,0.9787904620170593,0,False,0,False,,,,train
20260705,20260705,L055,54,0.9317371249198914,0,False,0,False,,,,train
20260705,20260705,L056,55,0.9297930002212524,1,True,0,False,,,,train
20260705,20260705,L057,56,0.9467549920082092,1,True,0,False,,,,train
20260705,20260705,L058,57,0.9044657945632935,1,True,0,False,,,,train
20260705,20260705,L059,58,0.9482810497283936,0,False,0,False,,,,train
20260705,20260705,L060,59,0.9782840609550476,0,False,0,False,,,,train
20260705,20260705,L061,60,0.9458549618721008,1,True,0,False,,,,train
20260705,20260705,L062,61,0.9503815174102783,1,True,0,False,,,,train
20260705,20260705,L063,62,0.9346938133239746,1,True,0,False,,,,train
20260705,20260705,L064,63,0.9205130934715271,1,True,0,False,,,,train
20260705,20260705,L065,64,0.9687802195549011,1,True,0,False,,,,train
20260705,20260705,L066,65,0.9688097834587097,0,False,0,False,,,,train
20260705,20260705,L067,66,0.9688097834587097,0,False,0,False,,,,train
20260705,20260705,L068,67,0.9739996194839478,1,True,0,False,,,,train
20260705,20260705,L069,68,0.9646321535110474,1,True,0,False,,,,train
20260705,20260705,L070,69,0.9642017483711243,0,False,0,False,,,,train
20260705,20260705,L071,70,0.9740365147590637,1,True,0,False,,,,train
20260705,20260705,L072,71,0.9556236863136292,0,False,0,False,,,,train
20260705,20260705,L073,72,0.9438411593437195,0,False,0,False,,,,train
20260705,20260705,L074,73,0.9908946752548218,1,True,0,False,,,,train
20260705,20260705,L075,74,0.9920367002487183,0,False,0,False,,,,train
20260705,20260705,L076,75,0.9920403361320496,0,False,0,False,,,,train
20260705,20260705,L077,76,0.996471643447876,1,True,0,False,,,,train
20260705,20260705,L078,77,0.9991501569747925,1,True,0,False,,,,train
20260705,20260705,L079,78,0.9989172220230103,0,False,0,False,,,,train
20260705,20260705,L080,79,0.9973376393318176,1,True,0,False,,,,train
20260705,20260705,L081,80,0.9076248407363892,0,False,0,False,,,,train
20260705,20260705,L082,81,0.9975494742393494,1,True,0,False,,,,train
20260705,20260705,L083,82,0.9567758440971375,0,False,0,False,,,,train
20260705,20260705,L084,83,0.9997935891151428,0,False,0,False,,,,train
20260705,20260705,L085,84,0.999876856803894,1,True,0,False,,,,train
20260705,20260705,L086,85,0.9998767375946045,1,True,0,False,,,,train
20260705,20260705,L087,86,0.9997591376304626,0,False,0,False,,,,train
20260705,20260705,L088,87,0.9996669292449951,0,False,0,False,,,,train
20260705,20260705,L089,88,0.9996501207351685,0,False,0,False,,,,train
20260705,20260705,L090,89,0.9874024391174316,0,False,0,False,,,,train
20260705,20260705,L091,90,0.9805110096931458,1,True,0,False,,,,train
20260705,20260705,L092,91,0.9822989106178284,1,True,0,False,,,,train
20260705,20260705,L093,92,0.9994757771492004,0,False,0,False,,,,train
20260705,20260705,L094,93,0.9461157917976379,0,False,0,False,,,,train
20260705,20260705,L095,94,0.9740750789642334,0,False,0,False,,,,train
20260705,20260705,L096,95,0.961060643196106,0,False,0,False,,,,train
20260705,20260705,L097,96,0.9491033554077148,0,False,1,True,,,,train
20260705,20260705,L098,97,0.9640442728996277,0,False,0,False,,,,train
20260705,20260705,L099,98,0.9640442728996277,0,False,0,False,,,,train
20260705,20260705,L100,99,0.9494951367378235,0,False,0,False,,,,train
20260705,20260705,L101,100,0.9312592148780823,0,False,0,False,,,,train
20260705,20260705,L102,101,0.9465838670730591,1,True,0,False,,,,train
20260705,20260705,L103,102,0.8964576721191406,1,True,0,False,,,,train
20260705,20260705,L104,103,0.9581297636032104,0,False,0,False,,,,train
20260705,20260705,L105,104,0.9320522546768188,0,False,0,False,,,,train
20260705,20260705,L106,105,0.9732056260108948,0,False,0,False,,,,train
20260705,20260705,L107,106,0.9449921250343323,0,False,0,False,,,,train
20260705,20260705,L108,107,0.9719095826148987,0,False,0,False,,,,train
20260705,20260705,L109,108,0.9886655807495117,1,True,0,False,,,,train
20260705,20260705,L110,109,0.9925415515899658,1,True,0,False,,,,train
20260705,20260705,L111,110,0.9845688343048096,1,True,0,False,,,,train
20260705,20260705,L112,111,0.9903472661972046,0,False,0,False,,,,train
20260705,20260705,L113,112,0.9774192571640015,0,False,0,False,,,,train
20260705,20260705,L114,113,0.9707522392272949,0,False,0,False,,,,train
20260705,20260705,L115,114,0.9821889996528625,0,False,0,False,,,,train
20260705,20260705,L116,115,0.9538397789001465,0,False,0,False,,,,train
20260705,20260705,L117,116,0.9424329400062561,0,False,0,False,,,,train
20260705,20260705,L118,117,0.9435274004936218,0,False,0,False,,,,train
20260705,20260705,L119,118,0.9601315855979919,1,True,0,False,,,,train
20260705,20260705,L120,119,0.9697974324226379,0,False,0,False,,,,train
20260705,20260705,L121,120,0.9414860606193542,0,False,0,False,,,,train
20260705,20260705,L122,121,0.8313990235328674,0,False,0,False,,,,train
20260705,20260705,L123,122,0.9806305766105652,0,False,0,False,,,,train
20260705,20260705,L124,123,0.9817947149276733,1,True,0,False,,,,train
20260705,20260705,L125,124,0.9709644913673401,0,False,0,False,,,,train
20260705,20260705,L126,125,0.9033551216125488,1,True,0,False,,,,train
20260705,20260705,L127,126,0.9664856195449829,0,False,0,False,,,,train
20260705,20260705,L128,127,0.964056670665741,0,False,0,False,,,,train
20260705,20260705,L129,128,0.9572473168373108,0,False,0,False,,,,train
20260705,20260705,L130,129,0.9543446898460388,1,True,0,False,,,,train
20260705,20260705,L131,130,0.9817429780960083,1,True,0,False,,,,train
20260705,20260705,L132,131,0.9748169779777527,1,True,0,False,,,,train
