seed,rank,path,score,first_probability,second_probability
20260722,1204,L33->L36,0.4023787677288055,0.6636078357696533,0.6063502430915833
20260722,1205,L33->L37,0.4023787677288055,0.6636078357696533,0.6063502430915833
20260722,1206,L01->L04,0.4022088050842285,0.5764813423156738,0.6976961493492126
20260722,1207,L30->L06,0.4021050631999969,0.7603375315666199,0.5288507342338562
20260722,1208,L36->L09,0.4016560614109039,0.6875248551368713,0.5842058658599854
20260722,1209,L37->L09,0.4016560614109039,0.6875248551368713,0.5842058658599854
20260722,1210,L04->L03,0.401641845703125,0.6215652823448181,0.6461780667304993
20260722,1211,L34->L11,0.4014454782009125,0.5823519229888916,0.6893520355224609
20260722,1212,L35->L11,0.4014454782009125,0.5823519229888916,0.6893520355224609
20260722,1213,L02->L22,0.4012436866760254,0.5718864798545837,0.7016142010688782
20260722,1214,L34->L18,0.4011956751346588,0.5823519229888916,0.6889230608940125
20260722,1215,L35->L18,0.4011956751346588,0.5823519229888916,0.6889230608940125
20260722,1216,L04->L29,0.4009937644004822,0.6215652823448181,0.6451354026794434
20260722,1217,L36->L04,0.4008783400058746,0.6875248551368713,0.583074688911438
20260722,1218,L37->L04,0.4008783400058746,0.6875248551368713,0.583074688911438
20260722,1219,L06->L02,0.4006358087062835,0.5981011986732483,0.6698461771011353
20260722,1220,L20->L25,0.4000102281570434,0.7709289789199829,0.5188677906990051
20260722,1221,L20->L26,0.4000102281570434,0.7709289789199829,0.5188677906990051
20260722,1222,L24->L12,0.3998131453990936,0.6659960746765137,0.6003235578536987
20260722,1223,L34->L32,0.3993822932243347,0.5823519229888916,0.6858091950416565
20260722,1224,L34->L33,0.3993822932243347,0.5823519229888916,0.6858091950416565
20260722,1225,L35->L32,0.3993822932243347,0.5823519229888916,0.6858091950416565
20260722,1226,L35->L33,0.3993822932243347,0.5823519229888916,0.6858091950416565
20260722,1227,L29->L15,0.3989684879779815,0.6422252058982849,0.6212283372879028
20260722,1228,L03->L30,0.3988861441612243,0.7483681440353394,0.5330079197883606
20260722,1229,L09->L36,0.3987685143947601,0.6590135097503662,0.6050991415977478
20260722,1230,L09->L37,0.3987685143947601,0.6590135097503662,0.6050991415977478
20260722,1231,L05->L03,0.3985114097595215,0.6419610381126404,0.6207719445228577
20260722,1232,L20->L22,0.3982208967208862,0.7709289789199829,0.5165467858314514
20260722,1233,L06->L12,0.3981210887432098,0.5981011986732483,0.6656416654586792
20260722,1234,L32->L12,0.3978537321090698,0.6636078357696533,0.5995314121246338
20260722,1235,L33->L12,0.3978537321090698,0.6636078357696533,0.5995314121246338
20260722,1236,L31->L02,0.3978292047977447,0.7385841012001038,0.538637638092041
20260722,1237,L20->L38,0.3971562385559082,0.7709289789199829,0.5151658058166504
20260722,1238,L24->L05,0.396658182144165,0.6659960746765137,0.595586359500885
20260722,1239,L02->L11,0.3964022397994995,0.5718864798545837,0.6931484937667847
20260722,1240,L13->L02,0.3960205614566803,0.7620704174041748,0.5196639895439148
20260722,1241,L14->L32,0.3959049880504608,0.8089041709899902,0.4894337356090545
20260722,1242,L14->L33,0.3959049880504608,0.8089041709899902,0.4894337356090545
20260722,1243,L22->L06,0.3956689238548279,0.7631415128707886,0.5184738636016846
20260722,1244,L32->L05,0.3953339755535126,0.6636078357696533,0.5957343578338623
20260722,1245,L33->L05,0.3953339755535126,0.6636078357696533,0.5957343578338623
20260722,1246,L11->L34,0.393967717885971,0.6582065224647522,0.5985472798347473
20260722,1247,L11->L35,0.393967717885971,0.6582065224647522,0.5985472798347473
20260722,1248,L02->L18,0.393466591835022,0.5718864798545837,0.6880152225494385
20260722,1249,L01->L32,0.39336097240448,0.5764813423156738,0.6823481321334839
20260722,1250,L01->L33,0.39336097240448,0.5764813423156738,0.6823481321334839
20260722,1251,L22->L38,0.3932105600833893,0.7631415128707886,0.5152524709701538
20260722,1252,L11->L06,0.3929786086082458,0.6582065224647522,0.5970445275306702
20260722,1253,L19->L38,0.3923647701740265,0.7600938081741333,0.5162057280540466
20260722,1254,L02->L32,0.3923597633838653,0.5718864798545837,0.6860798001289368
20260722,1255,L02->L33,0.3923597633838653,0.5718864798545837,0.6860798001289368
20260722,1256,L19->L25,0.3919161260128021,0.7600938081741333,0.5156154632568359
20260722,1257,L19->L26,0.3919161260128021,0.7600938081741333,0.5156154632568359
20260722,1258,L04->L05,0.3914830088615417,0.6215652823448181,0.6298341155052185
20260722,1259,L03->L25,0.3910265862941742,0.7483681440353394,0.5225056409835815
20260722,1260,L03->L26,0.3910265862941742,0.7483681440353394,0.5225056409835815
20260722,1261,L14->L31,0.3899042308330536,0.8089041709899902,0.4820153713226318
20260722,1262,L24->L04,0.3893283903598785,0.6659960746765137,0.5845806002616882
20260722,1263,L11->L30,0.3888510763645172,0.6582065224647522,0.5907736420631409
20260722,1264,L31->L06,0.3885741531848907,0.7385841012001038,0.5261068344116211
20260722,1265,L09->L12,0.3883969783782959,0.6590135097503662,0.5893611907958984
20260722,1266,L36->L01,0.3878462612628937,0.6875248551368713,0.5641196370124817
20260722,1267,L37->L01,0.3878462612628937,0.6875248551368713,0.5641196370124817
20260722,1268,L04->L34,0.387461245059967,0.6215652823448181,0.623363733291626
20260722,1269,L04->L35,0.387461245059967,0.6215652823448181,0.623363733291626
20260722,1270,L32->L04,0.3874342143535614,0.6636078357696533,0.5838300585746765
20260722,1271,L33->L04,0.3874342143535614,0.6636078357696533,0.5838300585746765
20260722,1272,L09->L05,0.38723224401474,0.6590135097503662,0.5875937938690186
20260722,1273,L14->L29,0.3869216740131378,0.8089041709899902,0.4783281981945038
20260722,1274,L18->L22,0.3860243260860443,0.8009834289550781,0.481937974691391
20260722,1275,L32->L09,0.3855563998222351,0.6636078357696533,0.5810003876686096
20260722,1276,L33->L09,0.3855563998222351,0.6636078357696533,0.5810003876686096
20260722,1277,L03->L38,0.3839227259159088,0.7483681440353394,0.5130131840705872
20260722,1278,L11->L01,0.38386932015419,0.6582065224647522,0.583204984664917
20260722,1279,L11->L38,0.3838177621364593,0.6582065224647522,0.5831266641616821
20260722,1280,L29->L12,0.3825608193874359,0.6422252058982849,0.5956801772117615
20260722,1281,L01->L29,0.382379949092865,0.5764813423156738,0.6632997989654541
20260722,1282,L29->L05,0.3821498453617096,0.6422252058982849,0.5950402617454529
20260722,1283,L14->L24,0.3808613717556,0.8089041709899902,0.4708362221717834
20260722,1284,L24->L09,0.3802414834499359,0.6659960746765137,0.5709365010261536
20260722,1285,L09->L04,0.379892885684967,0.6590135097503662,0.5764569044113159
20260722,1286,L34->L08,0.379688948392868,0.5823519229888916,0.6519922614097595
20260722,1287,L35->L08,0.379688948392868,0.5823519229888916,0.6519922614097595
20260722,1288,L20->L32,0.378844141960144,0.7709289789199829,0.491412490606308
20260722,1289,L20->L33,0.378844141960144,0.7709289789199829,0.491412490606308
20260722,1290,L19->L06,0.3784561455249786,0.7600938081741333,0.4979071617126465
20260722,1291,L19->L29,0.3780843317508697,0.7600938081741333,0.4974179863929748
20260722,1292,L29->L37,0.3779030740261078,0.6422252058982849,0.5884276628494263
20260722,1293,L29->L36,0.3779030442237854,0.6422252058982849,0.5884276032447815
20260722,1294,L02->L08,0.3778094351291656,0.5718864798545837,0.6606371402740479
20260722,1295,L36->L13,0.3770386576652527,0.6875248551368713,0.5484000444412231
20260722,1296,L37->L13,0.3770386576652527,0.6875248551368713,0.5484000444412231
20260722,1297,L34->L35,0.3759121000766754,0.5823519229888916,0.645506739616394
20260722,1298,L35->L34,0.3759121000766754,0.5823519229888916,0.645506739616394
20260722,1299,L29->L04,0.3758261799812317,0.6422252058982849,0.5851937532424927
20260722,1300,L12->L32,0.3753052949905395,0.7855491042137146,0.4777617156505584
20260722,1301,L12->L33,0.3753052651882171,0.7855491042137146,0.4777616858482361
20260722,1302,L29->L06,0.375119537115097,0.6422252058982849,0.584093451499939
20260722,1303,L01->L06,0.3746357560157776,0.5764813423156738,0.6498662233352661
20260722,1304,L24->L34,0.374627947807312,0.6659960746765137,0.5625077486038208
20260722,1305,L24->L35,0.374627947807312,0.6659960746765137,0.5625077486038208
20260722,1306,L09->L01,0.3741304278373718,0.6590135097503662,0.5677128434181213
20260722,1307,L24->L06,0.3738557398319244,0.6659960746765137,0.5613482594490051
20260722,1308,L03->L27,0.3737963736057281,0.7483681440353394,0.4994819462299347
20260722,1309,L32->L01,0.3736942410469055,0.6636078357696533,0.5631251335144043
20260722,1310,L33->L01,0.3736942410469055,0.6636078357696533,0.5631251335144043
20260722,1311,L19->L32,0.3734458386898041,0.7600938081741333,0.4913154542446136
20260722,1312,L19->L33,0.3734458088874817,0.7600938081741333,0.4913154244422912
20260722,1313,L22->L32,0.3732472062110901,0.7631415128707886,0.4890930354595184
20260722,1314,L22->L33,0.3732472062110901,0.7631415128707886,0.4890930354595184
20260722,1315,L32->L34,0.3730372488498688,0.6636078357696533,0.5621351003646851
20260722,1316,L32->L35,0.3730372488498688,0.6636078357696533,0.5621351003646851
20260722,1317,L33->L34,0.3730372488498688,0.6636078357696533,0.5621351003646851
20260722,1318,L33->L35,0.3730372488498688,0.6636078357696533,0.5621351003646851
20260722,1319,L24->L01,0.3729068040847778,0.6659960746765137,0.5599234104156494
20260722,1320,L11->L02,0.372039645910263,0.6582065224647522,0.5652323961257935
20260722,1321,L06->L13,0.3713671863079071,0.5981011986732483,0.6209102869033813
20260722,1322,L20->L31,0.3707916140556335,0.7709289789199829,0.4809672832489013
20260722,1323,L09->L34,0.3702739477157593,0.6590135097503662,0.5618609189987183
20260722,1324,L09->L35,0.3702739477157593,0.6590135097503662,0.5618609189987183
20260722,1325,L11->L31,0.3684240579605102,0.6582065224647522,0.5597392916679382
20260722,1326,L29->L34,0.3683009743690491,0.6422252058982849,0.5734763741493225
20260722,1327,L29->L35,0.3683009743690491,0.6422252058982849,0.5734763741493225
20260722,1328,L03->L32,0.3677666783332824,0.7483681440353394,0.4914247989654541
20260722,1329,L03->L33,0.3677666783332824,0.7483681440353394,0.4914248287677765
20260722,1330,L20->L29,0.3665802478790283,0.7709289789199829,0.4755045771598816
20260722,1331,L22->L31,0.3657105267047882,0.7631415128707886,0.4792171716690063
20260722,1332,L36->L06,0.3656590580940246,0.6875248551368713,0.5318484902381897
20260722,1333,L37->L06,0.3656590580940246,0.6875248551368713,0.5318484902381897
20260722,1334,L19->L31,0.3654642403125763,0.7600938081741333,0.480814665555954
20260722,1335,L03->L29,0.3628300726413727,0.7483681440353394,0.4848283231258392
20260722,1336,L32->L13,0.3627145886421203,0.6636078357696533,0.5465797185897827
20260722,1337,L33->L13,0.3627145886421203,0.6636078357696533,0.5465797185897827
20260722,1338,L34->L20,0.3626635074615478,0.5823519229888916,0.6227566003799438
20260722,1339,L35->L20,0.3626635074615478,0.5823519229888916,0.6227566003799438
20260722,1340,L36->L02,0.3619322776794433,0.6875248551368713,0.5264279246330261
20260722,1341,L37->L02,0.3619322776794433,0.6875248551368713,0.5264279246330261
20260722,1342,L01->L34,0.3610875606536865,0.5764813423156738,0.6263647079467773
20260722,1343,L01->L35,0.3610875606536865,0.5764813423156738,0.6263647079467773
20260722,1344,L20->L24,0.3605276942253113,0.7709289789199829,0.4676535725593567
20260722,1345,L24->L13,0.3601819276809692,0.6659960746765137,0.5408169031143188
20260722,1346,L11->L24,0.3600348532199859,0.6582065224647522,0.5469937324523926
20260722,1347,L22->L24,0.3595665395259857,0.7631415128707886,0.4711662530899048
20260722,1348,L29->L01,0.3585860133171081,0.6422252058982849,0.5583493113517761
20260722,1349,L02->L20,0.3581604659557342,0.5718864798545837,0.6262789368629456
20260722,1350,L32->L06,0.3579973578453064,0.6636078357696533,0.5394712686538696
20260722,1351,L33->L06,0.3579973578453064,0.6636078357696533,0.5394712686538696
20260722,1352,L03->L31,0.3578967452049255,0.7483681440353394,0.4782361984252929
20260722,1353,L29->L09,0.356155127286911,0.6422252058982849,0.5545642375946045
20260722,1354,L19->L24,0.3551258742809295,0.7600938081741333,0.4672132134437561
20260722,1355,L09->L13,0.3547060787677765,0.6590135097503662,0.5382379293441772
20260722,1356,L06->L05,0.3541517853736877,0.5981011986732483,0.5921268463134766
20260722,1357,L11->L29,0.3511914312839508,0.6582065224647522,0.5335581302642822
20260722,1358,L06->L34,0.3510253727436065,0.5981011986732483,0.5868996381759644
20260722,1359,L06->L35,0.3510253727436065,0.5981011986732483,0.5868996381759644
20260722,1360,L34->L36,0.3502534329891205,0.5823519229888916,0.6014463305473328
20260722,1361,L34->L37,0.3502534329891205,0.5823519229888916,0.6014463305473328
20260722,1362,L35->L36,0.3502534329891205,0.5823519229888916,0.6014463305473328
20260722,1363,L35->L37,0.3502534329891205,0.5823519229888916,0.6014463305473328
20260722,1364,L03->L24,0.3495060801506042,0.7483681440353394,0.4670242667198181
20260722,1365,L01->L03,0.3490038812160492,0.5764813423156738,0.6054036021232605
20260722,1366,L34->L12,0.34854656457901,0.5823519229888916,0.5985153317451477
20260722,1367,L35->L12,0.34854656457901,0.5823519229888916,0.5985153317451477
20260722,1368,L02->L36,0.3479629158973694,0.5718864798545837,0.6084475517272949
20260722,1369,L02->L37,0.3479629158973694,0.5718864798545837,0.6084475517272949
20260722,1370,L34->L05,0.3469160497188568,0.5823519229888916,0.5957154631614685
20260722,1371,L35->L05,0.3469160497188568,0.5823519229888916,0.5957154631614685
20260722,1372,L09->L06,0.3466027081012726,0.6590135097503662,0.5259417295455933
20260722,1373,L02->L12,0.3463125824928283,0.5718864798545837,0.6055617332458496
20260722,1374,L09->L02,0.3458634614944458,0.6590135097503662,0.5248199701309204
20260722,1375,L06->L03,0.3451241850852966,0.5981011986732483,0.5770331025123596
20260722,1376,L02->L05,0.3445044755935669,0.5718864798545837,0.6024001240730286
20260722,1377,L32->L02,0.3440958857536316,0.6636078357696533,0.5185229182243347
20260722,1378,L33->L02,0.3440958857536316,0.6636078357696533,0.5185229182243347
20260722,1379,L29->L13,0.3424424231052398,0.6422252058982849,0.5332123637199402
20260722,1380,L29->L21,0.3420445919036865,0.6422252058982849,0.5325928926467896
20260722,1381,L34->L09,0.3400139808654785,0.5823519229888916,0.5838634371757507
20260722,1382,L35->L09,0.3400139808654785,0.5823519229888916,0.5838634371757507
20260722,1383,L34->L04,0.3395973145961761,0.5823519229888916,0.5831479430198669
20260722,1384,L35->L04,0.3395973145961761,0.5823519229888916,0.5831479430198669
20260722,1385,L24->L02,0.3395372331142425,0.6659960746765137,0.5098186731338501
20260722,1386,L02->L09,0.3366627395153045,0.5718864798545837,0.58868807554245
20260722,1387,L02->L01,0.3364973366260528,0.5718864798545837,0.588398814201355
20260722,1388,L02->L04,0.3344398736953735,0.5718864798545837,0.5848011374473572
20260722,1389,L29->L02,0.3321634232997894,0.6422252058982849,0.5172070860862732
20260722,1390,L34->L01,0.3284166157245636,0.5823519229888916,0.5639486908912659
20260722,1391,L35->L01,0.3284166157245636,0.5823519229888916,0.5639486908912659
20260722,1392,L02->L06,0.3250942826271057,0.5718864798545837,0.5684594511985779
20260722,1393,L06->L04,0.3237101435661316,0.5981011986732483,0.5412297248840332
20260722,1394,L02->L34,0.3227315843105316,0.5718864798545837,0.5643280744552612
20260722,1395,L02->L35,0.3227315843105316,0.5718864798545837,0.5643280744552612
20260722,1396,L34->L13,0.3192714750766754,0.5823519229888916,0.5482448935508728
20260722,1397,L35->L13,0.3192714750766754,0.5823519229888916,0.5482448935508728
20260722,1398,L11->L32,0.3176897764205932,0.6582065224647522,0.4826597273349762
20260722,1399,L11->L33,0.3176897764205932,0.6582065224647522,0.4826597273349762
20260722,1400,L02->L13,0.3134714663028717,0.5718864798545837,0.5481358170509338
20260722,1401,L34->L06,0.3100745975971222,0.5823519229888916,0.5324522852897644
20260722,1402,L35->L06,0.3100745975971222,0.5823519229888916,0.5324522852897644
20260722,1403,L29->L22,0.3094228208065033,0.6422252058982849,0.4817980229854584
20260722,1404,L34->L02,0.305922120809555,0.5823519229888916,0.5253217220306396
20260722,1405,L35->L02,0.305922120809555,0.5823519229888916,0.5253217220306396
20260722,1406,L01->L11,0.2984355688095093,0.5764813423156738,0.5176846981048584
20260723,1,L28->L25,0.8175345063209534,0.8638166189193726,0.9464213848114014
20260723,2,L28->L26,0.8175345063209534,0.8638166189193726,0.9464213848114014
20260723,3,L28->L24,0.8152000904083252,0.8638166189193726,0.9437189102172852
20260723,4,L28->L27,0.7717796564102173,0.8638166189193726,0.8934531211853027
20260723,5,L25->L28,0.7700799107551575,0.8368657231330872,0.9201952815055848
20260723,6,L26->L28,0.7700799107551575,0.8368657231330872,0.9201952815055848
20260723,7,L28->L38,0.7644587159156799,0.8638166189193726,0.8849779963493347
20260723,8,L27->L23,0.7633116841316223,0.8034288883209229,0.9500675201416016
20260723,9,L25->L26,0.7516750693321228,0.8368657231330872,0.8982027173042297
20260723,10,L26->L25,0.7516750693321228,0.8368657231330872,0.8982027173042297
20260723,11,L27->L28,0.7500790357589722,0.8034288883209229,0.9335973262786864
20260723,12,L28->L23,0.7448300123214722,0.8638166189193726,0.862254798412323
20260723,13,L25->L23,0.7384136319160461,0.8368657231330872,0.8823561668395996
20260723,14,L26->L23,0.7384136319160461,0.8368657231330872,0.8823561668395996
20260723,15,L27->L24,0.7375223636627197,0.8034288883209229,0.917968451976776
20260723,16,L23->L18,0.7368415594100952,0.8595836162567139,0.8572075366973877
20260723,17,L21->L23,0.7286624908447266,0.8048298358917236,0.9053621888160706
20260723,18,L17->L16,0.727071225643158,0.8476094603538513,0.8577903509140015
20260723,19,L10->L15,0.7248662114143372,0.7908058762550354,0.9166171550750732
20260723,20,L10->L17,0.7245486974716187,0.7908058762550354,0.9162155985832214
20260723,21,L17->L18,0.7237979769706726,0.8476094603538513,0.8539286255836487
20260723,22,L23->L17,0.7229289412498474,0.8595836162567139,0.841022253036499
20260723,23,L27->L16,0.7225315570831299,0.8034288883209229,0.8993098735809326
20260723,24,L27->L14,0.72194904088974,0.8034288883209229,0.8985849022865295
20260723,25,L10->L01,0.721824586391449,0.7908058762550354,0.9127708673477172
20260723,26,L10->L09,0.7206522226333618,0.7908058762550354,0.9112883806228638
20260723,27,L27->L19,0.719618558883667,0.8034288883209229,0.8956841826438904
20260723,28,L10->L14,0.7192438840866089,0.7908058762550354,0.9095075130462646
20260723,29,L10->L16,0.718828022480011,0.7908058762550354,0.9089816212654114
20260723,30,L21->L28,0.7169631719589233,0.8048298358917236,0.8908258080482483
20260723,31,L10->L08,0.7169188857078552,0.7908058762550354,0.9065674543380736
20260723,32,L27->L17,0.7162835001945496,0.8034288883209229,0.8915331363677979
20260723,33,L27->L15,0.7156408429145813,0.8034288883209229,0.8907333016395569
20260723,34,L10->L07,0.7136420011520386,0.7908058762550354,0.9024237394332886
20260723,35,L25->L30,0.7131267189979553,0.8368657231330872,0.852139949798584
20260723,36,L26->L30,0.7131267189979553,0.8368657231330872,0.852139949798584
20260723,37,L27->L06,0.7122030258178711,0.8034288883209229,0.8864543437957764
20260723,38,L27->L21,0.7118480801582336,0.8034288883209229,0.8860125541687012
20260723,39,L17->L15,0.7105679512023926,0.8476094603538513,0.8383200168609619
20260723,40,L18->L28,0.7098574042320251,0.8010093569755554,0.8862036466598511
20260723,41,L27->L29,0.7070013284683228,0.8034288883209229,0.8799799680709839
20260723,42,L10->L27,0.7065907716751099,0.7908058762550354,0.8935072422027588
20260723,43,L10->L02,0.7058053016662598,0.7908058762550354,0.8925139904022217
20260723,44,L23->L21,0.7043479084968567,0.8595836162567139,0.8194059133529663
20260723,45,L10->L18,0.6996777057647705,0.7908058762550354,0.8847654461860657
20260723,46,L07->L23,0.6990788578987122,0.7351940274238586,0.9508766531944276
20260723,47,L10->L23,0.6983282566070557,0.7908058762550354,0.883059024810791
20260723,48,L16->L17,0.697882890701294,0.8342729806900024,0.8365162014961243
20260723,49,L23->L15,0.6978750228881836,0.8595836162567139,0.8118757009506226
20260723,50,L10->L28,0.6971262097358704,0.7908058762550354,0.881538987159729
20260723,51,L10->L05,0.6961286067962646,0.7908058762550354,0.8802775144577026
20260723,52,L18->L23,0.6945560574531555,0.8010093569755554,0.8671010732650757
20260723,53,L28->L07,0.6899403929710388,0.8638166189193726,0.7987116575241089
20260723,54,L12->L17,0.6887239813804626,0.7638887166976929,0.9016025066375732
20260723,55,L17->L23,0.6887089610099792,0.8476094603538513,0.8125309944152832
20260723,56,L21->L27,0.6886926889419556,0.8048298358917236,0.8556997776031494
20260723,57,L10->L21,0.6882488131523132,0.7908058762550354,0.8703132271766663
20260723,58,L21->L25,0.6879580616950989,0.8048298358917236,0.8547869920730591
20260723,59,L21->L26,0.6879580616950989,0.8048298358917236,0.8547869920730591
20260723,60,L07->L28,0.68690425157547,0.7351940274238586,0.9343169927597046
20260723,61,L23->L22,0.6864005923271179,0.8595836162567139,0.7985268235206604
20260723,62,L10->L03,0.6862518787384033,0.7908058762550354,0.8677880167961121
20260723,63,L27->L10,0.685730516910553,0.8034288883209229,0.8535048961639404
20260723,64,L10->L20,0.6848615407943726,0.7908058762550354,0.8660299181938171
20260723,65,L15->L17,0.6819028258323669,0.8128028512001038,0.8389523029327393
20260723,66,L12->L13,0.6818286180496216,0.7638887166976929,0.8925758600234985
20260723,67,L27->L22,0.6817575693130493,0.8034288883209229,0.8485599160194397
20260723,68,L10->L25,0.6810917854309082,0.7908058762550354,0.8612629175186157
20260723,69,L10->L26,0.6810917854309082,0.7908058762550354,0.8612629175186157
20260723,70,L27->L25,0.6803804039955139,0.8034288883209229,0.846845805644989
20260723,71,L27->L26,0.6803804039955139,0.8034288883209229,0.846845805644989
20260723,72,L12->L16,0.6800416707992554,0.7638887166976929,0.8902365565299988
20260723,73,L38->L28,0.676690399646759,0.7881467938423157,0.8585842251777649
20260723,74,L18->L25,0.6761183142662048,0.8010093569755554,0.8440829515457153
20260723,75,L18->L26,0.6761183142662048,0.8010093569755554,0.8440829515457153
20260723,76,L07->L24,0.6758022904396057,0.7351940274238586,0.9192162752151488
20260723,77,L27->L30,0.67299884557724,0.8034288883209229,0.8376582860946655
20260723,78,L10->L04,0.672234058380127,0.7908058762550354,0.8500620722770691
20260723,79,L25->L27,0.6718989610671997,0.8368657231330872,0.8028754591941833
20260723,80,L26->L27,0.6718989610671997,0.8368657231330872,0.8028754591941833
20260723,81,L27->L18,0.6703631281852722,0.8034288883209229,0.8343777060508728
20260723,82,L23->L19,0.6692931056022644,0.8595836162567139,0.7786247730255127
20260723,83,L16->L20,0.6678757071495056,0.8342729806900024,0.8005481362342834
20260723,84,L16->L21,0.6673799753189087,0.8342729806900024,0.7999539375305176
20260723,85,L17->L36,0.6671388745307922,0.8476094603538513,0.787082850933075
20260723,86,L17->L37,0.6671388745307922,0.8476094603538513,0.787082850933075
20260723,87,L38->L23,0.6664695143699646,0.7881467938423157,0.8456159830093384
20260723,88,L15->L18,0.6663437485694885,0.8128028512001038,0.8198097944259644
20260723,89,L28->L30,0.6649389863014221,0.8638166189193726,0.7697686553001404
20260723,90,L28->L32,0.6639495491981506,0.8638166189193726,0.7686232924461365
20260723,91,L28->L33,0.6639495491981506,0.8638166189193726,0.7686232924461365
20260723,92,L25->L38,0.6634849905967712,0.8368657231330872,0.7928213477134705
20260723,93,L26->L38,0.6634849905967712,0.8368657231330872,0.7928213477134705
20260723,94,L23->L20,0.6629652976989746,0.8595836162567139,0.7712633013725281
20260723,95,L17->L28,0.6624293327331543,0.8476094603538513,0.7815266251564026
20260723,96,L07->L16,0.6611138582229614,0.7351940274238586,0.8992372155189514
20260723,97,L31->L38,0.661037027835846,0.7349534630775452,0.899427056312561
20260723,98,L31->L25,0.6600925326347351,0.7349534630775452,0.8981419205665588
20260723,99,L31->L26,0.6600925326347351,0.7349534630775452,0.8981419205665588
20260723,100,L10->L06,0.6600208282470703,0.7908058762550354,0.8346180319786072
20260723,101,L07->L14,0.6597543954849243,0.7351940274238586,0.8973881602287292
20260723,102,L07->L19,0.6585736870765686,0.7351940274238586,0.8957821130752563
20260723,103,L16->L15,0.6584988236427307,0.8342729806900024,0.7893085479736328
20260723,104,L21->L22,0.6566620469093323,0.8048298358917236,0.8159017562866211
20260723,105,L07->L17,0.6553904414176941,0.7351940274238586,0.8914523124694824
20260723,106,L07->L15,0.6539197564125061,0.7351940274238586,0.8894519209861755
20260723,107,L15->L16,0.6534416079521179,0.8128028512001038,0.8039361834526062
20260723,108,L25->L31,0.6528335213661194,0.8368657231330872,0.7800934910774231
20260723,109,L26->L31,0.6528335213661194,0.8368657231330872,0.7800934910774231
20260723,110,L27->L38,0.6526283621788025,0.8034288883209229,0.8123038411140442
20260723,111,L07->L21,0.6513287425041199,0.7351940274238586,0.885927677154541
20260723,112,L18->L27,0.6508437991142273,0.8010093569755554,0.8125295639038086
20260723,113,L17->L14,0.6506314277648926,0.8476094603538513,0.767607569694519
20260723,114,L23->L03,0.6501387357711792,0.8595836162567139,0.7563414573669434
20260723,115,L10->L11,0.6497922539710999,0.7908058762550354,0.8216836452484131
20260723,116,L07->L06,0.6496301889419556,0.7351940274238586,0.8836173415184021
20260723,117,L21->L16,0.6492124199867249,0.8048298358917236,0.8066455721855164
20260723,118,L21->L19,0.6491104960441589,0.8048298358917236,0.8065189123153687
20260723,119,L21->L38,0.6487336158752441,0.8048298358917236,0.8060506582260132
20260723,120,L27->L20,0.6484643816947937,0.8034288883209229,0.8071210980415344
20260723,121,L07->L29,0.6479746103286743,0.7351940274238586,0.8813654184341431
20260723,122,L14->L17,0.6469610929489136,0.7934112548828125,0.8154170513153076
20260723,123,L12->L18,0.6450474262237549,0.7638887166976929,0.8444259166717529
20260723,124,L31->L28,0.644650936126709,0.7349534630775452,0.8771316409111023
20260723,125,L23->L27,0.6444025635719299,0.8595836162567139,0.7496682405471802
20260723,126,L27->L11,0.6427788138389587,0.8034288883209229,0.8000444173812866
20260723,127,L23->L07,0.6423600912094116,0.8595836162567139,0.747292160987854
20260723,128,L17->L03,0.640941858291626,0.8476094603538513,0.7561759352684021
20260723,129,L13->L28,0.6407976150512695,0.7250851392745972,0.8837550282478333
20260723,130,L28->L17,0.6406851410865784,0.8638166189193726,0.7416911721229553
20260723,131,L18->L38,0.6403493881225586,0.8010093569755554,0.7994281053543091
20260723,132,L15->L10,0.6401624083518982,0.8128028512001038,0.7875986099243164
20260723,133,L10->L19,0.6395427584648132,0.7908058762550354,0.8087227940559387
20260723,134,L15->L23,0.6394122838973999,0.8128028512001038,0.786675751209259
20260723,135,L23->L16,0.6376858353614807,0.8595836162567139,0.7418543696403503
20260723,136,L17->L21,0.6368822455406189,0.8476094603538513,0.7513864636421204
20260723,137,L17->L11,0.6359643936157227,0.8476094603538513,0.7503035664558411
20260723,138,L10->L38,0.635307252407074,0.7908058762550354,0.8033668994903564
20260723,139,L23->L10,0.6353039741516113,0.8595836162567139,0.7390834093093872
20260723,140,L16->L14,0.6346704959869385,0.8342729806900024,0.7607467770576477
20260723,141,L31->L23,0.6342888474464417,0.7349534630775452,0.8630326390266418
20260723,142,L27->L31,0.6342058777809143,0.8034288883209229,0.7893739938735962
20260723,143,L12->L21,0.6341466903686523,0.7638887166976929,0.8301558494567871
20260723,144,L15->L14,0.6339409947395325,0.8128028512001038,0.7799443602561951
20260723,145,L15->L36,0.6338724493980408,0.8128028512001038,0.7798600196838379
20260723,146,L15->L37,0.6338724493980408,0.8128028512001038,0.7798600196838379
20260723,147,L28->L03,0.6327763199806213,0.8638166189193726,0.7325354814529419
20260723,148,L17->L12,0.6319551467895508,0.8476094603538513,0.7455734610557556
20260723,149,L31->L30,0.6317757368087769,0.7349534630775452,0.8596132397651672
20260723,150,L17->L08,0.6317428946495056,0.8476094603538513,0.7453230619430542
20260723,151,L21->L20,0.6317192912101746,0.8048298358917236,0.7849103808403015
20260723,152,L14->L16,0.6306834816932678,0.7934112548828125,0.7949010729789734
