scenario_id,seed,path,first_line,second_line,converged,critical,total_load_shed_mw,island_load_shed_mw,redispatch_load_shed_mw,final_max_loading_ratio,final_outage_labels,num_final_outages,max_event_loading_ratio,max_pre_redispatch_loading_ratio,num_relay_trips,relay_trip_labels,num_passive_outages,has_overload_cascade,critical_mechanism,error,first_step_critical,first_step_total_load_shed_mw,valid_ordered_n2,skip_reason,truth_critical,truth_relay_cascade,truth_total_load_shed_mw
1,20260709,L077->L051,L077,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000002,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L077,L111,L115,L134,L140,L155,L178,L182",17,70.05156444178282,70.05156444178282,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L078->L051,L078,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000062,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L078,L111,L115,L134,L140,L155,L178,L182",17,70.14638197156846,70.14638197156846,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L079->L051,L079,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L079,L111,L115,L134,L140,L155,L178,L182",17,70.05121139872247,70.05121139872247,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L080->L051,L080,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.000000000000001,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L080,L111,L115,L134,L140,L155,L178,L182",17,70.14103035081156,70.14103035081156,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L081->L051,L081,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L081,L111,L115,L134,L140,L155,L178,L182",17,70.13656731737528,70.13656731737528,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L082->L051,L082,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L082,L111,L115,L134,L140,L155,L178,L182",17,70.14644033482229,70.14644033482229,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L083->L051,L083,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L083,L111,L115,L134,L140,L155,L178,L182",17,70.14350678397258,70.14350678397258,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L084->L051,L084,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L084,L111,L115,L134,L140,L155,L178,L182",17,70.05783512981951,70.05783512981951,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L085->L051,L085,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000004,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L085,L111,L115,L134,L140,L155,L178,L182",17,70.07312074812529,70.07312074812529,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L086->L051,L086,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000004,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L086,L111,L115,L134,L140,L155,L178,L182",17,70.07344928729422,70.07344928729422,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L087->L051,L087,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000062,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L087,L111,L115,L134,L140,L155,L178,L182",17,70.0580474469953,70.0580474469953,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L088->L051,L088,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L088,L111,L115,L134,L140,L155,L178,L182",17,70.05674864805317,70.05674864805317,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L089->L051,L089,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L089,L111,L115,L134,L140,L155,L178,L182",17,70.05822410705784,70.05822410705784,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L090->L051,L090,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L090,L092,L102,L111,L115,L134,L140,L155,L178,L182",19,5.650515934030976,5.650515934030976,17,"L018,L044,L045,L046,L056,L057,L058,L060,L092,L102,L111,L115,L134,L140,L155,L178,L182",17,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L091->L051,L091,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L091,L111,L115,L134,L140,L155,L178,L182",17,70.14581335282246,70.14581335282246,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L092->L051,L092,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L092,L102,L111,L115,L134,L140,L155,L178,L182",18,5.720229208910942,5.720229208910942,16,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L111,L115,L134,L140,L155,L178,L182",16,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L093->L051,L093,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000018,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L093,L102,L111,L115,L134,L140,L155,L178,L182",18,70.1081330912178,70.1081330912178,16,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L111,L115,L134,L140,L155,L178,L182",16,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L094->L051,L094,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000018,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L094,L102,L111,L115,L134,L140,L155,L178,L182",18,70.10813309121784,70.10813309121784,16,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L111,L115,L134,L140,L155,L178,L182",16,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L095->L051,L095,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L095,L102,L111,L115,L134,L140,L155,L178,L182",18,70.15984257447569,70.15984257447569,16,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L111,L115,L134,L140,L155,L178,L182",16,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L096->L057,L096,L057,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000062,"L018,L030,L056,L057,L058,L060,L096,L102,L111,L115,L134,L140,L155,L178,L182",15,74.5786195205337,74.5786195205337,8,"L018,L056,L058,L134,L140,L155,L178,L182",13,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L098->L051,L098,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000004,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L098,L111,L115,L134,L140,L155,L178,L182",17,70.12685000773509,70.12685000773509,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L099->L051,L099,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000004,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L099,L111,L115,L134,L140,L155,L178,L182",17,70.12685000773509,70.12685000773509,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L100->L051,L100,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L100,L111,L115,L134,L140,L155,L178,L182",17,70.04810149463397,70.04810149463397,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L101->L051,L101,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L101,L111,L115,L134,L140,L155,L178,L182",17,70.14476618136784,70.14476618136784,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L103->L051,L103,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000024,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L103,L111,L115,L134,L140,L155,L178,L182",17,70.1405528439167,70.1405528439167,15,"L018,L044,L045,L046,L056,L057,L058,L060,L111,L115,L134,L140,L155,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L104->L051,L104,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0000000000000002,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L102,L104,L111,L115,L134,L140,L155,L178,L182",18,70.13395277957217,70.13395277957217,16,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L111,L115,L134,L140,L155,L178,L182",16,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L106->L051,L106,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L102,L106,L111,L115,L134,L140,L155,L178,L182",18,69.9934930443963,69.9934930443963,16,"L018,L044,L045,L046,L056,L057,L058,L060,L102,L111,L115,L134,L140,L155,L178,L182",16,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
1,20260709,L107->L051,L107,L051,True,True,36.752577226771216,36.752577226771216,0.0,1.0,"L018,L044,L045,L046,L051,L056,L057,L058,L060,L107,L111,L115,L134,L140,L155,L178,L182",17,3.472092338304303,3.472092338304303,13,"L018,L044,L045,L046,L056,L057,L058,L060,L115,L134,L140,L178,L182",15,True,relay_cascade,,False,0.0,True,,True,True,36.752577226771216
