target_name,positive_weight,epoch,train_loss,overall_accuracy,hit_rate,cover_rate,precision,recall,f1,average_precision,roc_auc,mean_positive_score,mean_negative_score,positive_negative_score_gap,positive_prediction_rate_at_0.5,positive_prediction_rate_at_0.8,true_positive,true_negative,false_positive,false_negative,num_labels,num_positive_labels
critical_count_top30,2.2611607142857144,8,0.9689719080924988,0.3442622950819672,0.3018867924528302,0.8421052631578947,0.3018867924528302,0.8421052631578947,0.4444444444444445,0.5260909801886569,0.6090225563909775,0.5678052227748068,0.5457326209261304,0.022072601848676432,0.8688524590163934,0.0,16,5,37,3,61,19
critical_count_top30,2.2611607142857144,9,0.9601003527641296,0.36065573770491804,0.3,0.7894736842105263,0.3,0.7894736842105263,0.4347826086956521,0.5187861629354953,0.6115288220551378,0.5456905537529996,0.5204880070828256,0.025202546670173964,0.819672131147541,0.0,15,7,35,4,61,19
critical_count_top30,2.2611607142857144,10,0.9538326859474182,0.3770491803278688,0.30612244897959184,0.7894736842105263,0.30612244897959184,0.7894736842105263,0.44117647058823534,0.5191478215436087,0.6165413533834586,0.5227874627238825,0.49435312549273175,0.028434337231150797,0.8032786885245902,0.0,15,8,34,4,61,19
critical_count_top30,2.2611607142857144,11,0.9506558775901794,0.5737704918032787,0.3870967741935484,0.631578947368421,0.3870967741935484,0.631578947368421,0.48000000000000004,0.5313683797064419,0.6403508771929824,0.5007634366813459,0.46885020285844803,0.0319132338228979,0.5081967213114754,0.0,12,23,19,7,61,19
critical_count_top30,2.2611607142857144,12,0.9506600499153137,0.7540983606557377,0.6428571428571429,0.47368421052631576,0.6428571428571429,0.47368421052631576,0.5454545454545454,0.554494964331084,0.6578947368421053,0.4820769335094251,0.4464598028432755,0.03561713066614958,0.22950819672131148,0.0,9,37,5,10,61,19
critical_count_top30,2.2611607142857144,13,0.9529414176940918,0.7540983606557377,0.6428571428571429,0.47368421052631576,0.6428571428571429,0.47368421052631576,0.5454545454545454,0.5965118807381761,0.6766917293233082,0.46888544371253565,0.4296446573876199,0.03924078632491573,0.22950819672131148,0.0,9,37,5,10,61,19
critical_count_top30,2.2611607142857144,14,0.955707311630249,0.7377049180327869,0.6153846153846154,0.42105263157894735,0.6153846153846154,0.42105263157894735,0.5,0.6280081984160639,0.6917293233082706,0.4621306030373824,0.4198051971339044,0.042325405903478,0.21311475409836064,0.0,8,37,5,11,61,19
critical_count_top30,2.2611607142857144,15,0.9573202729225159,0.7377049180327869,0.6153846153846154,0.42105263157894735,0.6153846153846154,0.42105263157894735,0.5,0.6279915176929002,0.6917293233082706,0.46139385198291977,0.4167814368293399,0.04461241515357989,0.21311475409836064,0.0,8,37,5,11,61,19
critical_count_top30,2.2611607142857144,16,0.9569768905639648,0.7377049180327869,0.6153846153846154,0.42105263157894735,0.6153846153846154,0.42105263157894735,0.5,0.6404503634766793,0.6904761904761905,0.4653613551666862,0.4194594444263549,0.045901910740331286,0.21311475409836064,0.0,8,37,5,11,61,19
critical_count_top30,2.2611607142857144,17,0.9549945592880249,0.7377049180327869,0.6153846153846154,0.42105263157894735,0.6153846153846154,0.42105263157894735,0.5,0.6384497479026564,0.6892230576441103,0.47271168859381424,0.42636949604465846,0.04634219254915578,0.21311475409836064,0.0,8,37,5,11,61,19
critical_count_top30,2.2611607142857144,18,0.951991856098175,0.7377049180327869,0.6153846153846154,0.42105263157894735,0.6153846153846154,0.42105263157894735,0.5,0.6450250095862773,0.6917293233082706,0.4821501954605705,0.436077638396195,0.04607255706437546,0.21311475409836064,0.0,8,37,5,11,61,19
critical_count_top30,2.2611607142857144,19,0.948846161365509,0.7704918032786885,0.6666666666666666,0.5263157894736842,0.6666666666666666,0.5263157894736842,0.5882352941176471,0.6453472437430979,0.6929824561403509,0.49265652894973755,0.44729026548919226,0.045366263460545286,0.2459016393442623,0.0,10,37,5,9,61,19
critical_count_top30,2.2611607142857144,20,0.9461080431938171,0.7868852459016393,0.6666666666666666,0.631578947368421,0.6666666666666666,0.631578947368421,0.6486486486486486,0.6457366951729411,0.6942355889724311,0.5033059449572312,0.45895486715294065,0.044351077804290595,0.29508196721311475,0.0,12,36,6,7,61,19
critical_count_top30,50.0,1,6.641205787658691,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3639280029772506,0.5112781954887218,0.6905445017312702,0.6882953118710291,0.002249189860241141,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,2,6.488941669464111,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.33675151724935154,0.46867167919799496,0.6959062344149539,0.6946527333486647,0.0012535010662891866,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,3,6.383084774017334,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3353310143957723,0.4674185463659148,0.6994694377246656,0.6984436724867139,0.0010257652379517257,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,4,6.316147804260254,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.33886860689305137,0.4548872180451128,0.702574676588962,0.7017313171000708,0.0008433594888912488,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,5,6.258413791656494,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.37441275522284717,0.44611528822055135,0.7053314761111611,0.70469202597936,0.0006394501318011114,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,6,6.2058844566345215,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.37803731233649585,0.4548872180451128,0.707892286150079,0.707404069957279,0.00048821619280003947,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,7,6.157747745513916,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3667249560476337,0.44110275689223055,0.7102745551812021,0.7099409585907346,0.0003335965904674998,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,8,6.113182067871094,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3966682470576368,0.5388471177944862,0.7125246838519448,0.7122867845353626,0.00023789931658213526,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,9,6.070939064025879,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.433821655075375,0.5877192982456141,0.7145583002190841,0.7144803958279746,7.790439110944014e-05,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,10,6.031121730804443,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.44514555169663883,0.5626566416040101,0.7165742924338893,0.7165670480046954,7.244429193864477e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,11,5.992486953735352,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.44763851003778726,0.5676691729323309,0.7185755748497812,0.7185678482055664,7.726644214778311e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,12,5.954564571380615,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7205640108961808,0.7205564975738525,7.513322328289718e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,13,5.9170355796813965,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7225394029366342,0.7225328683853149,6.5345513192704985e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,14,5.879887580871582,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7245015972538998,0.7244966626167297,4.934637170106448e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,15,5.843129634857178,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.726450713057267,0.7264478206634521,2.8923938149016948e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,16,5.806757926940918,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7283864805572912,0.7283859252929688,5.55264322410487e-07,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,17,5.770773887634277,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3172562496865985,0.5100250626566416,0.7303110361099243,0.7303120820295244,-1.0459196000400794e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,18,5.73515510559082,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3065651649885978,0.5012531328320802,0.7322227954864502,0.7322287658850352,-5.97039858496462e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,19,5.699908256530762,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3641439448644045,0.5476190476190477,0.7341235970195971,0.7341353041785104,-1.1707158913298876e-05,1.0,0.0,19,0,42,0,61,19
critical_count_top30,50.0,20,5.665036201477051,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3388421386767336,0.5451127819548872,0.736016361336959,0.7360345820585886,-1.8220721629602643e-05,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,1,12.492328643798828,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3639280029772506,0.5112781954887218,0.6905445017312702,0.6882953104518709,0.0022491912793993762,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,2,12.169351577758789,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.33675151724935154,0.46867167919799496,0.6959063755838495,0.6946544647216797,0.0012519108621698027,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,3,11.943543434143066,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3353310143957723,0.4674185463659148,0.6994716493706954,0.6984460282893408,0.0010256210813546218,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,4,11.80089282989502,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.33886860689305137,0.4548872180451128,0.7025783563915052,0.7017358129932767,0.0008425433982285346,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,5,11.677979469299316,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.37396001045770844,0.4448621553884712,0.7053366836748625,0.7046983469100225,0.0006383367648399307,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,6,11.566144943237305,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.37803731233649585,0.4548872180451128,0.7078984034688849,0.707412220182873,0.00048618328601190974,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,7,11.463603019714355,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3667249560476337,0.44110275689223055,0.710282215946599,0.7099509125664121,0.0003313033801869425,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,8,11.368572235107422,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3970254749690443,0.5401002506265664,0.7125302584547746,0.7122976354190281,0.00023262303574644871,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,9,11.278459548950195,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.433821655075375,0.5877192982456141,0.7145647532061526,0.7144904235998789,7.432960627373753e-05,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,10,11.193503379821777,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.44514555169663883,0.5626566416040101,0.7165826496325041,0.7165755359899431,7.113642561007438e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,11,11.111152648925781,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.44763851003778726,0.5676691729323309,0.7185860809526945,0.7185783982276917,7.682725002844393e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,12,11.030316352844238,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7205769105961448,0.7205694317817688,7.478814376016274e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,13,10.950248718261719,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7225549754343534,0.7225484251976013,6.550236752111971e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,14,10.87093448638916,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7245201907659832,0.7245151996612549,4.99110472829134e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,15,10.792377471923828,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7264725158089086,0.7264695167541504,2.9990547582015026e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,16,10.714587211608887,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7284119474260431,0.7284112572669983,6.901590448027406e-07,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,17,10.637553215026855,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3172562496865985,0.5100250626566416,0.7303402423858643,0.7303407490253448,-5.066394805908203e-07,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,18,10.561243057250977,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3065651649885978,0.5012531328320802,0.7322564125061035,0.732261258931387,-4.8464252835334065e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,19,10.48564624786377,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3388421386767336,0.5451127819548872,0.7341608530596683,0.7341736995038532,-1.284644418497738e-05,1.0,0.0,19,0,42,0,61,19
critical_count_top30,100.0,20,10.410781860351562,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3388421386767336,0.5451127819548872,0.7360590382626182,0.7360791535604567,-2.0115297838518842e-05,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,1,24.19457244873047,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3639280029772506,0.5112781954887218,0.6905445017312702,0.6882953118710291,0.002249189860241141,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,2,23.530168533325195,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.33675151724935154,0.46867167919799496,0.695906494793139,0.694655126049405,0.0012513687437339938,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,3,23.0644588470459,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3353310143957723,0.4674185463659148,0.6994724806986357,0.6984468868800572,0.001025593818578474,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,4,22.77039909362793,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.33886860689305137,0.4548872180451128,0.7025798402334514,0.7017376692522139,0.0008421709812375111,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,5,22.51712417602539,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.37396001045770844,0.4448621553884712,0.7053388576758536,0.7047011043344226,0.0006377533414310133,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,6,22.28667449951172,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.37803731233649585,0.4548872180451128,0.7079009507831774,0.7074159383773804,0.000485012405797014,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,7,22.075319290161133,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3667249560476337,0.44110275689223055,0.7102854659682826,0.7099554595493135,0.00033000641896907545,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,8,21.879350662231445,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3970254749690443,0.5401002506265664,0.7125328810591447,0.7123023569583893,0.00023052410075541374,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,9,21.693500518798828,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.433821655075375,0.5877192982456141,0.7145677208900452,0.714494818732852,7.29021571931332e-05,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,10,21.518260955810547,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.44514555169663883,0.5626566416040101,0.716586476878116,0.7165794216451191,7.055232996933114e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,11,21.348478317260742,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.44763851003778726,0.5676691729323309,0.7185908367759303,0.7185831665992737,7.67017665659342e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,12,21.18181800842285,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7205828020447179,0.7205753326416016,7.4694031163557995e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,13,21.016677856445312,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7225620777983415,0.7225555181503296,6.559648011883468e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,14,20.8530216217041,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.724528685996407,0.724523663520813,5.022475593974285e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,15,20.69087791442871,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7264825764455294,0.7264795303344727,3.0461110567259198e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,16,20.53023338317871,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.41881188180332013,0.531328320802005,0.7284236393476787,0.7284228801727295,7.591749492386057e-07,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,17,20.3710994720459,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3172562496865985,0.5100250626566416,0.7303537130355835,0.7303541487171537,-4.3568157015450026e-07,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,18,20.213403701782227,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3065651649885978,0.5012531328320802,0.7322717905044556,0.7322765120438167,-4.7215393611521606e-06,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,19,20.057109832763672,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3388421386767336,0.5451127819548872,0.7341782701642889,0.7341913850534529,-1.3114889164000942e-05,1.0,0.0,19,0,42,0,61,19
critical_count_top30,200.0,20,19.902246475219727,0.3114754098360656,0.3114754098360656,1.0,0.3114754098360656,1.0,0.475,0.3388421386767336,0.5451127819548872,0.7360789085689344,0.7360994304929461,-2.0521924011696058e-05,1.0,0.0,19,0,42,0,61,19
relay_count_top10,20.0,1,1.8777068853378296,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.10027983619070151,0.38095238095238093,0.6383672101157052,0.6391379954638304,-0.0007707853481252469,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,2,1.869661808013916,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.13079524739188605,0.48677248677248675,0.6420986311776298,0.642184876733356,-8.624555572622761e-05,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,3,1.8658024072647095,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.14587112769268548,0.5291005291005291,0.6448484403746468,0.6447489416157758,9.949875887105275e-05,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,4,1.863398790359497,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.11798476328382575,0.4470899470899471,0.6472246732030597,0.6472257861384639,-1.1129354042793693e-06,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,5,1.8616093397140503,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.11744403542024774,0.4126984126984127,0.6495144707815987,0.6496238344245486,-0.00010936364294988898,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,6,1.859887957572937,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.1181602639406414,0.42063492063492064,0.6517979332378933,0.6519817809263865,-0.00018384768849322164,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,7,1.8582091331481934,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.11777677721261685,0.42328042328042326,0.6540881821087429,0.654319511519538,-0.000231329410795178,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,8,1.856534719467163,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.12055687760966108,0.455026455026455,0.656395537512643,0.6566551758183373,-0.0002596383056943097,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,9,1.8548654317855835,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.12250083087861677,0.455026455026455,0.6587653500693185,0.6589993083918536,-0.00023395832253514381,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,10,1.8531831502914429,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.12285634339205767,0.46296296296296297,0.6611662677356175,0.6613540594224576,-0.00018779168684013303,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,11,1.851485252380371,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.1346036546467581,0.49206349206349204,0.6636049492018563,0.6637261885183828,-0.00012123931652652242,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,12,1.8497741222381592,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.151007326007326,0.5158730158730159,0.666076489857265,0.6661171328138422,-4.0642956577241485e-05,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,13,1.848044991493225,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.16162277198862562,0.5211640211640212,0.6686071072305951,0.6685519306748001,5.517655579501124e-05,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,14,1.846165418624878,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.17278626335230104,0.5370370370370371,0.6712096333503723,0.6710229229044031,0.00018671044596918485,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,15,1.8441914319992065,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.19706202294437586,0.5529100529100529,0.6738850133759635,0.6735393195240585,0.00034569385190497126,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,16,1.842154860496521,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.20393570100474137,0.5608465608465608,0.6767504130090986,0.6761037332040293,0.0006466798050692724,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,17,1.8400529623031616,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.19380909787886533,0.5687830687830688,0.6797025118555341,0.6787131980613426,0.0009893137941915375,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,18,1.8378971815109253,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.19182854505154157,0.5767195767195767,0.6827487179211208,0.6813794451731222,0.0013692727479985844,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,19,1.8356441259384155,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.1895256716685288,0.5793650793650794,0.6858852079936436,0.6840716633531783,0.0018135446404653477,1.0,0.0,7,0,54,0,61,7
relay_count_top10,20.0,20,1.8332374095916748,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.19185223568202295,0.582010582010582,0.6891164524214608,0.686763197183609,0.0023532552378517924,1.0,0.0,7,0,54,0,61,7
relay_count_top10,8.365384615384615,1,1.3079222440719604,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.1380281586261653,0.48677248677248675,0.6269720877919879,0.6273803567444837,-0.00040826895249579387,1.0,0.0,7,0,54,0,61,7
relay_count_top10,8.365384615384615,2,1.299249529838562,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.12783491271863365,0.5052910052910053,0.618997403553554,0.6189028146090331,9.4588944520968e-05,1.0,0.0,7,0,54,0,61,7
relay_count_top10,8.365384615384615,3,1.2913782596588135,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.12293986043986045,0.5026455026455027,0.6096204008374896,0.6093381786787951,0.0002822221586944451,1.0,0.0,7,0,54,0,61,7
relay_count_top10,8.365384615384615,4,1.2827284336090088,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.12603072266587284,0.5132275132275133,0.5991865566798619,0.5988603664769067,0.00032619020295521217,1.0,0.0,7,0,54,0,61,7
relay_count_top10,8.365384615384615,5,1.273808240890503,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.12482599085222186,0.49206349206349204,0.587577394076756,0.5871810802706966,0.0003963138060594229,1.0,0.0,7,0,54,0,61,7
relay_count_top10,8.365384615384615,6,1.2649422883987427,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.13565711332209898,0.5026455026455027,0.5746438247816903,0.5743835513238553,0.0002602734578349697,1.0,0.0,7,0,54,0,61,7
relay_count_top10,8.365384615384615,7,1.256416916847229,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.14420412186910753,0.5052910052910053,0.5604569911956787,0.5604359540674422,2.103712823653403e-05,1.0,0.0,7,0,54,0,61,7
relay_count_top10,8.365384615384615,8,1.248434066772461,0.11475409836065574,0.11475409836065574,1.0,0.11475409836065574,1.0,0.2058823529411765,0.14847517730496454,0.5,0.545101523399353,0.5453905551521866,-0.0002890317528335684,1.0,0.0,7,0,54,0,61,7
relay_count_top10,8.365384615384615,9,1.2412995100021362,0.18032786885245902,0.10909090909090909,0.8571428571428571,0.10909090909090909,0.8571428571428571,0.19354838709677416,0.14881870854686238,0.5,0.5288866247449603,0.5294577965029964,-0.0005711717580361153,0.9016393442622951,0.0,6,5,49,1,61,7
relay_count_top10,8.365384615384615,10,1.23533296585083,0.39344262295081966,0.10526315789473684,0.5714285714285714,0.10526315789473684,0.5714285714285714,0.17777777777777778,0.14901234326716778,0.5052910052910053,0.5124088908944812,0.5130928638908598,-0.0006839729963786789,0.6229508196721312,0.0,4,20,34,3,61,7
relay_count_top10,8.365384615384615,11,1.2306675910949707,0.4918032786885246,0.125,0.5714285714285714,0.125,0.5714285714285714,0.20512820512820512,0.1502694037197669,0.5079365079365079,0.49652923004967825,0.496976825926039,-0.00044759587636072906,0.5245901639344263,0.0,4,26,28,3,61,7
