test_case,simulation_success,physical_fault_or_breaker_action_executed,schema_only,simulation_mode,trip_implementation,fault_configuration_status,measurement_extraction_status,training_ready_candidate,timeout_or_error_message,fault_type,fault_start_s,fault_clear_s,tripped_line,relay_operated,breaker_opened,min_voltage_pu,max_voltage_pu,min_frequency_hz,max_frequency_hz,max_speed_deviation,max_rotor_angle_separation_deg,signal_source_summary,unstable_flag,trip_time_s,note,source_model,scenario_id,target_bus_or_component,duration_s,label_family,label_source,export_status,training_ready_label_v2,formal_line_trip_label,handwired_line_trip_label,non_line_trip_label,source_smoke_scenario_id,schema_version,provenance_check_required,not_independent_physical_sample_until_verified,duplicate_measurement_group,label_id_v2,training_ready_candidate_smoke,output_summary_path,output_event_log_path,target_bus,line_id,bus_fault_label,temporary_smoke_candidate,candidate_not_formal_label,source_model_type,source_slx_modified,temporary_slx_committed,human_verified_injection_point,quality_review_passed_for_candidate_export,training_ready_label_candidate,selected_fault_block_path,selected_injection_block_path,dynamic_stress_score,phasor_rms_not_emt,generator_speed_proxy_not_direct_frequency,temporary_bus_fault_not_engineering_grade_protection,labels_exported_this_round,gcn_trained,reranker_retrained,old_formal_gate,previous_v2_plus_b39_count,num_new_b26_bus_fault_candidates,num_v2_plus_b39_b26_candidate_labels,b39_status,l12_excluded,nf06_provenance_warning_preserved,gcn_usefulness_audit_run,previous_candidate_count,num_new_all_remaining_bus_fault_candidates,num_v2_plus_all_bus_fault_candidate_labels,b39_b26_status
relay_trip_test,1,1,0,graphical_simulink_phasor_RMS,basic_relay_proxy,configured,voltage_speed_angle,1,,basic_relay_proxy,0.5,0.6,L01,1,0,0.413611442715365,1.0830674671578,49.7734452731467,50.4598788927149,0.0091975778542976,100.437168992822,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,1,0.5,pilot controlled switch or breaker-like trip executed,,relay_trip_test,L01,0.0999999999999999,existing_formal_dynamic,formal_v1_existing,existing_training_ready,True,False,False,False,,ieee39_dynamic_label_schema_v2,False,False,,formal_v1_034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
three_phase_fault_clear,1,1,0,graphical_simulink_phasor_RMS,existing_three_phase_fault_block,configured,voltage_speed_angle,1,,three_phase_fault_clear,0.5,0.6,,0,0,0.413611442715365,1.0830674671578,49.7734452731467,50.4598788927149,0.0091975778542976,100.437168992822,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,1,,existing three-phase fault block executed with temporal fault parameters,,three_phase_fault_clear,,0.0999999999999999,existing_formal_dynamic,formal_v1_existing,existing_training_ready,True,False,False,False,,ieee39_dynamic_label_schema_v2,False,False,,formal_v1_035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,True,,,,,voltage_speed_angle,True,,three_phase_fault_clear_smoke,0.5,0.6,,,,0.414733089819729,1.0635,49.992601023624,50.4696347293175,0.0093926945863498,87.5886945683283,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,,"existing three-phase fault block executed with temporal fault parameters; non-line-trip smoke candidate only, not line-trip label",,NF01,existing_fault_block_location,0.1,non_line_trip,smoke_test_export,candidate_training_ready,True,False,False,True,NF01,ieee39_dynamic_label_schema_v2,False,False,group_1,non_line_trip_NF01,1.0,results/gcn_search/ieee39_dynamic_fault_type_expansion/smoke_outputs/NF01/ieee39_fault_test_summary.csv,results/gcn_search/ieee39_dynamic_fault_type_expansion/smoke_outputs/NF01/ieee39_event_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,True,,,,,voltage_speed_angle,True,,fault_duration_sweep_smoke,0.5,0.55,,,,0.438383403131579,1.0635,49.992601023624,50.241803290469,0.0048360658093797,73.1181895263929,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,,"duration-aware smoke run on existing Fault (Three-Phase) block; duration sweep smoke candidate only, not suite-grade formal label",,NF02,existing_fault_block_location,0.05,non_line_trip,smoke_test_export,candidate_training_ready,True,False,False,True,NF02,ieee39_dynamic_label_schema_v2,False,False,,non_line_trip_NF02,1.0,results/gcn_search/ieee39_dynamic_fault_type_expansion/smoke_outputs/NF02/ieee39_fault_test_summary.csv,results/gcn_search/ieee39_dynamic_fault_type_expansion/smoke_outputs/NF02/ieee39_event_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,True,,,,,voltage_speed_angle,True,,fault_duration_sweep_smoke,0.5,0.58,,,,0.418969030110181,1.0635,49.992601023624,50.3950635360369,0.0079012707207375,82.7164836838852,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,,"duration-aware smoke run on existing Fault (Three-Phase) block; duration sweep smoke candidate only, not suite-grade formal label",,NF03,existing_fault_block_location,0.08,non_line_trip,smoke_test_export,candidate_training_ready,True,False,False,True,NF03,ieee39_dynamic_label_schema_v2,False,False,,non_line_trip_NF03,1.0,results/gcn_search/ieee39_dynamic_fault_type_expansion/smoke_outputs/NF03/ieee39_fault_test_summary.csv,results/gcn_search/ieee39_dynamic_fault_type_expansion/smoke_outputs/NF03/ieee39_event_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,True,,,,,voltage_speed_angle,True,,fault_duration_sweep_smoke,0.5,0.6,,,,0.414733089819729,1.0635,49.992601023624,50.4696347293175,0.0093926945863498,87.5886945683283,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,,"duration-aware smoke run on existing Fault (Three-Phase) block; duration sweep smoke candidate only, not suite-grade formal label",,NF04,existing_fault_block_location,0.1,non_line_trip,smoke_test_export,candidate_training_ready,True,False,False,True,NF04,ieee39_dynamic_label_schema_v2,False,False,group_1,non_line_trip_NF04,1.0,results/gcn_search/ieee39_dynamic_fault_type_expansion/smoke_outputs/NF04/ieee39_fault_test_summary.csv,results/gcn_search/ieee39_dynamic_fault_type_expansion/smoke_outputs/NF04/ieee39_event_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,True,,,,,voltage_speed_angle,True,,relay_proxy_fault_smoke,0.5,0.6,,,,0.414733089819729,1.0635,49.992601023624,50.4696347293175,0.0093926945863498,87.5886945683283,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,,"pilot controlled switch or breaker-like trip executed; basic relay proxy, not engineering-grade protection",,NF06,basic_relay_proxy_on_mapped_L01,0.1,non_line_trip,smoke_test_export,candidate_training_ready,True,False,False,True,NF06,ieee39_dynamic_label_schema_v2,True,True,group_1,non_line_trip_NF06,1.0,results/gcn_search/ieee39_dynamic_fault_type_expansion/smoke_outputs/NF06/ieee39_fault_test_summary.csv,results/gcn_search/ieee39_dynamic_fault_type_expansion/smoke_outputs/NF06/ieee39_event_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b39_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.0001607771903907,1.0635,49.7327386072042,50.1408910900975,0.0053452278559169,73.905967084859,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B39 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B39_TEMP_LOCAL_ONLY,BF_B39_TEMP_SMOKE,B39,0.08,non_line_trip,b39_temporary_bus_fault_smoke_quality_review,candidate_only,True,False,False,True,BF_B39_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_b39_candidate,False,False,,b39_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/temp_lab_smoke_outputs/ieee39_bus_fault_temp_lab_smoke_summary.csv,,B39,NO_LINE,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
b26_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.525205016184139,1.0635,49.9925858325228,50.4143232407741,0.0082864648154821,86.3888369812931,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B26 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B26_TEMP_LOCAL_ONLY,BF_B26_TEMP_SMOKE,B26,0.08,non_line_trip,b26_temporary_bus_fault_smoke_quality_review,candidate_only,True,False,False,True,BF_B26_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_b39_b26_candidate,False,False,,b26_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/temp_lab_smoke_outputs/ieee39_b26_bus_fault_temp_lab_smoke_summary.csv,,B26,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B26_TEMP,Grid/Bus26_1 and Grid/Bus26_2 shared physical B26 node,0.5314759474846006,True,True,True,candidate_only,False,False,35 / 33 / 33,41.0,1.0,42.0,candidate_label_not_formal,True,True,,,,,
b1_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.835814517809164,1.06427134515738,49.9910109425398,50.1088320601816,0.00217664120363148,61.0380914602622,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,False,0.5,B1 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B1_TEMP_LOCAL_ONLY,BF_B1_TEMP_SMOKE,B1,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B1_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b1_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B1_summary.csv,,B1,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B1_TEMP,Grid/Fault_B1_TEMP,0.19602585950733525,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b2_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.394077657365495,1.0635,49.9827181564362,50.2745804758872,0.00549160951774419,73.1486151251495,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B2 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B2_TEMP_LOCAL_ONLY,BF_B2_TEMP_SMOKE,B2,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B2_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b2_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B2_summary.csv,,B2,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B2_TEMP,Grid/Fault_B2_TEMP,0.4718263682767041,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b3_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.637731728279785,1.0635,49.9925864516003,50.2645402073781,0.00529080414756256,69.6746992681732,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B3 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B3_TEMP_LOCAL_ONLY,BF_B3_TEMP_SMOKE,B3,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B3_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b3_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B3_summary.csv,,B3,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B3_TEMP,Grid/Fault_B3_TEMP,0.3761613624180432,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b4_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.459983615716008,1.0635,49.9925875221836,50.2829224388246,0.00565844877649235,66.107757642716,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B4 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B4_TEMP_LOCAL_ONLY,BF_B4_TEMP_SMOKE,B4,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B4_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b4_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B4_summary.csv,,B4,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B4_TEMP,Grid/Fault_B4_TEMP,0.44635838378285614,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b5_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.31250770965109,1.0635,49.9925872680954,50.2902958109084,0.00580591621816806,64.3217725155648,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B5 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B5_TEMP_LOCAL_ONLY,BF_B5_TEMP_SMOKE,B5,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B5_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b5_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B5_summary.csv,,B5,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B5_TEMP,Grid/Fault_B5_TEMP,0.5007832148409843,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b6_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.263682995670763,1.0635,49.9925871294838,50.2965717492812,0.00593143498562498,64.3252806436471,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B6 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B6_TEMP_LOCAL_ONLY,BF_B6_TEMP_SMOKE,B6,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B6_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b6_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B6_summary.csv,,B6,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B6_TEMP,Grid/Fault_B6_TEMP,0.5219551225965291,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b7_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.421559681229158,1.0635,49.9925876465976,50.2516281419694,0.00503256283938791,62.7106793988462,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B7 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B7_TEMP_LOCAL_ONLY,BF_B7_TEMP_SMOKE,B7,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B7_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b7_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B7_summary.csv,,B7,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B7_TEMP,Grid/Fault_B7_TEMP,0.4356909365152871,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b8_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.425300846368535,1.0635,49.9925876938822,50.2569413542448,0.0051388270848951,62.7484922517609,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B8 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B8_TEMP_LOCAL_ONLY,BF_B8_TEMP_SMOKE,B8,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B8_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b8_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B8_summary.csv,,B8,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B8_TEMP,Grid/Fault_B8_TEMP,0.4378771309765162,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b9_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.730868841267309,1.06449428221855,49.9925857245128,50.1399466707386,0.00279893341477155,59.806537114633,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B9 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B9_TEMP_LOCAL_ONLY,BF_B9_TEMP_SMOKE,B9,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B9_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b9_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B9_summary.csv,,B9,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B9_TEMP,Grid/Fault_B9_TEMP,0.2516129494416713,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b10_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.273171602878234,1.0635,49.9925866473027,50.3344280207179,0.00668856041435717,65.7413856003235,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B10 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B10_TEMP_LOCAL_ONLY,BF_B10_TEMP_SMOKE,B10,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B10_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b10_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B10_summary.csv,,B10,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B10_TEMP,Grid/Fault_B10_TEMP,0.5448141364595962,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b11_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.347282611444937,1.0635,49.9925868411538,50.3104132095567,0.00620826419113318,64.3302734022287,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B11 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B11_TEMP_LOCAL_ONLY,BF_B11_TEMP_SMOKE,B11,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B11_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b11_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B11_summary.csv,,B11,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B11_TEMP,Grid/Fault_B11_TEMP,0.5016977537641424,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b12_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.674205046277299,1.0635,49.9925873574629,50.1593115419985,0.00318623083996927,61.2044834905238,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B12 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B12_TEMP_LOCAL_ONLY,BF_B12_TEMP_SMOKE,B12,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B12_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b12_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B12_summary.csv,,B12,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B12_TEMP,Grid/Fault_B12_TEMP,0.2855857177580928,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b13_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.351202486873524,1.0635,49.9925867917497,50.3067604320779,0.00613520864155781,65.0776941000867,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B13 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B13_TEMP_LOCAL_ONLY,BF_B13_TEMP_SMOKE,B13,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B13_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b13_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B13_summary.csv,,B13,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B13_TEMP,Grid/Fault_B13_TEMP,0.49878195944499437,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
