seed,path,y_critical,y_load_shed,rank_in_pio_x,rank_in_paper_x,rank_in_lodf_x,model_type,heldout_seed,learned_score,first_line,second_line,is_critical,total_load_shed_mw,rank_in_pio_y,rank_in_paper_y,rank_in_lodf_y,pio_score,paper_score,lodf_score,ensemble_score_alpha_0_75,first_line_loading_ratio,second_line_loading_ratio,max_loading_ratio,min_security_margin,min_relay_margin,first_line_abs_flow,second_line_abs_flow,first_outage_num_overloaded_lines,first_outage_max_loading_ratio,first_outage_total_load_shed_mw,candidate_position_min_rank,learned_rank
20260723,L18->L07,0,0.0,344,515,145,mlp,20260723,0.79071033,L18,L07,0,0.0,344,515,145,0.5693606734275818,0.4715972542762756,0.8322344084897584,0.4973817396186051,0.4206117690256549,0.5185685322646073,0.9319532930128894,0.0680467069871105,0.2680467069871105,210.30588451282745,207.4274129058429,0,0.9319532930128894,0.0,145,80
20260723,L22->L11,0,0.0,623,346,53,mlp,20260723,0.7820402,L22,L11,0,0.0,623,346,53,0.5063506364822388,0.4911269843578338,0.9454540146903524,0.4238949049028841,0.3025422905812714,0.9319532930128894,0.9319532930128894,0.0680467069871105,0.2680467069871105,151.2711452906357,163.09182627725565,0,0.9319532930128894,0.0,53,81
20260723,L03->L11,0,0.0,488,963,148,mlp,20260723,0.7630629,L03,L11,0,0.0,488,963,148,0.5370633602142334,0.4278883635997772,0.8261754482077813,0.4234484289835042,0.3740880993466319,0.9319532930128894,0.9319532930128894,0.0680467069871105,0.2680467069871105,65.46541738566059,163.09182627725565,0,0.9319532930128894,0.0,148,82
20260723,L02->L11,0,0.0,1322,1033,157,mlp,20260723,0.7436529,L02,L11,0,0.0,1322,1033,157,0.3571013808250427,0.420096218585968,0.813066183885212,0.170647314965441,0.0004487657343421,0.9319532930128894,0.9319532930128894,0.0680467069871105,0.2680467069871105,0.078534003509878,163.09182627725565,0,0.9319532930128894,0.0,157,84
20260723,L16->L11,0,0.0,229,214,52,mlp,20260723,0.742771,L16,L11,0,0.0,229,214,52,0.6037957072257996,0.5150326490402222,0.9473942832804618,0.5740708830497943,0.4558931970497829,0.9319532930128894,0.9319532930128894,0.0680467069871105,0.2680467069871105,182.35727881991315,163.09182627725565,0,0.9319532930128894,0.0,52,85
20260723,L04->L11,0,0.0,620,571,154,mlp,20260723,0.7417852,L04,L11,0,0.0,620,571,154,0.5069291591644287,0.4671841561794281,0.815802701393763,0.408526892995471,0.2204110181059208,0.9319532930128894,0.9319532930128894,0.0680467069871105,0.2680467069871105,38.57192816853614,163.09182627725565,0,0.9319532930128894,0.0,154,87
20260723,L18->L23,0,0.0,52,53,193,mlp,20260723,0.7022408,L18,L23,0,0.0,52,53,193,0.6945560574531555,0.5902467370033264,0.7785921334684676,0.7496901839929975,0.4206117690256549,0.769300738592467,0.9319532930128894,0.0680467069871105,0.2680467069871105,210.30588451282745,384.6503692962335,0,0.9319532930128894,0.0,52,88
20260723,L21->L11,0,0.0,433,345,49,mlp,20260723,0.6467145,L21,L11,0,0.0,433,345,49,0.54887455701828,0.4915326833724975,0.9644989764402636,0.4826611397932944,0.4302377109616019,0.9319532930128894,0.9319532930128894,0.0680467069871105,0.2680467069871105,215.11885548080096,163.09182627725565,0,0.9319532930128894,0.0,49,89
20260723,L11->L07,0,0.0,686,1160,28,mlp,20260723,0.6344087,L11,L07,0,0.0,686,1160,28,0.4959461987018585,0.4040440022945404,1.062952991065245,0.3507937966994025,0.4057058333373311,0.5463041677231008,0.6497237427066384,0.3502762572933616,0.5502762572933616,70.99852083403295,218.5216670892403,0,0.6497237427066384,0.0,28,90
20260723,L04->L27,0,0.0,435,469,233,mlp,20260723,0.6333216,L04,L27,0,0.0,435,469,233,0.5479984283447266,0.4764001071453094,0.7759799968733896,0.471240023430119,0.2204110181059208,0.5133991313207694,0.9319532930128894,0.0680467069871105,0.2680467069871105,38.57192816853614,256.69956566038474,0,0.9319532930128894,0.0,233,91
20260723,L18->L11,0,0.0,487,216,39,mlp,20260723,0.6231567,L18,L11,0,0.0,487,216,39,0.5371262431144714,0.514030933380127,0.9999209254841536,0.4816896879922723,0.4206117690256549,0.9319532930128894,0.9319532930128894,0.0680467069871105,0.2680467069871105,210.30588451282745,163.09182627725565,0,0.9319532930128894,0.0,39,92
20260723,L27->L07,0,0.0,1076,425,16,mlp,20260723,0.62133235,L27,L07,0,0.0,1076,425,16,0.4171048700809479,0.480829119682312,1.0981478361878303,0.2941838160744575,0.439878094179808,0.0,0.9475977881470508,0.0524022118529492,0.2524022118529492,219.939047089904,0.0,0,0.9475977881470508,0.0,16,93
20260723,L27->L10,0,0.0,63,119,111,mlp,20260723,0.614182,L27,L10,0,0.0,63,119,111,0.685730516910553,0.5514094233512878,0.8671687171917142,0.7113314771589359,0.439878094179808,0.6128657465398486,0.9475977881470508,0.0524022118529492,0.2524022118529492,219.939047089904,107.2515056444735,0,0.9475977881470508,0.0,63,94
20260723,L27->L18,0,0.0,81,42,48,mlp,20260723,0.6078141,L27,L18,0,0.0,81,42,48,0.6703631281852722,0.5957459211349487,0.9721768076255208,0.7201249079687786,0.439878094179808,0.3033051081992768,0.9475977881470508,0.0524022118529492,0.2524022118529492,219.939047089904,151.6525540996384,0,0.9475977881470508,0.0,42,95
20260723,L08->L11,0,0.0,453,344,163,mlp,20260723,0.5823384,L08,L11,0,0.0,453,344,163,0.5454416871070862,0.4916070997714996,0.8098880128232203,0.477989409545191,0.2490708705309077,0.9319532930128896,0.9497523080459556,0.0502476919540445,0.2502476919540445,43.58740234290885,163.09182627725568,0,0.9497523080459556,0.0,163,98
20260723,L28->L07,0,0.0,53,106,132,mlp,20260723,0.5685039,L28,L07,0,0.0,53,106,132,0.6899403929710388,0.5595517158508301,0.8505610372336142,0.7226190840131275,0.569631937114772,0.5529297016403193,0.9319532930128894,0.0680467069871105,0.2680467069871105,284.815968557386,221.1718806561277,0,0.9319532930128894,0.0,53,99
20260723,L09->L11,0,0.0,1139,855,165,mlp,20260723,0.5583635,L09,L11,0,0.0,1139,855,165,0.4046145677566528,0.4387309849262237,0.8092095679378403,0.2485827924366819,0.108569487710429,0.9319532930128894,0.9319532930128894,0.0680467069871105,0.2680467069871105,18.99966034932508,163.09182627725565,0,0.9319532930128894,0.0,165,100
20260724,L27->L21,0,0.0,47,153,38,mlp,20260724,0.9766327,L27,L21,0,0.0,47,153,38,0.6910512447357178,0.5340947508811951,0.9918911365851508,0.6876604354552018,0.4199332368865752,0.5356820841972114,0.91509982264838,0.0849001773516201,0.2849001773516201,209.9666184432876,267.8410420986057,0,0.91509982264838,0.0,38,33
20260724,L05->L11,0,0.0,733,782,33,mlp,20260724,0.96399164,L05,L11,0,0.0,733,782,33,0.4769344627857208,0.4370210766792297,1.00797970771191,0.3361707178714875,0.2822187044376426,0.6091339375433795,0.8399830897599242,0.1600169102400758,0.3600169102400757,49.388273276587455,106.59843907009142,0,0.8399830897599242,0.0,33,38
20260724,L27->L22,0,0.0,80,136,40,mlp,20260724,0.96354806,L27,L22,0,0.0,80,136,40,0.6681786179542542,0.5433257222175598,0.9880074704616476,0.6628530528108145,0.4199332368865752,0.4710018585691216,0.91509982264838,0.0849001773516201,0.2849001773516201,209.9666184432876,235.5009292845608,0,0.91509982264838,0.0,40,39
20260724,L07->L21,0,0.0,131,430,37,mlp,20260724,0.9472176,L07,L21,0,0.0,131,430,37,0.6320212483406067,0.4745031297206878,0.9918911365851574,0.5694199427284549,0.524916546108219,0.5356820841972115,0.9150998226483812,0.0849001773516187,0.2849001773516186,209.9666184432876,267.8410420986058,0,0.9150998226483812,0.0,37,41
20260724,L21->L23,0,0.0,31,87,76,mlp,20260724,0.94063646,L21,L23,0,0.0,31,87,76,0.7099263072013855,0.5706785321235657,0.8820330254361063,0.7368616842829921,0.4277311057083647,0.8160567519834295,0.8870334035683537,0.1129665964316463,0.3129665964316462,213.8655528541824,408.0283759917148,0,0.8870334035683537,0.0,31,42
20260724,L11->L07,0,0.0,1002,1360,54,mlp,20260724,0.93098867,L11,L07,0,0.0,1002,1360,54,0.4231142997741699,0.368981271982193,0.9460342493550934,0.2194563075363008,0.320392835338511,0.4913959909679862,0.6091234894017908,0.3908765105982091,0.5908765105982091,56.06874618423943,196.5583963871945,0,0.6091234894017908,0.0,54,44
20260724,L10->L11,0,0.0,139,298,31,mlp,20260724,0.9295904,L10,L11,0,0.0,139,298,31,0.6282877922058105,0.4918128550052643,1.007979707711912,0.5756421326951374,0.5577643853222823,0.6091339375433891,0.9510562747704188,0.0489437252295813,0.2489437252295813,97.6087674313994,106.5984390700931,0,0.9510562747704188,0.0,31,46
20260724,L29->L19,0,0.0,569,331,92,mlp,20260724,0.9211941,L29,L19,0,0.0,569,331,92,0.5034229159355164,0.4870209991931915,0.8302632239549215,0.4043465593135142,0.1220189352909577,0.4164966578946254,0.8870334035683537,0.1129665964316463,0.3129665964316462,61.00946764547888,208.2483289473127,0,0.8870334035683537,0.0,92,49
20260724,L07->L22,0,0.0,178,357,39,mlp,20260724,0.91842675,L07,L22,0,0.0,178,357,39,0.6111473441123962,0.4824426174163818,0.9880074704616536,0.5464652224001735,0.524916546108219,0.4710018585691219,0.9150998226483812,0.0849001773516187,0.2849001773516186,209.9666184432876,235.50092928456095,0,0.9150998226483812,0.0,39,51
20260724,L11->L27,0,0.0,1114,1264,53,mlp,20260724,0.90954334,L11,L27,0,0.0,1114,1264,53,0.3987497389316559,0.3819035291671753,0.9460342493550948,0.1950386568361592,0.320392835338511,0.393116792774389,0.6091234894017908,0.3908765105982091,0.5908765105982091,56.06874618423943,196.5583963871945,0,0.6091234894017908,0.0,53,52
20260724,L27->L11,0,0.0,143,119,26,mlp,20260724,0.900631,L27,L11,0,0.0,143,119,26,0.625644326210022,0.5520777702331543,1.0601884841431162,0.6112520076093924,0.4199332368865752,0.8870334035683537,0.91509982264838,0.0849001773516201,0.2849001773516201,209.9666184432876,155.2308456244619,0,0.91509982264838,0.0,26,53
20260724,L05->L07,0,0.0,505,734,86,mlp,20260724,0.88772666,L05,L07,0,0.0,505,734,86,0.5181613564491272,0.4432539939880371,0.8605210382815319,0.3957505969683062,0.2822187044376426,0.6271139729304365,0.8399830897599242,0.1600169102400758,0.3600169102400757,49.388273276587455,250.84558917217456,0,0.8399830897599242,0.0,86,54
20260724,L11->L10,0,0.0,522,1003,34,mlp,20260724,0.86745936,L11,L10,0,0.0,522,1003,34,0.5139479637145996,0.412416011095047,1.007979707711909,0.3700318059707844,0.320392835338511,0.5453074200430768,0.6091234894017908,0.3908765105982091,0.5908765105982091,56.06874618423943,95.42879850753845,0,0.6091234894017908,0.0,34,58
20260724,L21->L27,0,0.0,75,157,80,mlp,20260724,0.80826646,L21,L27,0,0.0,75,157,80,0.6691763997077942,0.5294952988624573,0.8779261208273827,0.655207612739079,0.4277311057083647,0.477984882895233,0.8870334035683537,0.1129665964316463,0.3129665964316462,213.8655528541824,238.9924414476165,0,0.8870334035683537,0.0,75,61
20260724,L38->L31,0,0.0,170,105,96,mlp,20260724,0.8046922,L38,L31,0,0.0,170,105,96,0.6149681806564331,0.5603618621826172,0.8159100422212482,0.6022566724509846,0.319863914846591,0.6,0.8870334035683537,0.1129665964316463,0.3129665964316462,159.9319574232955,300.0,0,0.8870334035683537,0.0,96,62
20260724,L11->L23,0,0.0,711,976,64,mlp,20260724,0.7854561,L11,L23,0,0.0,711,976,64,0.4815667569637298,0.415584921836853,0.9286210312439814,0.3284771222752457,0.320392835338511,0.5760185259854778,0.6091234894017908,0.3908765105982091,0.5908765105982091,56.06874618423943,288.00926299273885,0,0.6091234894017908,0.0,64,63
20260724,L21->L07,0,0.0,197,437,79,mlp,20260724,0.7778067,L21,L07,0,0.0,197,437,79,0.6028587222099304,0.4736533761024475,0.8779261208273834,0.5295885029674526,0.4277311057083647,0.5974811036190415,0.8870334035683537,0.1129665964316463,0.3129665964316462,213.8655528541824,238.9924414476166,0,0.8870334035683537,0.0,79,65
20260724,L10->L15,0,0.0,19,109,62,mlp,20260724,0.74946916,L10,L15,0,0.0,19,109,62,0.7318150997161865,0.5559337139129639,0.9345459963808356,0.756760103024203,0.5577643853222823,0.5179874162326094,0.9510562747704188,0.0489437252295813,0.2489437252295813,97.6087674313994,207.19496649304372,0,0.9510562747704188,0.0,19,67
20260724,L31->L38,0,0.0,84,20,178,mlp,20260724,0.7356978,L31,L38,0,0.0,84,20,178,0.6659815907478333,0.6300195455551147,0.7850427522142421,0.7162422279556011,0.2801360851454996,0.5999999999999998,0.8870334035683537,0.1129665964316463,0.3129665964316462,140.06804257274982,299.9999999999999,0,0.8870334035683537,0.0,20,68
20260724,L05->L27,0,0.0,411,383,87,mlp,20260724,0.72914046,L05,L27,0,0.0,411,383,87,0.5394806861877441,0.4784781336784363,0.8605210382815317,0.4473603135376967,0.2822187044376426,0.5016911783443486,0.8399830897599242,0.1600169102400758,0.3600169102400757,49.388273276587455,250.84558917217436,0,0.8399830897599242,0.0,87,69
20260724,L08->L07,0,0.0,365,665,225,mlp,20260724,0.72808146,L08,L07,0,0.0,365,665,225,0.5490570068359375,0.4499050080776214,0.7800419203896918,0.4416870325170334,0.2389108379261149,0.5946578462154453,1.0,0.0,0.1999999999999999,41.80939663707011,237.8631384861781,0,1.0,0.0,225,70
20260724,L29->L11,0,0.0,937,440,72,mlp,20260724,0.7215107,L29,L11,0,0.0,937,440,72,0.4354529976844787,0.4733965992927551,0.8939480921830327,0.3039421512248376,0.1220189352909577,0.8870334035683537,0.8870334035683537,0.1129665964316463,0.3129665964316462,61.00946764547888,155.2308456244619,0,0.8870334035683537,0.0,72,71
20260724,L07->L11,0,0.0,275,305,23,mlp,20260724,0.71018904,L07,L11,0,0.0,275,305,23,0.5719752907752991,0.4907819032669067,1.0601884841431195,0.4991245069428118,0.524916546108219,0.8870334035683537,0.9150998226483812,0.0849001773516187,0.2849001773516186,209.9666184432876,155.2308456244619,0,0.9150998226483812,0.0,23,72
20260724,L11->L16,0,0.0,434,822,43,mlp,20260724,0.682037,L11,L16,0,0.0,434,822,43,0.5333961248397827,0.4319403767585754,0.9702120702697076,0.408916860160597,0.320392835338511,0.4625423079386561,0.6091234894017908,0.3908765105982091,0.5908765105982091,56.06874618423943,185.01692317546247,0,0.6091234894017908,0.0,43,75
20260724,L11->L17,0,0.0,398,711,42,mlp,20260724,0.6409173,L11,L17,0,0.0,398,711,42,0.5438950657844543,0.4455312490463257,0.975638335467112,0.4318915820843359,0.320392835338511,0.5386581793357428,0.6091234894017908,0.3908765105982091,0.5908765105982091,56.06874618423943,215.4632717342971,0,0.6091234894017908,0.0,42,76
20260724,L06->L11,0,0.0,933,718,155,mlp,20260724,0.61755747,L06,L11,0,0.0,933,718,155,0.4369662404060364,0.445019006729126,0.7977449890281498,0.2875357681424176,0.0738416283598649,0.8870334035683537,0.8870334035683537,0.1129665964316463,0.3129665964316462,12.92228496297636,155.2308456244619,0,0.8870334035683537,0.0,155,78
20260724,L04->L07,0,0.0,579,866,282,mlp,20260724,0.5617756,L04,L07,0,0.0,579,866,282,0.5021585822105408,0.4285293221473694,0.706918784683435,0.3646258041076829,0.1930675290501324,0.598312229309309,0.9017802868188476,0.0982197131811525,0.2982197131811525,33.78681758377318,239.3248917237236,0,0.9017802868188476,0.0,282,79
20260724,L07->L17,0,0.0,115,290,82,mlp,20260724,0.55040544,L07,L17,0,0.0,115,290,82,0.6381639838218689,0.4940407276153564,0.863195826718215,0.5903924652855025,0.524916546108219,0.4859489344358694,0.9150998226483812,0.0849001773516187,0.2849001773516186,209.9666184432876,194.3795737743478,0,0.9150998226483812,0.0,82,80
20260724,L13->L07,0,0.0,454,1070,280,mlp,20260724,0.5419601,L13,L07,0,0.0,454,1070,280,0.5300949215888977,0.4068956971168518,0.7153676790627707,0.3881921725982653,0.3279637019498934,0.5208057928029808,0.8870334035683537,0.1129665964316463,0.3129665964316462,57.39364784123136,208.32231712119236,0,0.8870334035683537,0.0,280,81
20260724,L16->L17,0,0.0,77,234,229,mlp,20260724,0.5403763,L16,L17,0,0.0,77,234,229,0.6686680316925049,0.5040002465248108,0.7789286125037053,0.6379518777555684,0.4422803953960528,0.681934667566312,0.8870334035683537,0.1129665964316463,0.3129665964316462,176.9121581584211,272.77386702652484,0,0.8870334035683537,0.0,77,82
20260724,L07->L15,0,0.0,127,312,84,mlp,20260724,0.5198884,L07,L15,0,0.0,127,312,84,0.6335844993591309,0.4889445304870605,0.8616992086908917,0.5809119651253003,0.524916546108219,0.4726565218406242,0.9150998226483812,0.0849001773516187,0.2849001773516186,209.9666184432876,189.06260873624967,0,0.9150998226483812,0.0,84,83
20260724,L27->L17,0,0.0,42,108,83,mlp,20260724,0.5067794,L27,L17,0,0.0,42,108,83,0.6978118419647217,0.556071400642395,0.8631958267182102,0.7110504683840655,0.4199332368865752,0.4859489344358698,0.91509982264838,0.0849001773516201,0.2849001773516201,209.9666184432876,194.3795737743479,0,0.91509982264838,0.0,42,84
20260724,L02->L11,0,0.0,1317,973,165,mlp,20260724,0.49383283,L02,L11,0,0.0,1317,973,165,0.3537092804908752,0.4157887995243072,0.7913968737143918,0.1563978789525208,0.0378938375965501,0.8870334035683537,0.8870334035683537,0.1129665964316463,0.3129665964316462,6.631421579396268,155.2308456244619,0,0.8870334035683537,0.0,165,85
20260724,L03->L11,0,0.0,513,915,149,mlp,20260724,0.47812128,L03,L11,0,0.0,513,915,149,0.5164651870727539,0.422379195690155,0.8009997509243719,0.379898032700656,0.3699834391715856,0.8870334035683537,0.8870334035683537,0.1129665964316463,0.3129665964316462,64.7471018550275,155.2308456244619,0,0.8870334035683537,0.0,149,86
20260724,L04->L10,0,0.0,361,285,175,mlp,20260724,0.46457326,L04,L10,0,0.0,361,285,175,0.5497081875801086,0.4947814047336578,0.7856796493748973,0.4717324094860539,0.1930675290501324,0.9017802868188476,0.9017802868188476,0.0982197131811525,0.2982197131811525,33.78681758377318,157.8115501932983,0,0.9017802868188476,0.0,175,87
20260724,L27->L15,0,0.0,45,122,85,mlp,20260724,0.4520367,L27,L15,0,0.0,45,122,85,0.6939440965652466,0.5487776398658752,0.8616992086908873,0.7011002626483984,0.4199332368865752,0.4726565218406243,0.91509982264838,0.0849001773516201,0.2849001773516201,209.9666184432876,189.06260873624973,0,0.91509982264838,0.0,45,88
20260724,L11->L18,0,0.0,484,716,71,mlp,20260724,0.44264084,L11,L18,0,0.0,484,716,71,0.5222575068473816,0.4452637434005737,0.9070606524606776,0.4025739949443546,0.320392835338511,0.4857495550626162,0.6091234894017908,0.3908765105982091,0.5908765105982091,56.06874618423943,242.8747775313081,0,0.6091234894017908,0.0,71,89
20260724,L10->L04,0,0.0,39,173,41,mlp,20260724,0.42527702,L10,L04,0,0.0,39,173,41,0.7021316289901733,0.52406245470047,0.986633429081994,0.6960639615575659,0.5577643853222823,0.4041124041381809,0.9510562747704188,0.0489437252295813,0.2489437252295813,97.6087674313994,70.71967072418165,0,0.9510562747704188,0.0,39,90
20260724,L12->L30,0,0.0,1080,1311,203,mlp,20260724,0.3800655,L12,L30,0,0.0,1080,1311,203,0.4061683416366577,0.3754380643367767,0.7816369369241111,0.2008284467765498,0.4536732349742162,0.2809793454286869,1.0000000000000002,-2.220446049250313e-16,0.1999999999999997,79.39281612048784,140.48967271434344,1,1.0000000000000002,0.0,203,91
20260724,L11->L05,0,0.0,1063,1379,35,mlp,20260724,0.37979427,L11,L05,0,0.0,1063,1379,35,0.4093871414661407,0.3638729751110077,1.0079797077119084,0.197646903618595,0.320392835338511,0.2946756697168475,0.6091234894017908,0.3908765105982091,0.5908765105982091,56.06874618423943,51.56824220044832,0,0.6091234894017908,0.0,35,92
20260724,L27->L10,0,0.0,62,138,133,mlp,20260724,0.36562967,L27,L10,0,0.0,62,138,133,0.6802406311035156,0.5405128002166748,0.808481911511016,0.6772711134970356,0.4199332368865752,0.6639000462130051,0.91509982264838,0.0849001773516201,0.2849001773516201,209.9666184432876,116.1825080872759,0,0.91509982264838,0.0,62,93
20260724,L16->L11,0,0.0,276,301,68,mlp,20260724,0.35086134,L16,L11,0,0.0,276,301,68,0.5719625949859619,0.4915274977684021,0.9093017957181684,0.499592020781534,0.4422803953960528,0.8870334035683537,0.8870334035683537,0.1129665964316463,0.3129665964316462,176.9121581584211,155.2308456244619,0,0.8870334035683537,0.0,68,94
20260724,L12->L32,0,0.0,1283,1353,204,mlp,20260724,0.34630814,L12,L32,0,0.0,1283,1353,204,0.362573891878128,0.370669275522232,0.7816369369241111,0.1390113358856928,0.4536732349742162,0.118114016631981,1.0000000000000002,-2.220446049250313e-16,0.1999999999999997,79.39281612048784,59.05700831599052,1,1.0000000000000002,0.0,204,95
20260724,L12->L07,0,0.0,729,1294,220,mlp,20260724,0.3453956,L12,L07,0,0.0,729,1294,220,0.4773100614547729,0.3783908784389496,0.7816369369241097,0.2985687597280202,0.4536732349742162,0.4657699835481069,1.0000000000000002,-2.220446049250313e-16,0.1999999999999997,79.39281612048784,186.3079934192428,1,1.0000000000000002,0.0,220,96
20260724,L12->L33,0,0.0,1284,1354,205,mlp,20260724,0.3449363,L12,L33,0,0.0,1284,1354,205,0.362573891878128,0.370669275522232,0.7816369369241111,0.1390113358856928,0.4536732349742162,0.118114016631981,1.0000000000000002,-2.220446049250313e-16,0.1999999999999997,79.39281612048784,59.05700831599052,1,1.0000000000000002,0.0,205,97
20260724,L04->L11,0,0.0,676,602,167,mlp,20260724,0.33951572,L04,L11,0,0.0,676,602,167,0.485396146774292,0.456589788198471,0.7904268045336645,0.3602868645649881,0.1930675290501324,0.8870334035683537,0.9017802868188476,0.0982197131811525,0.2982197131811525,33.78681758377318,155.2308456244619,0,0.9017802868188476,0.0,167,98
20260724,L21->L11,0,0.0,468,454,55,mlp,20260724,0.33182198,L21,L11,0,0.0,468,454,55,0.5265746116638184,0.472494900226593,0.9385850655200468,0.4260881484405387,0.4277311057083647,0.8870334035683537,0.8870334035683537,0.1129665964316463,0.3129665964316462,213.8655528541824,155.2308456244619,0,0.8870334035683537,0.0,55,99
20260725,L27->L28,0,0.0,15,5,27,mlp,20260725,0.9973264,L27,L28,0,0.0,15,5,27,0.7393752932548523,0.6626721024513245,1.0313001923977312,0.8783065605406326,0.4385078994266957,0.6598773348200204,0.9397824776741236,0.0602175223258765,0.2602175223258764,219.25394971334788,329.9386674100102,0,0.9397824776741236,0.0,5,20
20260725,L27->L24,0,0.0,32,7,26,mlp,20260725,0.99689484,L27,L24,0,0.0,32,7,26,0.723663330078125,0.6513663530349731,1.031300192397737,0.8473739706659458,0.4385078994266957,0.4901726042938861,0.9397824776741236,0.0602175223258765,0.2602175223258764,219.25394971334788,245.08630214694307,0,0.9397824776741236,0.0,7,23
20260725,L05->L07,0,0.0,632,953,76,mlp,20260725,0.9943047,L05,L07,0,0.0,632,953,76,0.5160690546035767,0.4352272450923919,0.884775111902168,0.3910017003681418,0.2706133011058316,0.6156340652444903,0.9397824776741236,0.0602175223258765,0.2602175223258764,47.35732769352053,246.2536260977961,0,0.9397824776741236,0.0,76,27
20260725,L05->L27,0,0.0,488,516,75,mlp,20260725,0.99249035,L05,L27,0,0.0,488,516,75,0.5459346175193787,0.4744691252708435,0.8847751119021683,0.4624756067341359,0.2706133011058316,0.492507252195592,0.9397824776741236,0.0602175223258765,0.2602175223258764,47.35732769352053,246.25362609779603,0,0.9397824776741236,0.0,75,29
20260725,L05->L11,0,0.0,663,603,39,mlp,20260725,0.9915936,L05,L11,0,0.0,663,603,39,0.5100107789039612,0.4672755897045135,1.0069607883464988,0.4050737513725539,0.2706133011058316,0.9397824776741236,0.9397824776741236,0.0602175223258765,0.2602175223258764,47.35732769352053,164.4619335929716,0,0.9397824776741236,0.0,39,34
20260725,L27->L21,0,0.0,46,102,30,mlp,20260725,0.9903915,L27,L21,0,0.0,46,102,30,0.7093650102615356,0.5605223178863525,1.022464740550825,0.7616988027962532,0.4385078994266957,0.5423909586001114,0.9397824776741236,0.0602175223258765,0.2602175223258764,219.25394971334788,271.1954793000557,0,0.9397824776741236,0.0,30,36
20260725,L05->L08,0,0.0,596,1102,184,mlp,20260725,0.99001396,L05,L08,0,0.0,596,1102,184,0.5238596200942993,0.417402058839798,0.788603420494137,0.3896068533330474,0.2706133011058316,0.5031792741334535,0.9397824776741236,0.0602175223258765,0.2602175223258764,47.35732769352053,88.05637297335437,0,0.9397824776741236,0.0,184,37
20260725,L27->L22,0,0.0,79,96,43,mlp,20260725,0.9836078,L27,L22,0,0.0,79,96,43,0.6763440370559692,0.5622449517250061,1.0048456524389835,0.7148874126427314,0.4385078994266957,0.441675328606021,0.9397824776741236,0.0602175223258765,0.2602175223258764,219.25394971334788,220.8376643030105,0,0.9397824776741236,0.0,43,44
20260725,L10->L09,0,0.0,23,67,50,mlp,20260725,0.9835723,L10,L09,0,0.0,23,67,50,0.7327197790145874,0.5755040645599365,0.9877299284373416,0.806375829876851,0.5685206891829172,0.8297388222499725,0.9397824776741236,0.0602175223258765,0.2602175223258764,99.49112060701052,145.2042938937452,0,0.9397824776741236,0.0,23,45
20260725,L07->L28,0,0.0,73,49,25,mlp,20260725,0.9820078,L07,L28,0,0.0,73,49,25,0.6808968782424927,0.5911343097686768,1.0313001923977445,0.742141491518703,0.5481348742833698,0.6598773348200204,0.9397824776741236,0.0602175223258765,0.2602175223258764,219.25394971334796,329.9386674100102,0,0.9397824776741236,0.0,25,47
20260725,L07->L24,0,0.0,95,64,24,mlp,20260725,0.98053783,L07,L24,0,0.0,95,64,24,0.6667652726173401,0.5777941942214966,1.0313001923977454,0.7120553661392341,0.5481348742833698,0.4901726042938861,0.9397824776741236,0.0602175223258765,0.2602175223258764,219.25394971334796,245.08630214694307,0,0.9397824776741236,0.0,24,48
20260725,L05->L09,0,0.0,582,830,186,mlp,20260725,0.9794414,L05,L09,0,0.0,582,830,186,0.5265458226203918,0.4455421566963196,0.7886034204941366,0.4136101416637849,0.2706133011058316,0.4105897252206483,0.9397824776741236,0.0602175223258765,0.2602175223258764,47.35732769352053,71.85320191361346,0,0.9397824776741236,0.0,186,49
20260725,L21->L23,0,0.0,16,43,80,mlp,20260725,0.9667077,L21,L23,0,0.0,16,43,80,0.7387149930000305,0.5936840772628784,0.8617579447748006,0.8280807136699477,0.4274231593391885,0.8200726584488924,0.9397824776741236,0.0602175223258765,0.2602175223258764,213.71157966959427,410.0363292244462,0,0.9397824776741236,0.0,16,53
20260725,L05->L15,0,0.0,466,705,209,mlp,20260725,0.96571654,L05,L15,0,0.0,466,705,209,0.5522604584693909,0.4575981199741363,0.7886034204941353,0.4596311539295008,0.2706133011058316,0.445864279323017,0.9397824776741236,0.0602175223258765,0.2602175223258764,47.35732769352053,178.34571172920678,0,0.9397824776741236,0.0,209,54
20260725,L05->L14,0,0.0,492,749,219,mlp,20260725,0.9652757,L05,L14,0,0.0,492,749,219,0.5451624393463135,0.4544562101364136,0.7886034204941348,0.4470607138157666,0.2706133011058316,0.381705302920833,0.9397824776741236,0.0602175223258765,0.2602175223258764,47.35732769352053,152.68212116833325,0,0.9397824776741236,0.0,219,55
20260725,L07->L21,0,0.0,131,299,29,mlp,20260725,0.9628416,L07,L21,0,0.0,131,299,29,0.6526632905006409,0.501264750957489,1.0224647405508316,0.636888070498025,0.5481348742833698,0.5423909586001116,0.9397824776741236,0.0602175223258765,0.2602175223258764,219.25394971334796,271.1954793000557,0,0.9397824776741236,0.0,29,57
20260725,L05->L21,0,0.0,483,724,210,mlp,20260725,0.9522132,L05,L21,0,0.0,483,724,210,0.5476640462875366,0.4560080170631408,0.7886034204941353,0.4518084152361294,0.2706133011058316,0.4458457449300639,0.9397824776741236,0.0602175223258765,0.2602175223258764,47.35732769352053,222.922872465032,0,0.9397824776741236,0.0,210,60
