method,rank,path,first_line,second_line,score_alpha,p_shed_first,p_shed_second,path_product_score,critical,relay_cascade,critical_mechanism,total_load_shed_mw
strict_path_prob,407,L054->L037,L054,L037,0.2561313496717721,0.6986891,0.3665884435176849,0.2561313496717721,False,False,non_critical,0.0
strict_path_prob,408,L097->L052,L097,L052,0.2540132873495543,0.96080524,0.2643754184246063,0.2540132873495543,False,False,non_critical,0.0
strict_path_prob,409,L038->L112,L038,L112,0.25271329253154695,0.9989367,0.2529822885990143,0.2527132925315469,False,False,non_critical,0.0
strict_path_prob,410,L028->L032,L028,L032,0.2522564875486696,0.25846237,0.9759892225265504,0.2522564875486696,False,False,non_critical,0.0
strict_path_prob,411,L033->L047,L033,L047,0.25213960574297906,0.2666303,0.9456524848937988,0.252139605742979,True,True,relay_cascade,31.30060533486052
strict_path_prob,412,L022->L051,L022,L051,0.2519594225857258,0.2958756,0.8515721559524536,0.2519594225857258,True,True,relay_cascade,36.76716258821504
strict_path_prob,413,L028->L054,L028,L054,0.2508571699269712,0.25846237,0.970575213432312,0.2508571699269712,False,False,non_critical,0.0
strict_path_prob,414,L028->L027,L028,L027,0.25076563010281083,0.25846237,0.9702210426330566,0.2507656301028108,True,True,relay_cascade,13.855904493858892
strict_path_prob,415,L036->L004,L036,L004,0.25032027031366827,0.9853674,0.2540374994277954,0.2503202703136682,False,False,non_critical,0.0
strict_path_prob,416,L036->L056,L036,L056,0.24864328198782207,0.9853674,0.2523356080055237,0.248643281987822,False,False,non_critical,0.0
strict_path_prob,417,L185->L121,L185,L121,0.2463783898280382,0.8610104,0.2861503064632416,0.2463783898280382,False,False,non_critical,0.0
strict_path_prob,418,L006->L047,L006,L047,0.2457026895683527,0.2717602,0.9041157960891724,0.2457026895683527,True,True,relay_cascade,31.30060533486052
strict_path_prob,419,L022->L047,L022,L047,0.24485412598958017,0.2958756,0.8275576829910278,0.2448541259895801,True,True,relay_cascade,31.30060533486052
strict_path_prob,420,L160->L071,L160,L071,0.24389285244437217,0.32952484,0.7401349544525146,0.2438928524443721,False,False,non_critical,0.0
strict_path_prob,421,L017->L061,L017,L061,0.24203672352415678,0.59134614,0.4092978835105896,0.2420367235241567,True,True,relay_cascade,33.88157185629734
strict_path_prob,422,L139->L006,L139,L006,0.24155173096051513,0.6807031,0.3548562228679657,0.2415517309605151,False,False,non_critical,0.0
strict_path_prob,423,L008->L038,L008,L038,0.24145852935095907,0.95027333,0.2540937662124634,0.241458529350959,False,False,non_critical,0.0
strict_path_prob,424,L097->L037,L097,L037,0.24000075587049,0.96080524,0.2497912645339965,0.24000075587049,False,False,non_critical,0.0
strict_path_prob,425,L054->L062,L054,L062,0.2398379688810706,0.6986891,0.3432685136795044,0.2398379688810706,False,False,non_critical,0.0
strict_path_prob,426,L185->L040,L185,L040,0.23959380555074208,0.8610104,0.2782705128192901,0.2395938055507421,False,False,non_critical,0.0
strict_path_prob,427,L006->L008,L006,L008,0.23823716350625754,0.2717602,0.8766447901725769,0.2382371635062575,True,True,relay_cascade,25.67010059251546
strict_path_prob,428,L112->L181,L112,L181,0.2380893054604888,0.23810926,0.9999161958694458,0.2380893054604888,True,True,relay_cascade,20.772296104867053
strict_path_prob,429,L112->L185,L112,L185,0.23808890807278868,0.23810926,0.999914526939392,0.2380889080727887,False,False,non_critical,0.0
strict_path_prob,430,L112->L016,L112,L016,0.23802560988913296,0.23810926,0.9996486902236938,0.2380256098891329,True,True,relay_cascade,31.514792047850804
strict_path_prob,431,L112->L183,L112,L183,0.2380249570379114,0.23810926,0.9996459484100342,0.2380249570379114,True,True,relay_cascade,81.35922639729833
strict_path_prob,432,L112->L113,L112,L113,0.23786058045425654,0.23810926,0.9989556074142456,0.2378605804542565,False,False,non_critical,0.0
strict_path_prob,433,L054->L055,L054,L055,0.23713884482534228,0.6986891,0.3394053876399994,0.2371388448253422,False,False,non_critical,0.0
strict_path_prob,434,L024->L004,L024,L004,0.23695916766248162,0.57246214,0.4139298498630523,0.2369591676624816,False,False,non_critical,0.0
strict_path_prob,435,L031->L062,L031,L062,0.23695053315344633,0.88282883,0.268399178981781,0.2369505331534463,False,False,non_critical,0.0
strict_path_prob,436,L028->L008,L028,L008,0.23650033011370178,0.25846237,0.9150280952453612,0.2365003301137018,False,False,non_critical,0.0
strict_path_prob,437,L160->L032,L160,L032,0.2354442837246394,0.32952484,0.7144963145256042,0.2354442837246394,False,False,non_critical,0.0
strict_path_prob,438,L104->L183,L104,L183,0.2346096555726719,0.23462006,0.9999556541442872,0.2346096555726718,True,True,relay_cascade,81.35922639729833
strict_path_prob,439,L104->L181,L104,L181,0.2345968178518557,0.23462006,0.9999009370803832,0.2345968178518557,True,True,relay_cascade,20.772296104867053
strict_path_prob,440,L104->L185,L104,L185,0.23458630154896498,0.23462006,0.9998561143875122,0.2345863015489649,False,False,non_critical,0.0
strict_path_prob,441,L104->L016,L104,L016,0.23453629317245245,0.23462006,0.9996429681777954,0.2345362931724524,True,True,relay_cascade,31.514792047850804
strict_path_prob,442,L112->L054,L112,L054,0.2342763420933771,0.23810926,0.9839026927947998,0.2342763420933771,False,False,non_critical,0.0
strict_path_prob,443,L112->L047,L112,L047,0.23367813168057683,0.23810926,0.9813903570175172,0.2336781316805768,True,True,relay_cascade,31.30060533486052
strict_path_prob,444,L056->L052,L056,L052,0.2336142425545841,0.8333731,0.280323714017868,0.2336142425545841,False,False,non_critical,0.0
strict_path_prob,445,L104->L054,L104,L054,0.23220873607559323,0.23462006,0.9897224307060242,0.2322087360755932,False,False,non_critical,0.0
strict_path_prob,446,L056->L036,L056,L036,0.2316494555312812,0.8333731,0.2779660820960998,0.2316494555312812,False,False,non_critical,0.0
strict_path_prob,447,L040->L072,L040,L072,0.23148767548047008,0.5032925,0.4599466025829315,0.23148767548047,False,False,non_critical,0.0
strict_path_prob,448,L036->L031,L036,L031,0.23113024205461435,0.9853674,0.2345625013113021,0.2311302420546144,False,False,non_critical,0.0
strict_path_prob,449,L160->L097,L160,L097,0.2305423284811115,0.32952484,0.6996204853057861,0.2305423284811115,False,False,non_critical,0.0
strict_path_prob,450,L072->L061,L072,L061,0.22961312406599516,0.5572419,0.4120528697967529,0.2296131240659952,True,True,relay_cascade,33.88157185629734
strict_path_prob,451,L133->L072,L133,L072,0.22940991269796193,0.4987751,0.4599466025829315,0.2294099126979619,False,False,non_critical,0.0
strict_path_prob,452,L133->L134,L133,L134,0.22940991269796193,0.4987751,0.4599466025829315,0.2294099126979619,True,False,island_only,20.77635989697293
strict_path_prob,453,L038->L062,L038,L062,0.22920485218517483,0.9989367,0.2294488251209259,0.2292048521851748,False,False,non_critical,0.0
strict_path_prob,454,L056->L005,L056,L005,0.22905650491858423,0.8333731,0.2748546898365021,0.2290565049185842,False,False,non_critical,0.0
strict_path_prob,455,L022->L071,L022,L071,0.2283056747811556,0.2958756,0.7716272473335266,0.2283056747811556,False,False,non_critical,0.0
strict_path_prob,456,L054->L007,L054,L007,0.2268339483696937,0.6986891,0.3246564865112304,0.2268339483696937,False,False,non_critical,0.0
strict_path_prob,457,L133->L096,L133,L096,0.2264685390975177,0.4987751,0.4540494084358215,0.2264685390975177,False,False,non_critical,0.0
strict_path_prob,458,L112->L147,L112,L147,0.2263036945908332,0.23810926,0.950419545173645,0.2263036945908332,True,True,relay_cascade,43.59265123807146
strict_path_prob,459,L006->L017,L006,L017,0.22618083304115535,0.2717602,0.8322809338569641,0.2261808330411553,False,False,non_critical,0.0
strict_path_prob,460,L006->L032,L006,L032,0.2258224971203208,0.2717602,0.8309623599052429,0.2258224971203208,False,False,non_critical,0.0
strict_path_prob,461,L034->L037,L034,L037,0.22579040223372698,0.44212142,0.5106977224349976,0.2257904022337269,False,False,non_critical,0.0
strict_path_prob,462,L097->L063,L097,L063,0.22429173231388802,0.96080524,0.233441412448883,0.224291732313888,False,False,non_critical,0.0
strict_path_prob,463,L185->L032,L185,L032,0.2240842964945793,0.8610104,0.260257363319397,0.2240842964945793,False,False,non_critical,0.0
strict_path_prob,464,L034->L184,L034,L184,0.22323708310704826,0.44212142,0.5049225687980652,0.2232370831070482,True,True,relay_cascade,21.648461416338748
strict_path_prob,465,L104->L180,L104,L180,0.22255398689292075,0.23462006,0.9485718607902528,0.2225539868929207,True,True,relay_cascade,7.272188818003705
strict_path_prob,466,L104->L147,L104,L147,0.22230426665260072,0.23462006,0.9475075006484984,0.2223042666526007,True,True,relay_cascade,43.59265123807146
strict_path_prob,467,L006->L038,L006,L038,0.2215782201720834,0.2717602,0.8153446316719055,0.2215782201720834,False,False,non_critical,0.0
strict_path_prob,468,L104->L038,L104,L038,0.22027822818157675,0.23462006,0.9388720989227296,0.2202782281815767,False,False,non_critical,0.0
strict_path_prob,469,L006->L147,L006,L147,0.21961952123513223,0.2717602,0.8081371784210205,0.2196195212351322,True,True,relay_cascade,43.59265123807146
strict_path_prob,470,L185->L115,L185,L115,0.2193850066775322,0.8610104,0.254799485206604,0.2193850066775322,False,False,non_critical,0.0
strict_path_prob,471,L028->L051,L028,L051,0.21919435816335975,0.25846237,0.8480706810951233,0.2191943581633597,True,True,relay_cascade,36.76716258821504
strict_path_prob,472,L071->L003,L071,L003,0.21906108580686717,0.67878693,0.3227243721485138,0.2190610858068671,False,False,non_critical,0.0
strict_path_prob,473,L022->L002,L022,L002,0.21656552374534607,0.2958756,0.7319478988647461,0.216565523745346,False,False,non_critical,0.0
strict_path_prob,474,L038->L011,L038,L011,0.21594463985648002,0.9989367,0.2161744982004165,0.21594463985648,False,False,non_critical,0.0
strict_path_prob,475,L133->L136,L133,L136,0.21583588015458582,0.4987751,0.4327318668365478,0.2158358801545858,False,False,non_critical,0.0
strict_path_prob,476,L133->L184,L133,L184,0.21514809250623584,0.4987751,0.4313529133796692,0.2151480925062358,True,False,island_only,21.648461416338748
strict_path_prob,477,L006->L184,L006,L184,0.2150033990921259,0.2717602,0.7911511659622192,0.2150033990921259,True,True,relay_cascade,21.648461416338748
strict_path_prob,478,L006->L037,L006,L037,0.21486127634692193,0.2717602,0.79062819480896,0.2148612763469219,False,False,non_critical,0.0
strict_path_prob,479,L072->L070,L072,L070,0.21485756380715662,0.5572419,0.3855732381343841,0.2148575638071566,False,False,non_critical,0.0
strict_path_prob,480,L028->L184,L028,L184,0.21474373874557973,0.25846237,0.8308510780334473,0.2147437387455797,True,True,relay_cascade,21.648461416338748
strict_path_prob,481,L112->L032,L112,L032,0.21413471812994242,0.23810926,0.8993128538131714,0.2141347181299424,False,False,non_critical,0.0
strict_path_prob,482,L008->L061,L008,L061,0.21295449140990905,0.95027333,0.2240981459617614,0.2129544914099091,True,False,island_only,33.88157185629734
strict_path_prob,483,L031->L005,L031,L005,0.21293313069926378,0.88282883,0.2411941289901733,0.2129331306992638,False,False,non_critical,0.0
strict_path_prob,484,L071->L069,L071,L069,0.21264673911894227,0.67878693,0.3132746517658233,0.2126467391189423,False,False,non_critical,0.0
strict_path_prob,485,L036->L013,L036,L013,0.21171578232986032,0.9853674,0.214859738945961,0.2117157823298603,False,False,non_critical,0.0
strict_path_prob,486,L031->L133,L031,L133,0.21144050511200474,0.88282883,0.2395033985376358,0.2114405051120047,False,False,non_critical,0.0
strict_path_prob,487,L028->L047,L028,L047,0.21115014591108203,0.25846237,0.816947340965271,0.211150145911082,True,True,relay_cascade,31.30060533486052
strict_path_prob,488,L072->L006,L072,L006,0.21100720703416764,0.5572419,0.378663569688797,0.2110072070341676,False,False,non_critical,0.0
strict_path_prob,489,L112->L008,L112,L008,0.21094470255996106,0.23810926,0.8859155774116516,0.210944702559961,False,False,non_critical,0.0
strict_path_prob,490,L038->L009,L038,L009,0.21075258181915726,0.9989367,0.2109769135713577,0.2107525818191573,False,False,non_critical,0.0
strict_path_prob,491,L104->L008,L104,L008,0.21050937990942836,0.23462006,0.8972352147102356,0.2105093799094283,False,False,non_critical,0.0
strict_path_prob,492,L008->L139,L008,L139,0.21050783954808175,0.95027333,0.2215234637260437,0.2105078395480817,False,False,non_critical,0.0
strict_path_prob,493,L097->L032,L097,L032,0.21026691675122022,0.96080524,0.218844473361969,0.2102669167512202,False,False,non_critical,0.0
strict_path_prob,494,L033->L147,L033,L147,0.20921633537022472,0.2666303,0.7846682667732239,0.2092163353702247,True,True,relay_cascade,43.59265123807146
strict_path_prob,495,L040->L061,L040,L061,0.20912323106236758,0.5032925,0.4155103266239166,0.2091232310623675,True,True,relay_cascade,33.88157185629734
strict_path_prob,496,L028->L147,L028,L147,0.2089728322173673,0.25846237,0.8085232377052307,0.2089728322173673,True,True,relay_cascade,43.59265123807146
strict_path_prob,497,L033->L181,L033,L181,0.2085194375484824,0.2666303,0.7820545434951782,0.2085194375484824,True,True,relay_cascade,20.772296104867053
strict_path_prob,498,L038->L139,L038,L139,0.2075253855980023,0.9989367,0.2077462822198867,0.2075253855980023,False,False,non_critical,0.0
strict_path_prob,499,L006->L097,L006,L097,0.20620398611162902,0.2717602,0.7587718367576599,0.206203986111629,False,False,non_critical,0.0
strict_path_prob,500,L028->L097,L028,L097,0.20588726846084596,0.25846237,0.7965850830078125,0.2058872684608459,False,False,non_critical,0.0
second_only,1,L097->L183,L097,L183,1.0,0.96080524,1.0,0.96080524,True,True,relay_cascade,81.35922639729833
second_only,2,L008->L183,L008,L183,1.0,0.95027333,1.0,0.95027333,True,False,island_only,81.35922639729833
second_only,3,L185->L183,L185,L183,1.0,0.8610104,1.0,0.8610104,True,True,relay_cascade,81.35922639729833
second_only,4,L056->L183,L056,L183,1.0,0.8333731,1.0,0.8333731,True,True,relay_cascade,81.35922639729833
second_only,5,L139->L183,L139,L183,1.0,0.6807031,1.0,0.6807031,True,True,relay_cascade,81.35922639729833
second_only,6,L133->L183,L133,L183,1.0,0.4987751,1.0,0.4987751,True,False,island_only,81.35922639729833
second_only,7,L022->L183,L022,L183,1.0,0.2958756,1.0,0.2958756,True,True,relay_cascade,81.35922639729833
second_only,8,L009->L183,L009,L183,1.0,0.15731275,1.0,0.15731275,True,True,relay_cascade,81.35922639729833
second_only,9,L060->L183,L060,L183,1.0,0.13354996,1.0,0.13354996,True,True,relay_cascade,81.35922639729833
second_only,10,L132->L183,L132,L183,1.0,0.11417961,1.0,0.11417961,True,True,relay_cascade,81.35922639729833
second_only,11,L050->L183,L050,L183,1.0,0.10495003,1.0,0.10495003,True,False,island_only,81.35922639729833
second_only,12,L007->L183,L007,L183,1.0,0.09872349,1.0,0.09872349,True,True,relay_cascade,81.35922639729833
second_only,13,L037->L183,L037,L183,1.0,0.09838626,1.0,0.09838626,True,True,relay_cascade,81.35922639729833
second_only,14,L130->L183,L130,L183,1.0,0.057747267,1.0,0.057747267,True,True,relay_cascade,81.35922639729833
second_only,15,L163->L183,L163,L183,1.0,0.05533804,1.0,0.05533804,True,True,relay_cascade,81.35922639729833
second_only,16,L113->L183,L113,L183,1.0,0.046865445,1.0,0.046865445,True,True,relay_cascade,81.35922639729833
second_only,17,L179->L183,L179,L183,1.0,0.04603438,1.0,0.04603438,True,True,relay_cascade,81.35922639729833
second_only,18,L020->L183,L020,L183,1.0,0.04035129,1.0,0.04035129,True,True,relay_cascade,81.35922639729833
second_only,19,L048->L183,L048,L183,1.0,0.039899442,1.0,0.039899442,True,True,relay_cascade,81.35922639729833
second_only,20,L166->L183,L166,L183,1.0,0.03871215,1.0,0.03871215,True,True,relay_cascade,81.35922639729833
second_only,21,L059->L183,L059,L183,1.0,0.033637274,1.0,0.033637274,True,True,relay_cascade,81.35922639729833
second_only,22,L134->L183,L134,L183,1.0,0.03140664,1.0,0.03140664,True,True,relay_cascade,81.35922639729833
second_only,23,L177->L183,L177,L183,1.0,0.028152348,1.0,0.028152348,True,False,island_only,81.35922639729833
second_only,24,L186->L183,L186,L183,1.0,0.026288735,1.0,0.026288735,True,True,relay_cascade,81.35922639729833
second_only,25,L110->L183,L110,L183,1.0,0.02122229,1.0,0.02122229,True,False,island_only,81.35922639729833
second_only,26,L058->L183,L058,L183,1.0,0.019357176,1.0,0.019357176,True,True,relay_cascade,81.35922639729833
second_only,27,L156->L183,L156,L183,1.0,0.018551538,1.0,0.018551538,True,True,relay_cascade,81.35922639729833
second_only,28,L170->L183,L170,L183,1.0,0.01593155,1.0,0.01593155,True,True,relay_cascade,81.35922639729833
second_only,29,L158->L183,L158,L183,1.0,0.015514075,1.0,0.015514075,True,True,relay_cascade,81.35922639729833
second_only,30,L143->L183,L143,L183,1.0,0.01467191,1.0,0.01467191,True,True,relay_cascade,81.35922639729833
second_only,31,L125->L183,L125,L183,1.0,0.013383055,1.0,0.013383055,True,True,relay_cascade,81.35922639729833
second_only,32,L121->L183,L121,L183,1.0,0.0099588195,1.0,0.0099588195,True,True,relay_cascade,81.35922639729833
second_only,33,L122->L183,L122,L183,1.0,0.001769534,1.0,0.001769534,True,True,relay_cascade,81.35922639729833
second_only,34,L140->L183,L140,L183,1.0,0.00086999557,1.0,0.00086999557,True,True,relay_cascade,81.35922639729833
second_only,35,L013->L183,L013,L183,0.9999998807907104,0.029649075,0.9999998807907104,0.0296490714655548,True,True,relay_cascade,81.35922639729833
second_only,36,L090->L183,L090,L183,0.9999998807907104,0.0147891445,0.9999998807907104,0.0147891427369965,True,True,relay_cascade,81.35922639729833
second_only,37,L072->L183,L072,L183,0.9999997615814208,0.5572419,0.9999997615814208,0.557241767143178,True,True,relay_cascade,81.35922639729833
second_only,38,L138->L139,L138,L139,0.9999997615814208,0.048347544,0.9999997615814208,0.0483475324730472,True,True,relay_cascade,77.6308591827266
second_only,39,L074->L183,L074,L183,0.9999996423721312,0.070749365,0.9999996423721312,0.0707493396980553,True,True,relay_cascade,81.35922639729833
second_only,40,L073->L183,L073,L183,0.9999996423721312,0.039674986,0.9999996423721312,0.0396749718111193,True,True,relay_cascade,81.35922639729833
second_only,41,L052->L183,L052,L183,0.9999995231628418,0.20191686,0.9999995231628418,0.2019167637185382,True,True,relay_cascade,81.35922639729833
second_only,42,L073->L072,L073,L072,0.9999994039535522,0.039674986,0.9999994039535522,0.0396749623518655,True,True,relay_cascade,19.32553252412176
second_only,43,L010->L183,L010,L183,0.9999991655349731,0.10834025,0.9999991655349731,0.1083401595938503,True,True,relay_cascade,81.35922639729833
second_only,44,L126->L183,L126,L183,0.9999982118606568,0.04299928,0.9999982118606568,0.0429992031112957,True,True,relay_cascade,81.35922639729833
second_only,45,L083->L072,L083,L072,0.9999971389770508,0.08018608,0.9999971389770508,0.0801858505857849,False,False,non_critical,0.0
second_only,46,L153->L183,L153,L183,0.9999958276748656,0.0015243894,0.9999958276748656,0.0015243830397517,True,True,relay_cascade,81.35922639729833
second_only,47,L118->L183,L118,L183,0.9999933242797852,0.018155023,0.9999933242797852,0.0181549018021459,True,False,island_only,81.35922639729833
second_only,48,L182->L181,L182,L181,0.9999905824661256,0.022734936,0.9999905824661256,0.02273472189297,True,True,relay_cascade,20.772296104867053
second_only,49,L107->L183,L107,L183,0.9999903440475464,0.1703118,0.9999903440475464,0.1703101554773569,True,True,relay_cascade,81.35922639729833
second_only,50,L145->L183,L145,L183,0.9999899864196776,0.0031520803,0.9999899864196776,0.0031520487363907,True,True,relay_cascade,81.35922639729833
second_only,51,L062->L183,L062,L183,0.99998939037323,0.10501832,0.99998939037323,0.1050172057948207,True,True,relay_cascade,81.35922639729833
second_only,52,L164->L183,L164,L183,0.9999887943267822,0.04159362,0.9999887943267822,0.0415931539154863,True,True,relay_cascade,81.35922639729833
second_only,53,L159->L183,L159,L183,0.9999879598617554,0.023316616,0.9999879598617554,0.0233163352647199,True,True,relay_cascade,81.35922639729833
second_only,54,L009->L038,L009,L038,0.9999873638153076,0.15731275,0.9999873638153076,0.1573107621670365,False,False,non_critical,0.0
second_only,55,L127->L183,L127,L183,0.9999871253967284,0.007957676,0.9999871253967284,0.0079575735480785,True,True,relay_cascade,81.35922639729833
second_only,56,L165->L183,L165,L183,0.9999860525131226,0.027037835,0.9999860525131226,0.0270374578901511,True,True,relay_cascade,81.35922639729833
second_only,57,L098->L183,L098,L183,0.9999843835830688,0.012473197,0.9999843835830688,0.0124730022133551,True,True,relay_cascade,81.35922639729833
second_only,58,L099->L183,L099,L183,0.9999843835830688,0.01247319,0.9999843835830688,0.0124729952134644,True,True,relay_cascade,81.35922639729833
second_only,59,L007->L038,L007,L038,0.9999842643737792,0.09872349,0.9999842643737792,0.0987219365240621,False,False,non_critical,0.0
second_only,60,L155->L183,L155,L183,0.9999837875366212,0.067005195,0.9999837875366212,0.0670041086807298,True,True,relay_cascade,81.35922639729833
second_only,61,L049->L038,L049,L038,0.9999825954437256,0.02727325,0.9999825954437256,0.0272727753211855,False,False,non_critical,0.0
second_only,62,L095->L183,L095,L183,0.9999822378158568,8.346317e-06,0.9999822378158568,8.34616875118053e-06,True,True,relay_cascade,81.35922639729833
second_only,63,L091->L183,L091,L183,0.9999817609786988,0.00015664459,0.9999817609786988,0.0001566417329559,True,True,relay_cascade,81.35922639729833
second_only,64,L152->L183,L152,L183,0.9999808073043824,0.002143442,0.9999808073043824,0.0021434008615701,True,True,relay_cascade,81.35922639729833
second_only,65,L093->L183,L093,L183,0.9999802112579346,0.00015086027,0.9999802112579346,0.000150857284665,True,True,relay_cascade,81.35922639729833
second_only,66,L094->L183,L094,L183,0.9999790191650392,0.012320145,0.9999790191650392,0.012319886513071,True,True,relay_cascade,81.35922639729833
second_only,67,L175->L183,L175,L183,0.9999786615371704,0.14476742,0.9999786615371704,0.1447643308857894,True,True,relay_cascade,81.35922639729833
second_only,68,L174->L183,L174,L183,0.9999786615371704,0.046385992,0.9999786615371704,0.0463850021942338,True,True,relay_cascade,81.35922639729833
second_only,69,L040->L035,L040,L035,0.9999711513519288,0.5032925,0.9999711513519288,0.5032779806917906,True,True,relay_cascade,23.91687820767109
second_only,70,L092->L183,L092,L183,0.9999696016311646,0.0055131633,0.9999696016311646,0.0055129957088285,True,True,relay_cascade,81.35922639729833
second_only,71,L005->L183,L005,L183,0.9999654293060304,0.09075098,0.9999654293060304,0.0907478426756429,True,True,relay_cascade,81.35922639729833
second_only,72,L178->L181,L178,L181,0.9999651908874512,0.018397354,0.9999651908874512,0.018396713604434,True,True,relay_cascade,20.772296104867053
second_only,73,L109->L183,L109,L183,0.9999620914459229,0.005046738,0.9999620914459229,0.0050465466854596,True,True,relay_cascade,81.35922639729833
second_only,74,L160->L183,L160,L183,0.9999616146087646,0.32952484,0.9999616146087646,0.3295121910600948,True,True,relay_cascade,81.35922639729833
second_only,75,L102->L183,L102,L183,0.9999592304229736,0.018630553,0.9999592304229736,0.0186297934402344,True,True,relay_cascade,81.35922639729833
second_only,76,L177->L038,L177,L038,0.999958872795105,0.028152348,0.999958872795105,0.0281511901726155,False,False,non_critical,0.0
second_only,77,L114->L183,L114,L183,0.9999579191207886,0.063076794,0.9999579191207886,0.0630741396730506,True,True,relay_cascade,81.35922639729833
second_only,78,L151->L183,L151,L183,0.9999572038650512,0.0050427,0.9999572038650512,0.0050424841919302,True,True,relay_cascade,81.35922639729833
second_only,79,L027->L183,L027,L183,0.9999560117721558,0.12083286,0.9999560117721558,0.1208275447766232,True,True,relay_cascade,81.35922639729833
second_only,80,L104->L183,L104,L183,0.9999556541442872,0.23462006,0.9999556541442872,0.2346096555726718,True,True,relay_cascade,81.35922639729833
second_only,81,L028->L183,L028,L183,0.9999552965164183,0.25846237,0.9999552965164183,0.2584508158316863,True,True,relay_cascade,81.35922639729833
second_only,82,L044->L183,L044,L183,0.9999544620513916,0.011114302,0.9999544620513916,0.0111137958774867,True,True,relay_cascade,81.35922639729833
second_only,83,L168->L183,L168,L183,0.9999536275863647,0.036538277,0.9999536275863647,0.0365365826319054,True,True,relay_cascade,81.35922639729833
second_only,84,L029->L183,L029,L183,0.999953269958496,0.18289208,0.999953269958496,0.1828835334455108,True,True,relay_cascade,81.35922639729833
second_only,85,L103->L183,L103,L183,0.9999520778656006,0.0053495197,0.9999520778656006,0.0053492633395979,True,True,relay_cascade,81.35922639729833
second_only,86,L025->L183,L025,L183,0.9999511241912842,0.014801211,0.9999511241912842,0.0148004875788424,True,True,relay_cascade,81.35922639729833
second_only,87,L039->L183,L039,L183,0.9999508857727052,0.18452275,0.9999508857727052,0.1845136873077154,True,True,relay_cascade,81.35922639729833
second_only,88,L097->L096,L097,L096,0.9999488592147828,0.96080524,0.9999488592147828,0.9607561036655856,False,False,non_critical,0.0
second_only,89,L055->L183,L055,L183,0.999948263168335,0.045632895,0.999948263168335,0.0456305340985929,True,True,relay_cascade,81.35922639729833
second_only,90,L141->L183,L141,L183,0.9999467134475708,0.014080564,0.9999467134475708,0.0140798136952881,True,True,relay_cascade,81.35922639729833
second_only,91,L068->L183,L068,L183,0.9999462366104126,0.021624321,0.9999462366104126,0.0216231584032055,True,True,relay_cascade,81.35922639729833
second_only,92,L030->L181,L030,L181,0.9999451637268066,0.14211749,0.9999451637268066,0.1421096968064928,True,True,relay_cascade,20.772296104867053
second_only,93,L124->L183,L124,L183,0.9999432563781738,0.002207962,0.9999432563781738,0.0022078367122392,True,True,relay_cascade,81.35922639729833
second_only,94,L111->L181,L111,L181,0.9999431371688844,0.100637786,0.9999431371688844,0.1006320634505708,True,True,relay_cascade,20.772296104867053
second_only,95,L101->L183,L101,L183,0.9999428987503052,0.106764235,0.9999428987503052,0.1067581386287587,True,True,relay_cascade,81.35922639729833
second_only,96,L043->L183,L043,L183,0.9999407529830932,0.16112705,0.9999407529830932,0.1611175037029445,True,True,relay_cascade,81.35922639729833
second_only,97,L015->L183,L015,L183,0.9999407529830932,0.02563944,0.9999407529830932,0.0256379209396648,True,True,relay_cascade,81.35922639729833
second_only,98,L006->L183,L006,L183,0.9999401569366456,0.2717602,0.9999401569366456,0.2717439370371342,True,True,relay_cascade,81.35922639729833
second_only,99,L067->L183,L067,L183,0.9999395608901978,0.072983496,0.9999395608901978,0.0729790849424715,True,True,relay_cascade,81.35922639729833
second_only,100,L066->L183,L066,L183,0.9999395608901978,0.072983466,0.9999395608901978,0.0729790549442846,True,True,relay_cascade,81.35922639729833
second_only,101,L021->L183,L021,L183,0.99993896484375,0.04871154,0.99993896484375,0.0487085668835449,True,True,relay_cascade,81.35922639729833
second_only,102,L012->L181,L012,L181,0.9999384880065918,0.004190824,0.9999384880065918,0.0041905662140617,True,True,relay_cascade,20.772296104867053
second_only,103,L054->L183,L054,L183,0.9999376535415648,0.6986891,0.9999376535415648,0.6986455392090678,True,True,relay_cascade,81.35922639729833
second_only,104,L001->L181,L001,L181,0.9999375343322754,0.09820332,0.9999375343322754,0.0981971856640434,True,True,relay_cascade,20.772296104867053
second_only,105,L154->L181,L154,L181,0.9999374151229858,0.0025999483,0.9999374151229858,0.0025997855825554,True,True,relay_cascade,20.772296104867053
second_only,106,L150->L181,L150,L181,0.9999372959136964,0.069468915,0.9999372959136964,0.0694645590151584,True,True,relay_cascade,20.772296104867053
second_only,107,L138->L183,L138,L183,0.9999372959136964,0.048347544,0.9999372959136964,0.0483445124114284,True,True,relay_cascade,81.35922639729833
second_only,108,L095->L181,L095,L181,0.9999372959136964,8.346317e-06,0.9999372959136964,8.345793651818514e-06,True,True,relay_cascade,20.772296104867053
second_only,109,L039->L181,L039,L181,0.999936819076538,0.18452275,0.999936819076538,0.1845110916822552,True,True,relay_cascade,20.772296104867053
second_only,110,L148->L181,L148,L181,0.999935746192932,0.0023030667,0.999935746192932,0.0023029187191965,True,True,relay_cascade,20.772296104867053
second_only,111,L045->L181,L045,L181,0.999935507774353,0.036637772,0.999935507774353,0.0366354091485409,True,True,relay_cascade,20.772296104867053
second_only,112,L133->L038,L133,L038,0.999935269355774,0.4987751,0.999935269355774,0.4987428139664531,False,False,non_critical,0.0
