step,episode,episode_return,negative_return,initial_outages,initial_outage_type,initial_outage_order,chronic_index,mask_enabled,mean_valid_action_count,sampled_invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,num_generations,num_line_outages,load_shed_MW,num_proactive_actions,num_invalid_actions
475,459,-100.1,100.1,"0,1",common_bus_N-2,2,39,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
476,460,-100.1,100.1,7,N-1,1,845,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
477,461,-100.1,100.1,"8,14",common_bus_N-2,2,1333,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
478,462,-100.1,100.1,1,N-1,1,202,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
479,463,-100.1,100.1,"3,4",common_bus_N-2,2,210,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
480,464,-108.00805648102754,108.00805648102754,"9,10",common_bus_N-2,2,199,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,53.64680125713348,1,0
481,465,-100.1,100.1,"3,7",common_bus_N-2,2,1179,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
482,466,-100.1,100.1,"7,14",common_bus_N-2,2,773,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
483,467,-102.08013266932447,102.08013266932447,"10,11",common_bus_N-2,2,800,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
484,468,-100.1,100.1,14,N-1,1,187,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
485,469,-100.1,100.1,6,N-1,1,1494,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
486,470,-104.02105608476768,104.02105608476768,3,N-1,1,1293,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
488,471,-102.19501662508318,102.19501662508318,"5,7",common_bus_N-2,2,1991,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
489,472,-104.97705754992859,104.97705754992859,17,N-1,1,354,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
490,473,-100.0,100.0,13,N-1,1,268,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
491,474,-100.1,100.1,"8,16",common_bus_N-2,2,1008,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
492,475,-100.1,100.1,"10,12",common_bus_N-2,2,1617,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
493,476,-100.1,100.1,"15,16",common_bus_N-2,2,345,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
494,477,-105.95289027091874,105.95289027091874,"3,6",common_bus_N-2,2,12,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,7.15164246559143,1,0
496,478,-103.18013266932446,103.18013266932446,"3,8",common_bus_N-2,2,50,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,2,0
497,479,-100.1,100.1,"18,19",common_bus_N-2,2,842,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
498,480,-101.09501662508319,101.09501662508319,"3,7",common_bus_N-2,2,1711,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
499,481,-100.1,100.1,12,N-1,1,691,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
500,482,-0.1,0.1,16,N-1,1,1296,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
501,483,-100.1,100.1,"15,17",common_bus_N-2,2,783,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,8.427074253559113,1,0
502,484,-100.1,100.1,2,N-1,1,1568,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
503,485,-100.1,100.1,"10,11",common_bus_N-2,2,1239,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
504,486,-100.1,100.1,"6,9",common_bus_N-2,2,967,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
505,487,-103.05544664514917,103.05544664514917,"3,5",common_bus_N-2,2,897,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
506,488,-100.1,100.1,"11,12",common_bus_N-2,2,285,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
507,489,-101.09501662508319,101.09501662508319,"10,12",common_bus_N-2,2,729,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
508,490,-100.1,100.1,"2,5",common_bus_N-2,2,1405,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
509,491,-100.1,100.1,"5,8",common_bus_N-2,2,1491,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
510,492,-100.1,100.1,"9,11",common_bus_N-2,2,1466,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
511,493,-100.1,100.1,"7,8",common_bus_N-2,2,1676,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
512,494,-107.86597153894259,107.86597153894259,"3,6",common_bus_N-2,2,1331,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,18.106517082452775,1,0
513,495,-100.1,100.1,"14,15",common_bus_N-2,2,1791,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
514,496,-103.20129139399221,103.20129139399221,"12,19",common_bus_N-2,2,128,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,44.48619403839112,1,0
515,497,-103.05544664514917,103.05544664514917,4,N-1,1,337,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
516,498,-100.1,100.1,"4,9",common_bus_N-2,2,1673,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
517,499,-100.1,100.1,"11,12",common_bus_N-2,2,1816,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
518,500,-104.99199321788184,104.99199321788184,5,N-1,1,954,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,4.646275496482858,1,0
519,501,-100.1,100.1,"1,6",common_bus_N-2,2,184,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
520,502,-100.1,100.1,"3,7",common_bus_N-2,2,1892,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
521,503,-103.05544664514917,103.05544664514917,"0,2",common_bus_N-2,2,200,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
522,504,-100.1,100.1,"7,14",common_bus_N-2,2,839,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
524,505,-102.4147077447743,102.4147077447743,"18,19",common_bus_N-2,2,1581,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,59.23505070209503,2,0
525,506,-100.1,100.1,"1,4",common_bus_N-2,2,1597,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
526,507,-100.1,100.1,"9,12",common_bus_N-2,2,1064,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
527,508,-100.1,100.1,7,N-1,1,109,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
528,509,-107.87586291781753,107.87586291781753,"3,6",common_bus_N-2,2,928,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,25.38111299276352,1,0
529,510,-102.08013266932447,102.08013266932447,0,N-1,1,1402,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
530,511,-100.1,100.1,"2,3",common_bus_N-2,2,1801,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
531,512,-107.90226497523604,107.90226497523604,0,N-1,1,544,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,27.48065894842148,1,0
532,513,-106.03319915122762,106.03319915122762,"12,18",common_bus_N-2,2,1803,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,31.51596989631653,1,0
533,514,-100.1,100.1,"15,17",common_bus_N-2,2,348,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,10.681461811065674,1,0
534,515,-100.1,100.1,5,N-1,1,2000,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
535,516,-100.1,100.1,"10,12",common_bus_N-2,2,1560,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
536,517,-105.93706015508863,105.93706015508863,"8,14",common_bus_N-2,2,540,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,3.087578386068344,1,0
537,518,-103.05544664514917,103.05544664514917,19,N-1,1,647,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
538,519,-100.1,100.1,"10,11",common_bus_N-2,2,1250,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
539,520,-100.1,100.1,"15,17",common_bus_N-2,2,946,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,10.773074269294739,1,0
540,521,-100.1,100.1,"10,11",common_bus_N-2,2,605,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
541,522,-100.1,100.1,"7,14",common_bus_N-2,2,731,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
542,523,-100.1,100.1,"0,2",common_bus_N-2,2,1064,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
543,524,-100.1,100.1,"6,7",common_bus_N-2,2,63,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
544,525,-100.1,100.1,"10,11",common_bus_N-2,2,464,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
545,526,-100.1,100.1,"8,15",common_bus_N-2,2,1422,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
546,527,-100.1,100.1,14,N-1,1,1102,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
547,528,-100.1,100.1,"2,3",common_bus_N-2,2,1818,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
548,529,-100.1,100.1,"0,4",common_bus_N-2,2,108,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
549,530,-100.1,100.1,"7,14",common_bus_N-2,2,474,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
550,531,-100.1,100.1,"2,3",common_bus_N-2,2,210,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
551,532,-105.95730659253587,105.95730659253587,"2,3",common_bus_N-2,2,1820,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,9.655325031280523,1,0
552,533,-0.1,0.1,"4,6",common_bus_N-2,2,1939,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
553,534,-100.1,100.1,"5,7",common_bus_N-2,2,522,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
554,535,-100.1,100.1,7,N-1,1,1535,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
555,536,-100.1,100.1,"14,16",common_bus_N-2,2,1506,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
556,537,-104.02105608476768,104.02105608476768,"1,9",common_bus_N-2,2,203,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
557,538,-100.1,100.1,11,N-1,1,1067,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
558,539,-100.1,100.1,0,N-1,1,880,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
559,540,-100.1,100.1,"2,4",common_bus_N-2,2,1906,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
560,541,-107.14966171043079,107.14966171043079,"9,10",common_bus_N-2,2,98,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,88.24894953966141,1,0
561,542,-100.15752895752895,100.15752895752895,19,N-1,1,1074,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,13.046360665559769,1,0
562,543,-100.1,100.1,"11,18",common_bus_N-2,2,1028,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,6.326300287246704,1,0
563,544,-100.1,100.1,13,N-1,1,1450,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
564,545,-109.00533707133278,109.00533707133278,9,N-1,1,1040,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,77.5328046798706,1,0
565,546,-107.12100015800594,107.12100015800594,"1,6",common_bus_N-2,2,411,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,84.03051977157592,1,0
566,547,-100.1,100.1,"8,14",common_bus_N-2,2,1596,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
567,548,-106.14323776126623,106.14323776126623,19,N-1,1,1741,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,49.90400495529175,1,0
568,549,-100.0,100.0,"10,17",common_bus_N-2,2,1874,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,3.8138322830200195,0,0
569,550,-100.1,100.1,1,N-1,1,1453,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
570,551,-100.1,100.1,"16,19",common_bus_N-2,2,1458,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,13.305205422639848,1,0
571,552,-104.97705754992859,104.97705754992859,3,N-1,1,687,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
572,553,-106.05675127477974,106.05675127477974,"11,12",common_bus_N-2,2,604,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,35.15374159812927,1,0
573,554,-100.1,100.1,0,N-1,1,558,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
574,555,-100.1,100.1,"2,3",common_bus_N-2,2,1713,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
575,556,-100.1,100.1,"0,1",common_bus_N-2,2,90,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
576,557,-100.1,100.1,"16,19",common_bus_N-2,2,24,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,14.170110112428665,1,0
577,558,-100.1,100.1,"7,8",common_bus_N-2,2,364,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
578,559,-100.1,100.1,"16,19",common_bus_N-2,2,1091,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,11.9492331802845,1,0
579,560,-108.02596703970215,108.02596703970215,"2,3",common_bus_N-2,2,708,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,75.24098024368286,1,0
580,561,-105.1909571638282,105.1909571638282,"3,7",common_bus_N-2,2,612,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,59.91956739425659,1,0
581,562,-104.20561206932366,104.20561206932366,"3,7",common_bus_N-2,2,1880,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,51.481632423400875,1,0
582,563,-100.1,100.1,"9,10",common_bus_N-2,2,387,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
583,564,-104.20561206932366,104.20561206932366,"3,7",common_bus_N-2,2,1617,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,44.10682016611099,1,0
584,565,-0.1,0.1,"14,15",common_bus_N-2,2,1362,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
585,566,-103.92105608476768,103.92105608476768,12,N-1,1,88,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0,0
586,567,-100.1,100.1,"3,5",common_bus_N-2,2,513,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
587,568,-100.1,100.1,16,N-1,1,129,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
588,569,-100.1,100.1,"12,18",common_bus_N-2,2,588,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
589,570,-108.06784481544717,108.06784481544717,9,N-1,1,1050,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,68.55143675208092,1,0
590,571,-109.85394680537209,109.85394680537209,"8,14",common_bus_N-2,2,1824,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,69.66592898368836,1,0
591,572,-101.09501662508319,101.09501662508319,"14,15",common_bus_N-2,2,1680,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
592,573,-100.1,100.1,19,N-1,1,478,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
593,574,-100.1,100.1,18,N-1,1,1610,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
594,575,-105.95829567632416,105.95829567632416,"9,11",common_bus_N-2,2,1190,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,8.761840760707855,1,0
595,576,-106.91278544360866,106.91278544360866,"5,8",common_bus_N-2,2,1858,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,15.137997913360593,1,0
596,577,-105.96640378443226,105.96640378443226,"5,6",common_bus_N-2,2,1716,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,9.091291737556457,1,0
597,578,-103.05544664514917,103.05544664514917,"12,19",common_bus_N-2,2,1732,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
598,579,-100.1,100.1,6,N-1,1,1620,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
599,580,-0.1,0.1,18,N-1,1,251,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
600,581,-100.1,100.1,"1,6",common_bus_N-2,2,1090,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
601,582,-100.13474903474903,100.13474903474903,"14,15",common_bus_N-2,2,1144,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,7.529382348060608,1,0
603,583,-103.18013266932446,103.18013266932446,4,N-1,1,1820,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
604,584,-100.1,100.1,"2,5",common_bus_N-2,2,1567,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.6884159326553316,1,0
605,585,-108.03031985510549,108.03031985510549,"3,5",common_bus_N-2,2,698,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,79.55125598907472,1,0
606,586,-100.1,100.1,0,N-1,1,1943,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
607,587,-100.1,100.1,"2,4",common_bus_N-2,2,132,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
608,588,-105.95289027091874,105.95289027091874,"6,9",common_bus_N-2,2,1403,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,6.001829409599304,1,0
609,589,-104.02105608476768,104.02105608476768,"2,3",common_bus_N-2,2,786,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
610,590,-100.1,100.1,"0,1",common_bus_N-2,2,1346,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
611,591,-102.08013266932447,102.08013266932447,"5,7",common_bus_N-2,2,1713,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
612,592,-100.1,100.1,"16,19",common_bus_N-2,2,1512,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,16.21757572889328,1,0
613,593,-100.1,100.1,8,N-1,1,1651,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
614,594,-0.1,0.1,18,N-1,1,1645,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
615,595,-100.1,100.1,"14,16",common_bus_N-2,2,1672,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
617,596,-102.19501662508318,102.19501662508318,19,N-1,1,1086,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,2,0
618,597,-100.1,100.1,"7,14",common_bus_N-2,2,1642,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
619,598,-103.05544664514917,103.05544664514917,"0,4",common_bus_N-2,2,1654,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
620,599,-100.1,100.1,"10,17",common_bus_N-2,2,445,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,4.036182165145874,1,0
621,600,-105.00640117927222,105.00640117927222,"5,7",common_bus_N-2,2,1039,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,7.822706985473633,1,0
622,601,-100.1,100.1,"13,14",common_bus_N-2,2,581,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
623,602,-100.1,100.1,"6,9",common_bus_N-2,2,1834,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
624,603,-102.08013266932447,102.08013266932447,"5,7",common_bus_N-2,2,1161,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
625,604,-100.1,100.1,"3,6",common_bus_N-2,2,1005,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
626,605,-103.08500739856254,103.08500739856254,2,N-1,1,733,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,8.785625028610227,1,0
627,606,-104.97705754992859,104.97705754992859,7,N-1,1,1822,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
628,607,-103.05544664514917,103.05544664514917,"8,14",common_bus_N-2,2,1691,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
629,608,-100.1,100.1,"6,9",common_bus_N-2,2,626,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
630,609,-107.86597153894259,107.86597153894259,"5,6",common_bus_N-2,2,1873,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,22.07602608203888,1,0
632,610,-102.19501662508318,102.19501662508318,7,N-1,1,1267,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,2,0
633,611,-100.1,100.1,"10,17",common_bus_N-2,2,635,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,4.134194254875183,1,0
634,612,-100.1,100.1,"10,11",common_bus_N-2,2,247,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
635,613,-100.1,100.1,"4,6",common_bus_N-2,2,1909,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
636,614,-103.05544664514917,103.05544664514917,16,N-1,1,211,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
637,615,-100.1,100.1,"10,12",common_bus_N-2,2,1377,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
638,616,-100.1,100.1,"3,8",common_bus_N-2,2,1501,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
639,617,-103.05544664514917,103.05544664514917,"18,19",common_bus_N-2,2,605,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
640,618,-100.12355212355212,100.12355212355212,18,N-1,1,38,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,6.358633470535278,1,0
641,619,-100.1,100.1,"0,4",common_bus_N-2,2,1170,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
642,620,-102.08013266932447,102.08013266932447,"10,12",common_bus_N-2,2,1677,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
643,621,-104.02105608476768,104.02105608476768,11,N-1,1,290,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
644,622,-100.1,100.1,"0,2",common_bus_N-2,2,1015,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
645,623,-100.1,100.1,"1,6",common_bus_N-2,2,1691,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
646,624,-100.1,100.1,"8,15",common_bus_N-2,2,763,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
647,625,-104.07858504229664,104.07858504229664,"9,10",common_bus_N-2,2,2007,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,13.071897357702255,1,0
648,626,-100.12355212355212,100.12355212355212,"10,11",common_bus_N-2,2,1889,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,6.256886184215546,1,0
649,627,-105.23679575645187,105.23679575645187,"2,4",common_bus_N-2,2,63,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,76.11512942314148,1,0
650,628,-100.1,100.1,"6,7",common_bus_N-2,2,1299,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
651,629,-100.1,100.1,"5,7",common_bus_N-2,2,29,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
652,630,-104.97705754992859,104.97705754992859,"9,11",common_bus_N-2,2,1345,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
653,631,-104.97705754992859,104.97705754992859,8,N-1,1,110,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
654,632,-100.1,100.1,"0,1",common_bus_N-2,2,673,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
655,633,-100.1,100.1,"8,15",common_bus_N-2,2,1167,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
656,634,-100.1,100.1,13,N-1,1,1640,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
658,635,-106.12958622336438,106.12958622336438,18,N-1,1,1632,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,8,3.1097956001758575,2,0
659,636,-100.0,100.0,"16,19",common_bus_N-2,2,169,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,15.659356462955476,0,0
660,637,-103.05544664514917,103.05544664514917,12,N-1,1,1135,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
661,638,-104.04497039457573,104.04497039457573,"18,19",common_bus_N-2,2,1511,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,6.655981469154355,1,0
662,639,-100.1,100.1,"11,18",common_bus_N-2,2,982,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,6.950627994537353,1,0
663,640,-100.1,100.1,10,N-1,1,1755,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
664,641,-100.1,100.1,"5,6",common_bus_N-2,2,1705,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
665,642,-100.1,100.1,"0,2",common_bus_N-2,2,997,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
666,643,-100.1,100.1,"3,5",common_bus_N-2,2,1397,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
668,644,-103.18013266932446,103.18013266932446,"6,7",common_bus_N-2,2,1607,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,2,0
669,645,-100.1,100.1,"13,14",common_bus_N-2,2,954,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
670,646,-102.08013266932447,102.08013266932447,"14,16",common_bus_N-2,2,1152,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
