step,episode,episode_return,negative_return,initial_outages,initial_outage_type,initial_outage_order,chronic_index,mask_enabled,mean_valid_action_count,sampled_invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,num_generations,num_line_outages,load_shed_MW,num_proactive_actions,num_invalid_actions
479,431,-107.99454296751404,107.99454296751404,"1,9",common_bus_N-2,2,1552,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,57.06939883232117,1,0
480,432,-100.1,100.1,"16,19",common_bus_N-2,2,1310,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,14.365389341115952,1,0
481,433,-100.20965250965251,100.20965250965251,"12,18",common_bus_N-2,2,1946,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,23.4304922580719,1,0
482,434,-0.1,0.1,15,N-1,1,1085,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
483,435,-104.07112654340901,104.07112654340901,"3,5",common_bus_N-2,2,144,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,15.050577831268313,1,0
484,436,-0.1,0.1,"5,8",common_bus_N-2,2,1895,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
485,437,-100.1,100.1,"14,15",common_bus_N-2,2,1262,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
486,438,-105.16161353448459,105.16161353448459,8,N-1,1,47,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,51.17019138336181,1,0
487,439,-106.03744625547475,106.03744625547475,"9,11",common_bus_N-2,2,518,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,25.759236454963684,1,0
488,440,-104.18321824692984,104.18321824692984,"14,16",common_bus_N-2,2,1782,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,42.89007210731506,1,0
489,441,-104.02105608476768,104.02105608476768,"14,15",common_bus_N-2,2,830,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
490,442,0.0,-0.0,18,N-1,1,1417,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
491,443,-105.25987668437803,105.25987668437803,8,N-1,1,334,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,82.76369040012361,1,0
492,444,-102.08013266932447,102.08013266932447,"5,8",common_bus_N-2,2,197,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
493,445,-0.1,0.1,4,N-1,1,224,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
495,446,-102.19501662508318,102.19501662508318,8,N-1,1,498,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,2,0
497,447,-103.18013266932446,103.18013266932446,4,N-1,1,965,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
498,448,-100.1,100.1,13,N-1,1,929,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
499,449,-100.15212355212356,100.15212355212356,"12,18",common_bus_N-2,2,1685,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,10.613543719053268,1,0
500,450,-100.1,100.1,"7,13",common_bus_N-2,2,1385,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
501,451,-104.99803537877868,104.99803537877868,"6,8",common_bus_N-2,2,435,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,6.489974308013913,1,0
503,452,-102.19501662508318,102.19501662508318,"18,19",common_bus_N-2,2,1911,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
504,453,-100.1,100.1,"3,6",common_bus_N-2,2,264,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
505,454,-102.08013266932447,102.08013266932447,2,N-1,1,1407,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
507,455,-104.17514929440766,104.17514929440766,10,N-1,1,1100,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,2,0
508,456,-100.13474903474903,100.13474903474903,17,N-1,1,1573,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,9.422348141670227,1,0
509,457,-100.1,100.1,"7,13",common_bus_N-2,2,1867,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
510,458,-104.02105608476768,104.02105608476768,"0,4",common_bus_N-2,2,139,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
511,459,-100.1,100.1,"0,1",common_bus_N-2,2,39,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
512,460,-103.05544664514919,103.05544664514919,7,N-1,1,845,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
513,461,-104.31642288013448,104.31642288013448,"8,14",common_bus_N-2,2,1333,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,73.61046025156975,1,0
515,462,-107.28064886636609,107.28064886636609,1,N-1,1,202,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,9,51.651757061481476,2,0
516,463,-105.93706015508864,105.93706015508864,"3,4",common_bus_N-2,2,210,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,3.089422971010208,1,0
517,464,-100.1,100.1,"9,10",common_bus_N-2,2,199,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
518,465,-104.20561206932366,104.20561206932366,"3,7",common_bus_N-2,2,1179,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,45.26950166225433,1,0
519,466,-100.1,100.1,"7,14",common_bus_N-2,2,773,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
521,467,-109.33555741441114,109.33555741441114,"10,11",common_bus_N-2,2,800,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,11,110.54627872109413,1,0
523,468,-102.19501662508318,102.19501662508318,14,N-1,1,187,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,2,0
525,469,-108.1903948524577,108.1903948524577,6,N-1,1,1494,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,10,34.13206574320793,2,0
527,470,-104.15544664514918,104.15544664514918,3,N-1,1,1293,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,2,0
529,471,-102.19501662508318,102.19501662508318,"5,7",common_bus_N-2,2,1991,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
530,472,-0.1,0.1,17,N-1,1,354,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
531,473,-100.1,100.1,13,N-1,1,268,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
532,474,-103.1650991548017,103.1650991548017,"8,16",common_bus_N-2,2,1008,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,31.714968776702882,1,0
533,475,-100.1,100.1,"10,12",common_bus_N-2,2,1617,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
534,476,-105.99117208148746,105.99117208148746,"15,16",common_bus_N-2,2,345,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,20.26382232904434,1,0
535,477,-105.83706015508864,105.83706015508864,"3,6",common_bus_N-2,2,12,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,3.2935195565223694,0,0
536,478,-106.14323776126625,106.14323776126625,"3,8",common_bus_N-2,2,50,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,61.522952711582185,1,0
537,479,-103.05544664514919,103.05544664514919,"18,19",common_bus_N-2,2,842,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
538,480,-0.1,0.1,"3,7",common_bus_N-2,2,1711,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
539,481,-103.05544664514919,103.05544664514919,12,N-1,1,691,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
540,482,-0.1,0.1,16,N-1,1,1296,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
541,483,-100.1,100.1,"15,17",common_bus_N-2,2,783,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,8.427074253559113,1,0
542,484,-103.07173624883598,103.07173624883598,2,N-1,1,1568,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,4.521312427520755,1,0
543,485,-106.14323776126625,106.14323776126625,"10,11",common_bus_N-2,2,1239,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,61.80042524337769,1,0
544,486,-110.04897573072233,110.04897573072233,"6,9",common_bus_N-2,2,967,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,132.26030015945435,1,0
545,487,-103.05544664514919,103.05544664514919,"3,5",common_bus_N-2,2,897,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
546,488,-101.22822125828782,101.22822125828782,"11,12",common_bus_N-2,2,285,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,33.0336979329586,1,0
547,489,-102.09041587412148,102.09041587412148,"10,12",common_bus_N-2,2,729,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,3.036296796798709,1,0
548,490,-100.1,100.1,"2,5",common_bus_N-2,2,1405,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
549,491,-100.1,100.1,"5,8",common_bus_N-2,2,1491,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
550,492,-105.01180658467763,105.01180658467763,"9,11",common_bus_N-2,2,1466,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,8.139877259731293,1,0
551,493,-100.9950166250832,100.9950166250832,"7,8",common_bus_N-2,2,1676,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0,0
552,494,-105.93706015508864,105.93706015508864,"3,6",common_bus_N-2,2,1331,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,3.1528761088848114,1,0
553,495,-100.14826254826255,100.14826254826255,"14,15",common_bus_N-2,2,1791,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,12.933044135570526,1,0
554,496,-106.06939139041816,106.06939139041816,"12,19",common_bus_N-2,2,128,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,44.48619403839112,1,0
556,497,-107.13630701017156,107.13630701017156,4,N-1,1,337,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,9,10.428619217872622,2,0
557,498,-101.09501662508319,101.09501662508319,"4,9",common_bus_N-2,2,1673,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
558,499,-105.25891083178188,105.25891083178188,"11,12",common_bus_N-2,2,1816,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,77.31610369682312,1,0
559,500,-103.07038231310244,103.07038231310244,5,N-1,1,954,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,4.646275496482858,1,0
560,501,-103.05544664514919,103.05544664514919,"1,6",common_bus_N-2,2,184,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
562,502,-111.0488831873729,111.0488831873729,"3,7",common_bus_N-2,2,1892,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,13,60.911186921596524,1,0
563,503,-100.1,100.1,"0,2",common_bus_N-2,2,200,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
564,504,-100.1,100.1,"7,14",common_bus_N-2,2,839,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
566,505,-102.19501662508318,102.19501662508318,"18,19",common_bus_N-2,2,1581,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
567,506,-108.10928438219653,108.10928438219653,"1,4",common_bus_N-2,2,1597,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,84.36002964973449,1,0
568,507,-103.92105608476768,103.92105608476768,"9,12",common_bus_N-2,2,1064,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0,0
569,508,-107.05457823459948,107.05457823459948,7,N-1,1,109,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,59.54110908508301,1,0
570,509,-107.87586291781753,107.87586291781753,"3,6",common_bus_N-2,2,928,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,25.38111299276352,1,0
571,510,-102.08013266932447,102.08013266932447,0,N-1,1,1402,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
572,511,-100.1,100.1,"2,3",common_bus_N-2,2,1801,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
573,512,-102.95544664514918,102.95544664514918,0,N-1,1,544,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0,0
574,513,-105.10908115190631,105.10908115190631,"12,18",common_bus_N-2,2,1803,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,37.945796942710885,1,0
575,514,-100.1,100.1,"15,17",common_bus_N-2,2,348,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,10.681461811065674,1,0
576,515,-102.08013266932447,102.08013266932447,5,N-1,1,2000,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
577,516,-103.05544664514919,103.05544664514919,"10,12",common_bus_N-2,2,1560,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
578,517,-104.18321824692984,104.18321824692984,"8,14",common_bus_N-2,2,540,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,37.05094063282013,1,0
579,518,-102.08013266932447,102.08013266932447,19,N-1,1,647,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
581,519,-102.32822125828783,102.32822125828783,"10,11",common_bus_N-2,2,1250,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,38.52043104171753,2,0
582,520,-100.1,100.1,"15,17",common_bus_N-2,2,946,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,10.773074269294739,1,0
583,521,-101.17069230075886,101.17069230075886,"10,11",common_bus_N-2,2,605,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,21.1058078289032,1,0
584,522,-100.1,100.1,"7,14",common_bus_N-2,2,731,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
585,523,-102.95544664514918,102.95544664514918,"0,2",common_bus_N-2,2,1064,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0,0
586,524,-107.12576162133385,107.12576162133385,"6,7",common_bus_N-2,2,63,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,77.6991595029831,1,0
587,525,-100.1,100.1,"10,11",common_bus_N-2,2,464,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
588,526,-100.14826254826255,100.14826254826255,"8,15",common_bus_N-2,2,1422,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,9.847793728113174,1,0
589,527,-0.1,0.1,14,N-1,1,1102,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
590,528,-100.1,100.1,"2,3",common_bus_N-2,2,1818,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
591,529,-104.02105608476768,104.02105608476768,"0,4",common_bus_N-2,2,108,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
592,530,-100.1,100.1,"7,14",common_bus_N-2,2,474,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
593,531,-103.05544664514919,103.05544664514919,"2,3",common_bus_N-2,2,210,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
594,532,-105.95730659253589,105.95730659253589,"2,3",common_bus_N-2,2,1820,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,9.655325031280523,1,0
595,533,-0.1,0.1,"4,6",common_bus_N-2,2,1939,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
597,534,-105.0639767837459,105.0639767837459,"5,7",common_bus_N-2,2,522,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,7,3.108321100473404,1,0
598,535,-100.1,100.1,7,N-1,1,1535,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
599,536,-106.08570880373729,106.08570880373729,"14,16",common_bus_N-2,2,1506,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,42.51086783409119,1,0
600,537,-108.9207810867768,108.9207810867768,"1,9",common_bus_N-2,2,203,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,50.97809543609619,1,0
602,538,-104.3083539276123,104.3083539276123,11,N-1,1,1067,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,6,30.402056515216827,2,0
603,539,-103.05544664514919,103.05544664514919,0,N-1,1,880,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
604,540,-103.05544664514919,103.05544664514919,"2,4",common_bus_N-2,2,1906,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
605,541,-104.07858504229664,104.07858504229664,"9,10",common_bus_N-2,2,98,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,17.56436847448349,1,0
606,542,-103.05544664514919,103.05544664514919,19,N-1,1,1074,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
607,543,-100.1,100.1,"11,18",common_bus_N-2,2,1028,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,6.326300287246704,1,0
608,544,-100.1,100.1,13,N-1,1,1450,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
609,545,-107.00926665805382,107.00926665805382,9,N-1,1,1040,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,38.61595058441162,1,0
610,546,-110.00945887782335,110.00945887782335,"1,6",common_bus_N-2,2,411,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,126.89371299743652,1,0
611,547,-108.00805648102754,108.00805648102754,"8,14",common_bus_N-2,2,1596,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,57.78231340646744,1,0
612,548,-0.1,0.1,19,N-1,1,1741,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
613,549,-100.1,100.1,"10,17",common_bus_N-2,2,1874,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,3.8138322830200195,1,0
614,550,-101.09501662508319,101.09501662508319,1,N-1,1,1453,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
615,551,-100.1,100.1,"16,19",common_bus_N-2,2,1458,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,13.305205422639848,1,0
616,552,-105.92354664157513,105.92354664157513,3,N-1,1,687,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
617,553,-100.23320463320464,100.23320463320464,"11,12",common_bus_N-2,2,604,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,35.15374159812927,1,0
618,554,-105.96640378443227,105.96640378443227,0,N-1,1,558,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,10.385558098554611,1,0
619,555,-104.02105608476768,104.02105608476768,"2,3",common_bus_N-2,2,1713,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
620,556,-100.1,100.1,"0,1",common_bus_N-2,2,90,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
621,557,-100.1,100.1,"16,19",common_bus_N-2,2,24,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,14.170110112428665,1,0
622,558,-106.90888055766771,106.90888055766771,"7,8",common_bus_N-2,2,364,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,15.645173192024231,1,0
623,559,-100.1,100.1,"16,19",common_bus_N-2,2,1091,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,11.9492331802845,1,0
624,560,-104.0447581492338,104.0447581492338,"2,3",common_bus_N-2,2,708,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,7.505698513984683,1,0
625,561,-105.95289027091876,105.95289027091876,"3,7",common_bus_N-2,2,612,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,8.220012855529784,1,0
626,562,-104.9770575499286,104.9770575499286,"3,7",common_bus_N-2,2,1880,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
627,563,-100.1,100.1,"9,10",common_bus_N-2,2,387,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
629,564,-110.2685685762996,110.2685685762996,"3,7",common_bus_N-2,2,1617,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,13,69.20526176691055,2,0
630,565,-103.05544664514919,103.05544664514919,"14,15",common_bus_N-2,2,1362,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
631,566,-108.86904363503935,108.86904363503935,12,N-1,1,88,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,51.584949016571045,1,0
632,567,-100.1,100.1,"3,5",common_bus_N-2,2,513,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
633,568,-104.9770575499286,104.9770575499286,16,N-1,1,129,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
634,569,-102.18978517897699,102.18978517897699,"12,18",common_bus_N-2,2,588,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,27.824726700782776,1,0
635,570,-104.9770575499286,104.9770575499286,9,N-1,1,1050,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
636,571,-100.1,100.1,"8,14",common_bus_N-2,2,1824,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
637,572,-103.22687521657775,103.22687521657775,"14,15",common_bus_N-2,2,1680,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,33.52987561225891,1,0
638,573,-0.1,0.1,19,N-1,1,478,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
639,574,-0.1,0.1,18,N-1,1,1610,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
640,575,-100.12355212355213,100.12355212355213,"9,11",common_bus_N-2,2,1190,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,5.938580960035324,1,0
641,576,-104.02496097070862,104.02496097070862,"5,8",common_bus_N-2,2,1858,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1.1331236839294405,1,0
642,577,-0.1,0.1,"5,6",common_bus_N-2,2,1716,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
643,578,-102.08013266932447,102.08013266932447,"12,19",common_bus_N-2,2,1732,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
644,579,-0.1,0.1,6,N-1,1,1620,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
645,580,-0.1,0.1,18,N-1,1,251,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
646,581,-100.1,100.1,"1,6",common_bus_N-2,2,1090,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
647,582,-104.19248465619626,104.19248465619626,"14,15",common_bus_N-2,2,1144,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,37.144952917099,1,0
648,583,-0.1,0.1,4,N-1,1,1820,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
649,584,-100.1,100.1,"2,5",common_bus_N-2,2,1567,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.6884159326553316,1,0
650,585,-111.57114634328885,111.57114634328885,"3,5",common_bus_N-2,2,698,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,15,53.65459618568421,1,0
651,586,-103.05544664514919,103.05544664514919,0,N-1,1,1943,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
652,587,-104.05527354129735,104.05527354129735,"2,4",common_bus_N-2,2,132,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,10.41407432556153,1,0
653,588,-104.02105608476768,104.02105608476768,"6,9",common_bus_N-2,2,1403,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
654,589,-103.05544664514919,103.05544664514919,"2,3",common_bus_N-2,2,786,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
655,590,-100.1,100.1,"0,1",common_bus_N-2,2,1346,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
656,591,-102.08013266932447,102.08013266932447,"5,7",common_bus_N-2,2,1713,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
657,592,-100.1,100.1,"16,19",common_bus_N-2,2,1512,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,16.21757572889328,1,0
658,593,-0.1,0.1,8,N-1,1,1651,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
659,594,0.0,-0.0,18,N-1,1,1645,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
661,595,-109.11779679665052,109.11779679665052,"14,16",common_bus_N-2,2,1672,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,12,33.289677143096924,2,0
662,596,-0.1,0.1,19,N-1,1,1086,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
663,597,-100.1,100.1,"7,14",common_bus_N-2,2,1642,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
664,598,-103.05544664514919,103.05544664514919,"0,4",common_bus_N-2,2,1654,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
665,599,-100.1,100.1,"10,17",common_bus_N-2,2,445,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,4.036182165145874,1,0
667,600,-103.2036847928766,103.2036847928766,"5,7",common_bus_N-2,2,1039,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,6,6.27875165939331,2,0
668,601,-100.1,100.1,"13,14",common_bus_N-2,2,581,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
669,602,-109.99885730936505,109.99885730936505,"6,9",common_bus_N-2,2,1834,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,117.16308546066284,1,0
670,603,-100.1,100.1,"5,7",common_bus_N-2,2,1161,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
671,604,-106.90888055766771,106.90888055766771,"3,6",common_bus_N-2,2,1005,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,14.377659559249878,1,0
672,605,-106.92398662047901,106.92398662047901,2,N-1,1,733,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,18.833513736724846,1,0
673,606,-102.08013266932447,102.08013266932447,7,N-1,1,1822,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
674,607,-102.08013266932447,102.08013266932447,"8,14",common_bus_N-2,2,1691,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
675,608,-109.08300108476247,109.08300108476247,"6,9",common_bus_N-2,2,626,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,111.83999137878418,1,0
676,609,-103.05544664514919,103.05544664514919,"5,6",common_bus_N-2,2,1873,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
678,610,-103.18013266932446,103.18013266932446,7,N-1,1,1267,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
679,611,-100.1,100.1,"10,17",common_bus_N-2,2,635,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,4.134194254875183,1,0
