step,episode,episode_return,negative_return,initial_outages,initial_outage_type,initial_outage_order,chronic_index,mask_enabled,mean_valid_action_count,sampled_invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,num_generations,num_line_outages,load_shed_MW,num_proactive_actions,num_invalid_actions
509,456,-104.02105608476768,104.02105608476768,"18,25",common_bus_N-2,2,1573,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
510,457,-124.53152684452647,124.53152684452647,"84,85,87",N-3,3,1867,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,32,47.8657751083374,1,0
511,458,-100.1,100.1,"64,65,69",N-3,3,139,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
512,459,-121.4751676887242,121.4751676887242,"46,49",common_bus_N-2,2,39,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,27,170.29306483268738,1,0
513,460,-117.41068726572978,117.41068726572978,"96,101",common_bus_N-2,2,845,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,22,25.021745920181274,1,0
515,461,-123.52416543086609,123.52416543086609,"98,102",common_bus_N-2,2,1333,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,28,112.81989926099777,2,0
516,462,-100.1,100.1,"22,23",common_bus_N-2,2,202,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
517,463,-110.5399245184377,110.5399245184377,"65,68,70,74",N-4,4,210,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,16,87.38653546571732,1,0
518,464,-100.1,100.1,"110,111",common_bus_N-2,2,199,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
519,465,-100.10471475719001,100.10471475719001,"66,68,74,75",N-4,4,1179,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,18.941214084625244,1,0
520,466,-119.88371662053669,119.88371662053669,"86,88,92",N-3,3,773,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,26,150.76457011699677,1,0
521,467,-111.42870125992027,111.42870125992027,"122,123,126,151",N-4,4,800,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,17,78.26285219192505,1,0
522,468,-108.70971032719119,108.70971032719119,"11,12,16",N-3,3,187,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,12.515702247619629,1,0
524,469,-116.37349776140248,116.37349776140248,"77,84",common_bus_N-2,2,1494,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,20,115.80627197027206,2,0
525,470,-110.5354454991072,110.5354454991072,"56,65",common_bus_N-2,2,1293,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,14,81.5658950805664,1,0
526,471,-104.0375577349327,104.0375577349327,"68,70,98",N-3,3,1991,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,57.84950494766235,1,0
527,472,-144.17571769370656,144.17571769370656,"20,21,35,38",N-4,4,354,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,63,337.59441697597504,1,0
528,473,-104.98719427788711,104.98719427788711,"167,169",common_bus_N-2,2,268,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,37.117684960365295,1,0
529,474,-114.89434340418038,114.89434340418038,"107,108,113",N-3,3,1008,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,20,41.31879734992981,1,0
530,475,-100.1,100.1,"122,151,152",N-3,3,1617,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
531,476,-119.85099797236805,119.85099797236805,"154,158,166",N-3,3,345,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,26,14.123360276222229,1,0
533,477,-143.6127918153261,143.6127918153261,"65,105",common_bus_N-2,2,12,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,55,222.8029357790947,2,0
534,478,-123.7853886144052,123.7853886144052,"66,70,75,97",N-4,4,50,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,32,107.0434502363205,1,0
535,479,-100.1,100.1,"166,168,171",N-3,3,842,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,38.54015749692917,1,0
536,480,-105.92354664157513,105.92354664157513,"66,68,69,75",N-4,4,1711,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,0.0,1,0
537,481,-131.7167276602038,131.7167276602038,"153,166",common_bus_N-2,2,691,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,41,15.084703207015991,1,0
538,482,-108.71159623006719,108.71159623006719,"17,18,43",N-3,3,1296,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,21.11501932144165,1,0
539,483,-105.92354664157513,105.92354664157513,"157,158,163,166",N-4,4,783,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,0.0,1,0
541,484,-136.13543891767642,136.13543891767642,"42,179",common_bus_N-2,2,1568,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,44,305.4618799686432,2,0
542,485,-114.0749560456215,114.0749560456215,"122,126,147,151",N-4,4,1239,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,20,210.80260276794434,1,0
543,486,-133.1036266276423,133.1036266276423,"77,84,85",N-3,3,967,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,44,178.37202370166779,1,0
544,487,-100.1,100.1,"65,74,75,97",N-4,4,897,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
545,488,-100.1035360678925,100.1035360678925,"126,147,150",N-3,3,285,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,14.362477362155914,1,0
546,489,-114.92310342303941,114.92310342303941,"123,124,151",N-3,3,729,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,20,181.2646415233612,1,0
547,490,-110.53215260789929,110.53215260789929,"65,66,74,98",N-4,4,1405,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,16,52.973581075668335,1,0
548,491,-100.1,100.1,"69,105",common_bus_N-2,2,1491,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
549,492,-107.79614471069993,107.79614471069993,"117,119,127",N-3,3,1466,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,29.84621661901474,1,0
553,493,-113.22253744524417,113.22253744524417,"79,84",common_bus_N-2,2,1676,True,0.0,0,0.0,0.0,0.0,0.0,0.0,4,16,0.0,4,0
554,494,-105.92354664157513,105.92354664157513,"65,75,97,105",N-4,4,1331,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,0.0,1,0
555,495,-104.9850726371516,104.9850726371516,"147,150,151",N-3,3,1791,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,35.17788004875183,1,0
556,496,-131.75911456908747,131.75911456908747,"140,160",common_bus_N-2,2,128,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,41,226.08754062652588,1,0
557,497,-113.17219154734242,113.17219154734242,"64,105",common_bus_N-2,2,337,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,17,38.98279929161072,1,0
558,498,-107.81170340942695,107.81170340942695,"67,69,74,75",N-4,4,1673,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,72.65530443191528,1,0
559,499,-110.52012253823968,110.52012253823968,"126,147,152",N-3,3,1816,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,15,15.886870622634888,1,0
560,500,-100.1,100.1,"73,76",common_bus_N-2,2,954,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
561,501,-114.0486062150018,114.0486062150018,"64,66,98",N-3,3,184,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,19,82.43613243103027,1,0
563,502,-124.27308626802454,124.27308626802454,"66,68,74,105",N-4,4,1892,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,30,194.7660093307495,1,0
564,503,-118.24460503166434,118.24460503166434,"47,50,51",N-3,3,200,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,71.16516530513763,1,0
565,504,-102.08013266932447,102.08013266932447,"90,91,100",N-3,3,839,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
566,505,-100.1,100.1,"170,172",common_bus_N-2,2,1581,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,2.082075595855713,1,0
567,506,-114.89858668565138,114.89858668565138,"64,65,75,97",N-4,4,1597,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,21,55.82184553146362,1,0
568,507,-105.93274041809563,105.93274041809563,"119,122,123,127",N-4,4,1064,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,34.660953104496,1,0
569,508,-100.1,100.1,"100,102",common_bus_N-2,2,109,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,33.186580657958984,1,0
570,509,-121.44758635916267,121.44758635916267,"65,75,97,105",N-4,4,928,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,29,49.279654026031494,1,0
571,510,-104.02105608476768,104.02105608476768,"4,10",common_bus_N-2,2,1402,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
573,511,-137.2505902548774,137.2505902548774,"64,74,105",N-3,3,1801,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,46,265.6827336549759,2,0
575,512,-111.89911277969573,111.89911277969573,"13,16",common_bus_N-2,2,544,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,15,68.91115617752075,2,0
576,513,-115.74082621400613,115.74082621400613,"140,142,153",N-3,3,1803,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,21,34.40123474597931,1,0
577,514,-100.1,100.1,"158,159,162,163",N-4,4,348,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
581,515,-112.2085965168247,112.2085965168247,"74,97",common_bus_N-2,2,2000,True,0.0,0,0.0,0.0,0.0,0.0,0.0,4,15,0.0,4,0
582,516,-109.64902916286532,109.64902916286532,"123,126,152",N-3,3,1560,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,14,152.595520734787,1,0
583,517,-105.92802566090563,105.92802566090563,"97,105",common_bus_N-2,2,540,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,16.761139810085297,1,0
584,518,-122.23335875085102,122.23335875085102,"38,41",common_bus_N-2,2,647,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,28,67.66108131408691,1,0
585,519,-120.68270764217013,120.68270764217013,"122,123,126,147",N-4,4,1250,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,28,170.82973766326904,1,0
586,520,-100.1,100.1,"157,158,162,163",N-4,4,946,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
587,521,-140.13094234130406,140.13094234130406,"122,124,151,152",N-4,4,605,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,56,367.7169533967972,1,0
588,522,-122.22251480931402,122.22251480931402,"88,94",common_bus_N-2,2,731,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,28,12.783053636550903,1,0
589,523,-109.63275984656907,109.63275984656907,"46,51,52",N-3,3,1064,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,14,62.21196711063385,1,0
590,524,-123.79198927447122,123.79198927447122,"70,74,98",N-3,3,63,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,31,143.69415724277496,1,0
591,525,-117.45531458587357,117.45531458587357,"122,124,147,150",N-4,4,464,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,239.44713354110718,1,0
592,526,-100.1,100.1,"103,106,125,182",N-4,4,1422,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,53.92625570297241,1,0
593,527,-101.09501662508319,101.09501662508319,"11,12,16,19",N-4,4,1102,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
594,528,-124.54998355421326,124.54998355421326,"64,69,97,98",N-4,4,1818,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,33,133.80390346050262,1,0
595,529,-128.93820828567738,128.93820828567738,"64,65,74,97",N-4,4,108,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,39,77.1753134727478,1,0
596,530,-100.1,100.1,"90,91,99,100",N-4,4,474,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
597,531,-113.18067811028443,113.18067811028443,"64,70,97,98",N-4,4,210,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,19,61.78845942020416,1,0
598,532,-115.74035473828714,115.74035473828714,"64,74,75",N-3,3,1820,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,21,32.023096561431885,1,0
600,533,-121.817182832177,121.817182832177,"67,68,75,97",N-4,4,1939,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,28,28.86363422870636,2,0
601,534,-110.53308812051219,110.53308812051219,"68,70,105",N-3,3,522,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,15,62.16642200946808,1,0
602,535,-119.86155726174367,119.86155726174367,"96,103",common_bus_N-2,2,1535,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,25,62.20018672943115,1,0
603,536,-121.45798291276118,121.45798291276118,"153,154,157,163",N-4,4,1506,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,29,89.17381298542023,1,0
604,537,-114.90212275354388,114.90212275354388,"64,69,70,75",N-4,4,203,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,21,64.41275596618652,1,0
606,538,-118.29029182480114,118.29029182480114,"147,152",common_bus_N-2,2,1067,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,22,85.14478421211243,2,0
607,539,-100.1,100.1,"0,1",common_bus_N-2,2,880,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
608,540,-121.4768178537407,121.4768178537407,"65,66,69,70",N-4,4,1906,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,29,157.98191356658936,1,0
609,541,-100.1,100.1,"110,111",common_bus_N-2,2,98,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
610,542,-118.23847584731733,118.23847584731733,"35,36,53",N-3,3,1074,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,42.90413910150528,1,0
611,543,-123.80990535179323,123.80990535179323,"135,136,137,141",N-4,4,1028,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,32,210.53097677230835,1,0
612,544,-100.1,100.1,"170,172",common_bus_N-2,2,1450,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1.6273787021636963,1,0
614,545,-118.12542366122307,118.12542366122307,"119,127",common_bus_N-2,2,1040,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,22,173.48702430725098,2,0
615,546,-133.12667493784681,133.12667493784681,"64,67,74,75",N-4,4,411,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,45,310.15833365917206,1,0
616,547,-118.23976749247413,118.23976749247413,"97,98,99,101",N-4,4,1596,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,25,55.32393366098404,1,0
618,548,-110.00612872191928,110.00612872191928,"36,53",common_bus_N-2,2,1741,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,13,29.819616317749023,2,0
619,549,-100.10471475719001,100.10471475719001,"123,150",common_bus_N-2,2,1874,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,21.79332733154297,1,0
620,550,-105.92354664157513,105.92354664157513,"20,21",common_bus_N-2,2,1453,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,1,0
622,551,-109.01075144668461,109.01075144668461,"164,165",common_bus_N-2,2,1458,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,12,26.78900420665741,2,0
623,552,-131.0468354713386,131.0468354713386,"46,52",common_bus_N-2,2,687,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,40,109.18802511692047,1,0
624,553,-100.1,100.1,"130,132,134",N-3,3,604,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
625,554,-123.0221870113454,123.0221870113454,"3,7",common_bus_N-2,2,558,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,29,108.53376030921936,1,0
627,555,-114.49586834697223,114.49586834697223,"64,75,97,105",N-4,4,1713,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,20,26.21495532989502,2,0
628,556,-121.44098569909666,121.44098569909666,"42,178",common_bus_N-2,2,90,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,27,19.008838653564453,1,0
629,557,-111.42634388132527,111.42634388132527,"162,166",common_bus_N-2,2,24,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,15,74.1790999174118,1,0
630,558,-133.7719648524135,133.7719648524135,"79,81,85",N-3,3,364,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,45,196.391996383667,1,0
631,559,-106.86297538800018,106.86297538800018,"159,162",common_bus_N-2,2,1091,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,8.019619584083557,1,0
632,560,-138.27197765778212,138.27197765778212,"64,70,74,97",N-4,4,708,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,53,260.96915888786316,1,0
633,561,-117.41788127730605,117.41788127730605,"66,68,69,75",N-4,4,612,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,63.29085111618042,1,0
634,562,-115.74789834979114,115.74789834979114,"66,68",common_bus_N-2,2,1880,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,20,65.698317527771,1,0
635,563,-127.51053772333152,127.51053772333152,"116,119",common_bus_N-2,2,387,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,35,135.04865503311157,1,0
636,564,-106.8865491739502,106.8865491739502,"66,68,75,97",N-4,4,1617,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,101.50105059146881,1,0
637,565,-100.12203616436237,100.12203616436237,"147,150,151,152",N-4,4,1362,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,79.24794268608093,1,0
638,566,-126.7725132413146,126.7725132413146,"162,173",common_bus_N-2,2,88,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,34,89.65955424308777,1,0
639,567,-111.42728683276327,111.42728683276327,"65,70,74,97",N-4,4,513,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,17,76.70305001735687,1,0
640,568,-100.1,100.1,"13,14,183",N-3,3,129,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,24.41129446029663,1,0
641,569,-106.86061800940517,106.86061800940517,"136,141",common_bus_N-2,2,588,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,0.0,1,0
642,570,-108.71466082224069,108.71466082224069,"118,123",common_bus_N-2,2,1050,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,31.252218425273895,1,0
643,571,-137.0304429339191,137.0304429339191,"95,101,103",N-3,3,1824,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,50,282.3030481338501,1,0
644,572,-0.1,0.1,"147,149",common_bus_N-2,2,1680,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
645,573,-108.71654672511669,108.71654672511669,"33,42",common_bus_N-2,2,478,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,41.87097668647766,1,0
646,574,-104.0288354341312,104.0288354341312,"23,24",common_bus_N-2,2,1610,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,29.92301630973816,1,0
647,575,-104.9848368992921,104.9848368992921,"117,123",common_bus_N-2,2,1190,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,32.1267494559288,1,0
648,576,-123.79198927447122,123.79198927447122,"69,70,75,98",N-4,4,1858,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,32,142.2895221710205,1,0
650,577,-113.68396321024726,113.68396321024726,"68,69,75",N-3,3,1716,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,18,42.58983516693115,2,0
651,578,-105.92873287448413,105.92873287448413,"141,142,143,144",N-4,4,1732,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,17.764771938323975,1,0
654,579,-119.20435165190187,119.20435165190187,"78,81",common_bus_N-2,2,1620,True,0.0,0,0.0,0.0,0.0,0.0,0.0,3,23,0.0,3,0
655,580,-103.05544664514919,103.05544664514919,"21,22,38",N-3,3,251,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
657,581,-105.15046327023238,105.15046327023238,"64,67,74,97",N-4,4,1090,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,10,0.0,2,0
658,582,-101.1039746637442,101.1039746637442,"148,149,155,156",N-4,4,1144,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,31.790725469589233,1,0
659,583,-115.73823309755163,115.73823309755163,"67,75",common_bus_N-2,2,1820,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,20,22.08489418029785,1,0
660,584,-117.42151100293964,117.42151100293964,"65,67,74,97",N-4,4,1567,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,77.43139111995697,1,0
661,585,-147.4302699184632,147.4302699184632,"65,70,74,97",N-4,4,698,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,69,320.47278130054474,1,0
662,586,-102.08484742651449,102.08484742651449,"13,19",common_bus_N-2,2,1943,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,16.886245012283325,1,0
663,587,-130.37377765250113,130.37377765250113,"65,66,67",N-3,3,132,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,40,206.42001342773438,1,0
665,588,-123.70156779427683,123.70156779427683,"78,79,81,84",N-4,4,1403,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,30,92.39658433198929,2,0
666,589,-118.24271912878834,118.24271912878834,"64,75,97,98",N-4,4,786,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,25,61.22103786468506,1,0
667,590,-100.1,100.1,"40,178",common_bus_N-2,2,1346,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
669,591,-111.61658647034717,111.61658647034717,"68,97,98",N-3,3,1713,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,16,0.0,2,0
670,592,-111.40795632828426,111.40795632828426,"163,166",common_bus_N-2,2,1512,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,15,0.0,1,0
671,593,-109.63294996983933,109.63294996983933,"106,115",common_bus_N-2,2,1651,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,57.49317789077759,1,0
672,594,-104.03095707486669,104.03095707486669,"28,30,40",N-3,3,1645,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,34.3678343296051,1,0
673,595,-104.03119281272619,104.03119281272619,"153,157,159,166",N-4,4,1672,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,34.08228850364685,1,0
674,596,-118.24083322591233,118.24083322591233,"35,36,53",N-3,3,1086,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,47.388177931308746,1,0
675,597,-107.80085946788994,107.80085946788994,"85,87,92",N-3,3,1642,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,43.41682177782059,1,0
676,598,-106.86863309662819,106.86863309662819,"64,65,67,68",N-4,4,1654,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,27.618050932884216,1,0
677,599,-115.78559747751501,115.78559747751501,"124,126",common_bus_N-2,2,445,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,20,254.7634720802307,1,0
678,600,-112.29045690794386,112.29045690794386,"68,75,98,105",N-4,4,1039,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,18,0.0,1,0
679,601,-110.52389434399169,110.52389434399169,"143,144",common_bus_N-2,2,581,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,14,30.431547105312347,1,0
680,602,-119.0415754029813,119.0415754029813,"76,78",common_bus_N-2,2,1834,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,0.0,1,0
682,603,-119.15207795158503,119.15207795158503,"68,74,105",N-3,3,1161,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,24,41.12008988857269,2,0
683,604,-119.8505064874086,119.8505064874086,"65,98,105",N-3,3,1005,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,26,11.643161296844482,1,0
684,605,-118.23504733131875,118.23504733131875,"40,41",common_bus_N-2,2,733,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,23,39.53895831108093,1,0
685,606,-115.74129768972514,115.74129768972514,"104,118",common_bus_N-2,2,1822,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,20,36.42329728603363,1,0
687,607,-114.50152605560024,114.50152605560024,"99,100",common_bus_N-2,2,1691,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,18,43.29331576824188,2,0
688,608,-114.02920235749421,114.02920235749421,"77,78,79,81",N-4,4,626,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,20,0.0,1,0
689,609,-100.1,100.1,"68,69,74",N-3,3,1873,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
690,610,-113.17077712018542,113.17077712018542,"99,102",common_bus_N-2,2,1267,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,17,31.127978801727295,1,0
691,611,-121.49625718089726,121.49625718089726,"124,126,150,152",N-4,4,635,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,29,295.8448612689972,1,0
692,612,-110.5460537027847,110.5460537027847,"122,124,126,152",N-4,4,247,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,16,109.36278104782104,1,0
693,613,-119.05925574244381,119.05925574244381,"66,97,98",N-3,3,1909,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,25,71.87153846025467,1,0
694,614,-104.9770575499286,104.9770575499286,"17,18,20",N-3,3,211,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,1,0
695,615,-106.89645527491727,106.89645527491727,"123,124,150,152",N-4,4,1377,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,117.12856435775757,1,0
696,616,-118.25270761713638,118.25270761713638,"66,70,74,105",N-4,4,1501,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,25,112.74859857559204,1,0
697,617,-100.1,100.1,"174,175",common_bus_N-2,2,605,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
698,618,-106.86061800940517,106.86061800940517,"23,24,44",N-3,3,38,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,0.0,1,0
699,619,-114.05230466772524,114.05230466772524,"64,65,66,98",N-4,4,1170,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,20,91.1365134716034,1,0
700,620,-0.1,0.1,"122,127",common_bus_N-2,2,1677,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
703,621,-115.80703264061097,115.80703264061097,"144,154",common_bus_N-2,2,290,True,0.0,0,0.0,0.0,0.0,0.0,0.0,3,19,159.38549154996872,3,0
704,622,-110.52436581971068,110.52436581971068,"46,51",common_bus_N-2,2,1015,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,14,34.66975450515747,1,0
706,623,-111.86432120026214,111.86432120026214,"64,67,74,98",N-4,4,1691,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,17,66.07927143573761,2,0
707,624,-117.44994918909781,117.44994918909781,"105,106,107,118",N-4,4,763,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,24,199.90048384666443,1,0
708,625,-105.93132599093863,105.93132599093863,"115,184",common_bus_N-2,2,2007,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,28.951182067394257,1,0
709,626,-100.10471475719001,100.10471475719001,"122,123,124,152",N-4,4,1889,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,20.514380931854248,1,0
710,627,-131.75550740396233,131.75550740396233,"65,66,74",N-3,3,63,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,42,199.8957656621933,1,0
