first_line,second_line,num_seeds_seen,critical_count,critical_rate,mean_pio_score
L16,L26,5,0,0.0,0.5129929661750794
L16,L27,5,0,0.0,0.5358317375183106
L16,L28,5,0,0.0,0.49328333139419556
L16,L29,5,0,0.0,0.40380607843399047
L16,L30,5,0,0.0,0.40001967549324036
L16,L31,5,0,0.0,0.47442920207977296
L16,L32,5,0,0.0,0.46510196924209596
L16,L33,5,0,0.0,0.4651019752025604
L16,L34,5,0,0.0,0.4908010244369507
L16,L35,5,0,0.0,0.4908010244369507
L16,L36,5,0,0.0,0.6073682904243469
L16,L37,5,0,0.0,0.607368266582489
L16,L38,5,0,0.0,0.536487627029419
L17,L01,5,0,0.0,0.4772859811782837
L17,L02,5,0,0.0,0.4535536766052245
L17,L03,5,0,0.0,0.64139244556427
L17,L04,5,0,0.0,0.4580268859863281
L17,L05,5,0,0.0,0.5795155167579651
L17,L06,5,0,0.0,0.5387442350387573
L17,L07,5,0,0.0,0.6060611486434937
L17,L08,5,0,0.0,0.6319107294082642
L17,L09,5,0,0.0,0.4605724155902863
L17,L10,5,0,0.0,0.6273520708084106
L17,L11,5,0,0.0,0.6334156155586242
L17,L12,5,0,0.0,0.6366775035858154
L17,L13,5,0,0.0,0.5379455208778381
L17,L14,5,0,0.0,0.6498855590820313
L17,L15,5,0,0.0,0.7088986754417419
L17,L18,5,0,0.0,0.7211532354354858
L17,L19,5,0,0.0,0.5436196506023407
L17,L20,5,0,0.0,0.567995548248291
L17,L21,5,0,0.0,0.6382851481437684
L17,L22,5,0,0.0,0.5875868797302246
L17,L23,5,0,0.0,0.6798220038414001
L17,L24,5,0,0.0,0.5177407205104828
L17,L25,5,0,0.0,0.6234837412834168
L17,L26,5,0,0.0,0.6234837293624877
L17,L27,5,0,0.0,0.6147369623184205
L17,L28,5,0,0.0,0.6549507856369019
L17,L29,5,0,0.0,0.5431491374969483
L17,L30,5,0,0.0,0.49366286396980286
L17,L31,5,0,0.0,0.568604850769043
L17,L32,5,0,0.0,0.53466756939888
L17,L33,5,0,0.0,0.53466756939888
L17,L34,5,0,0.0,0.5924481630325318
L17,L35,5,0,0.0,0.5924481630325318
L17,L36,5,0,0.0,0.6661429286003113
L17,L37,5,0,0.0,0.6661429286003113
L17,L38,5,0,0.0,0.6177793622016907
L18,L01,5,0,0.0,0.44545590281486513
L18,L02,5,0,0.0,0.4301630616188049
L18,L03,5,0,0.0,0.5676881074905396
L18,L04,5,0,0.0,0.46988036036491393
L18,L05,5,0,0.0,0.47121492624282835
L18,L06,5,0,0.0,0.41831645369529724
L18,L07,5,0,0.0,0.5647852778434753
L18,L08,5,0,0.0,0.5104776740074157
L18,L09,5,0,0.0,0.4285241425037384
L18,L10,5,0,0.0,0.5675653219223022
L18,L11,5,0,0.0,0.5375459671020508
L18,L12,5,0,0.0,0.4555684566497803
L18,L13,5,0,0.0,0.42322354912757876
L18,L14,5,0,0.0,0.5080630660057068
L18,L15,5,0,0.0,0.5790071129798889
L18,L16,5,0,0.0,0.5355962872505188
L18,L17,5,0,0.0,0.6145588994026184
L18,L19,5,0,0.0,0.5658811926841736
L18,L20,5,0,0.0,0.589063310623169
L18,L21,5,0,0.0,0.5191682815551758
L18,L22,5,0,0.0,0.38398581743240356
L18,L23,5,0,0.0,0.6923129081726074
L18,L24,5,0,0.0,0.614061427116394
L18,L25,5,0,0.0,0.6746375322341919
L18,L26,5,0,0.0,0.6746375322341919
L18,L27,5,0,0.0,0.6470810651779175
L18,L28,5,0,0.0,0.7084041476249695
L18,L29,5,0,0.0,0.5527104258537292
L18,L30,5,0,0.0,0.6222378969192505
L18,L31,5,0,0.0,0.5995195627212524
L18,L32,5,0,0.0,0.5516637802124024
L18,L33,5,0,0.0,0.5516637802124024
L18,L34,5,0,0.0,0.44054619073867796
L18,L35,5,0,0.0,0.44054619073867796
L18,L36,5,0,0.0,0.482208776473999
L18,L37,5,0,0.0,0.48220877647399896
L18,L38,5,0,0.0,0.6372507452964783
L19,L01,5,0,0.0,0.41310249567031854
L19,L02,5,0,0.0,0.3993747889995575
L19,L03,5,0,0.0,0.5318617820739746
L19,L04,5,0,0.0,0.4430468320846558
L19,L05,5,0,0.0,0.4468394160270691
L19,L06,5,0,0.0,0.37321634292602535
L19,L07,5,0,0.0,0.45661087036132814
L19,L08,5,0,0.0,0.47382286190986633
L19,L09,5,0,0.0,0.42641104459762574
L19,L10,5,0,0.0,0.5545286178588867
L19,L11,5,0,0.0,0.505737429857254
L19,L12,5,0,0.0,0.47229768633842467
L19,L13,5,0,0.0,0.44433414936065674
L19,L14,5,0,0.0,0.5091968774795532
L19,L15,5,0,0.0,0.5615057587623596
L19,L16,5,0,0.0,0.567323625087738
L19,L17,5,0,0.0,0.600316298007965
L19,L18,5,0,0.0,0.5763930439949035
L19,L20,5,0,0.0,0.5607202887535095
L19,L21,5,0,0.0,0.5736881256103515
L19,L22,5,0,0.0,0.5174531817436219
L19,L24,5,0,0.0,0.34416923522949217
L19,L25,5,0,0.0,0.3859107494354248
L19,L26,5,0,0.0,0.3859107494354248
L19,L27,5,0,0.0,0.40572800040245055
L19,L28,5,0,0.0,0.4045907199382782
L19,L29,5,0,0.0,0.3653899252414703
L19,L30,5,0,0.0,0.39117439389228814
L19,L31,5,0,0.0,0.3553034424781799
L19,L32,5,0,0.0,0.3611813306808472
L19,L33,5,0,0.0,0.3611813306808472
L19,L34,5,0,0.0,0.3988251805305481
L19,L35,5,0,0.0,0.3988251805305481
L19,L36,5,0,0.0,0.5071126520633698
L19,L37,5,0,0.0,0.5071126520633698
L19,L38,5,0,0.0,0.37804425358772276
L20,L01,5,0,0.0,0.42648155689239503
L20,L02,5,0,0.0,0.4123606622219086
L20,L03,5,0,0.0,0.5386987686157226
L20,L04,5,0,0.0,0.451474928855896
L20,L05,5,0,0.0,0.45339993238449094
L20,L06,5,0,0.0,0.4000652492046356
L20,L07,5,0,0.0,0.4608526110649109
L20,L08,5,0,0.0,0.48490664958953855
L20,L09,5,0,0.0,0.42911513447761535
L20,L10,5,0,0.0,0.5559463977813721
L20,L11,5,0,0.0,0.522443813085556
L20,L12,5,0,0.0,0.4413411319255829
L20,L13,5,0,0.0,0.4124548852443695
L20,L14,5,0,0.0,0.557686734199524
L20,L15,5,0,0.0,0.4968463182449341
L20,L16,5,0,0.0,0.6005770564079285
L20,L17,5,0,0.0,0.5530335485935212
L20,L18,5,0,0.0,0.5979045271873474
L20,L19,5,0,0.0,0.41209415793418885
L20,L21,5,0,0.0,0.5485552191734314
L20,L22,5,0,0.0,0.3970206022262573
L20,L23,5,0,0.0,0.49837822914123536
L20,L24,5,0,0.0,0.35726228952407835
L20,L25,5,0,0.0,0.40046283006668093
L20,L26,5,0,0.0,0.40046283006668093
L20,L27,5,0,0.0,0.4129518747329712
L20,L28,5,0,0.0,0.43232224583625795
L20,L29,5,0,0.0,0.3629385530948639
L20,L30,5,0,0.0,0.40408570170402525
L20,L31,5,0,0.0,0.3677015960216522
L20,L32,5,0,0.0,0.37255649566650384
L20,L33,5,0,0.0,0.37255649566650384
L20,L34,5,0,0.0,0.40381675958633423
L20,L35,5,0,0.0,0.40381675958633423
L20,L36,5,0,0.0,0.4878599762916565
L20,L37,5,0,0.0,0.4878599762916565
L20,L38,5,0,0.0,0.3901495337486267
L21,L01,5,0,0.0,0.4462679624557495
L21,L02,5,0,0.0,0.4181464195251465
L21,L03,5,0,0.0,0.5968510270118713
L21,L04,5,0,0.0,0.48457913398742675
L21,L05,5,0,0.0,0.48685571551322937
L21,L06,5,0,0.0,0.5043817579746246
L21,L07,5,0,0.0,0.6280253767967224
L21,L08,5,0,0.0,0.5316278159618377
L21,L09,5,0,0.0,0.4424334764480591
L21,L10,5,0,0.0,0.5909870982170105
L21,L11,5,0,0.0,0.5576193928718567
L21,L12,5,0,0.0,0.4993888080120087
L21,L13,5,0,0.0,0.43855801224708557
L21,L14,5,0,0.0,0.6252099990844726
L21,L15,5,0,0.0,0.5482900023460389
L21,L16,5,0,0.0,0.6591910004615784
L21,L17,5,0,0.0,0.6056441307067871
L21,L18,5,0,0.0,0.5883040070533753
L21,L19,5,0,0.0,0.6584704518318176
L21,L20,5,0,0.0,0.6347562432289123
L21,L23,5,0,0.0,0.7327806353569031
L21,L24,5,0,0.0,0.6035154819488525
L21,L25,5,0,0.0,0.6937462568283081
L21,L26,5,0,0.0,0.6937462568283081
L21,L27,5,0,0.0,0.6935154676437378
L21,L28,5,0,0.0,0.7229793429374695
L21,L29,5,0,0.0,0.5026055574417114
L21,L30,5,0,0.0,0.6300070881843567
L21,L31,5,0,0.0,0.612617290019989
L21,L32,5,0,0.0,0.5615675926208497
L21,L33,5,0,0.0,0.5615675926208497
L21,L34,5,0,0.0,0.5230914235115052
L21,L35,5,0,0.0,0.5230914235115052
L21,L36,5,0,0.0,0.6041458010673523
L21,L37,5,0,0.0,0.6041457891464234
L21,L38,5,0,0.0,0.6523168444633484
L22,L01,5,0,0.0,0.41916754841804504
L22,L02,5,0,0.0,0.404590380191803
L22,L03,5,0,0.0,0.528426468372345
L22,L04,5,0,0.0,0.44224714040756224
L22,L05,5,0,0.0,0.44430566430091856
L22,L06,5,0,0.0,0.3899109184741974
L22,L07,5,0,0.0,0.45608543157577514
L22,L08,5,0,0.0,0.47131651639938354
L22,L09,5,0,0.0,0.4199219048023224
L22,L10,5,0,0.0,0.5447269439697265
L22,L11,5,0,0.0,0.512355899810791
L22,L12,5,0,0.0,0.43030354380607605
L22,L13,5,0,0.0,0.4034548819065094
L22,L14,5,0,0.0,0.4928331673145294
L22,L15,5,0,0.0,0.5292205214500427
L22,L16,5,0,0.0,0.5501219868659973
L22,L17,5,0,0.0,0.576604688167572
L22,L18,5,0,0.0,0.5207208752632141
L22,L19,5,0,0.0,0.4341998517513275
L22,L20,5,0,0.0,0.48130856156349183
L22,L21,5,0,0.0,0.5728648543357849
L22,L23,5,0,0.0,0.529409396648407
L22,L24,5,0,0.0,0.35421957373619073
L22,L25,5,0,0.0,0.4029381275177002
L22,L26,5,0,0.0,0.40293813347816465
L22,L27,5,0,0.0,0.418882292509079
L22,L28,5,0,0.0,0.46489450335502625
L22,L29,5,0,0.0,0.4126599967479706
L22,L30,5,0,0.0,0.39792982339859007
L22,L31,5,0,0.0,0.3614161550998688
L22,L32,5,0,0.0,0.36527079343795776
L22,L33,5,0,0.0,0.3652707874774933
L22,L34,5,0,0.0,0.47951212525367737
L22,L35,5,0,0.0,0.47951212525367737
L22,L36,5,0,0.0,0.5508810877799988
L22,L37,5,0,0.0,0.5508810877799988
L22,L38,5,0,0.0,0.3835270881652832
L23,L01,5,0,0.0,0.47635955810546876
L23,L02,5,0,0.0,0.44980925917625425
L23,L03,5,0,0.0,0.6449530363082886
L23,L04,5,0,0.0,0.5283175706863403
L23,L05,5,0,0.0,0.5303494930267334
L23,L06,5,0,0.0,0.558686375617981
L23,L07,5,0,0.0,0.6410546779632569
L23,L08,5,0,0.0,0.5867414951324463
L23,L09,5,0,0.0,0.48581597208976746
L23,L10,5,0,0.0,0.6561043620109558
L23,L11,5,0,0.0,0.6143071413040161
L23,L12,5,0,0.0,0.5508052587509156
L23,L13,5,0,0.0,0.4811692416667938
L23,L14,5,0,0.0,0.5669713735580444
L23,L15,5,0,0.0,0.6975681066513062
L23,L16,5,0,0.0,0.6425119996070862
L23,L17,5,0,0.0,0.726373016834259
L23,L18,5,0,0.0,0.7337108254432678
L23,L20,5,0,0.0,0.6609683156013488
L23,L21,5,0,0.0,0.7049936890602112
L23,L22,5,0,0.0,0.6847052216529846
L23,L24,5,0,0.0,0.457487028837204
L23,L25,5,0,0.0,0.5901742815971375
L23,L26,5,0,0.0,0.5901742815971375
L23,L27,5,0,0.0,0.64069744348526
L23,L28,5,0,0.0,0.5421998620033264
L23,L30,5,0,0.0,0.41064072847366334
L23,L31,5,0,0.0,0.4978015422821045
L23,L32,5,0,0.0,0.5149651825428009
L23,L33,5,0,0.0,0.514965170621872
L23,L34,5,0,0.0,0.46161085963249204
L23,L35,5,0,0.0,0.46161085963249204
L23,L36,5,0,0.0,0.5383336663246154
L23,L37,5,0,0.0,0.5383336663246154
L23,L38,5,0,0.0,0.5896899461746216
L24,L01,5,0,0.0,0.3798353493213653
L24,L02,5,0,0.0,0.34402320384979246
L24,L03,5,0,0.0,0.49656314253807066
L24,L04,5,0,0.0,0.4028823733329773
L24,L05,5,0,0.0,0.40592984557151796
L24,L06,5,0,0.0,0.3827995061874389
L24,L08,5,0,0.0,0.4297929108142853
L24,L09,5,0,0.0,0.3617040753364563
L24,L10,5,0,0.0,0.48572616577148436
L24,L11,5,0,0.0,0.4629339098930359
L24,L12,5,0,0.0,0.3956340909004211
L24,L13,5,0,0.0,0.36119669079780575
L24,L14,5,0,0.0,0.4551238834857941
L24,L15,5,0,0.0,0.45960226058959963
L24,L16,5,0,0.0,0.5052434921264648
L24,L17,5,0,0.0,0.5054670870304108
L24,L18,5,0,0.0,0.4480832040309906
L24,L19,5,0,0.0,0.4827468156814575
L24,L20,5,0,0.0,0.40477434992790223
L24,L21,5,0,0.0,0.4819463014602661
L24,L22,5,0,0.0,0.46171943545341493
L24,L23,5,0,0.0,0.595746123790741
L24,L25,5,0,0.0,0.5650944471359253
L24,L26,5,0,0.0,0.5650944471359253
L24,L29,5,0,0.0,0.47451736927032473
L24,L30,5,0,0.0,0.5756043195724487
L24,L31,5,0,0.0,0.529314923286438
L24,L32,5,0,0.0,0.5051837265491486
L24,L33,5,0,0.0,0.5051837086677551
L24,L34,5,0,0.0,0.3790010213851928
L24,L35,5,0,0.0,0.3790010213851928
L24,L36,5,0,0.0,0.4178234875202179
L24,L37,5,0,0.0,0.4178234875202179
L24,L38,5,0,0.0,0.5450653553009033
L25,L01,5,0,0.0,0.46768171191215513
L25,L02,5,0,0.0,0.4478538691997528
L25,L03,5,0,0.0,0.6011120915412903
L25,L04,5,0,0.0,0.49362037181854246
L25,L05,5,0,0.0,0.49801006317138674
L25,L06,5,0,0.0,0.43765689730644225
L25,L07,5,0,0.0,0.5903983235359191
L25,L08,5,0,0.0,0.5318766593933105
L25,L09,5,0,0.0,0.46057975888252256
L25,L10,5,0,0.0,0.6072661280632019
L25,L11,5,0,0.0,0.5697075366973877
L25,L12,5,0,0.0,0.4848861753940582
L25,L13,5,0,0.0,0.45034792423248293
L25,L14,5,0,0.0,0.5757500648498535
L25,L15,5,0,0.0,0.5734068036079407
L25,L16,5,0,0.0,0.636273193359375
L25,L17,5,0,0.0,0.6321498036384583
L25,L18,5,0,0.0,0.5652995467185974
L25,L19,5,0,0.0,0.6191758513450623
L25,L20,5,0,0.0,0.51124227643013
L25,L21,5,0,0.0,0.6005623459815979
L25,L22,5,0,0.0,0.5779237866401672
L25,L23,5,0,0.0,0.7448574542999268
L25,L24,5,0,0.0,0.5595259189605712
L25,L27,5,0,0.0,0.6804140090942383
L25,L29,5,0,0.0,0.6121234893798828
L25,L30,5,0,0.0,0.721755576133728
L25,L31,5,0,0.0,0.6603662252426148
L25,L32,5,0,0.0,0.6347270846366883
L25,L33,5,0,0.0,0.6347270846366883
L25,L34,5,0,0.0,0.47279858589172363
L25,L35,5,0,0.0,0.47279858589172363
L25,L36,5,0,0.0,0.5166399955749512
L25,L37,5,0,0.0,0.5166399955749512
L25,L38,5,0,0.0,0.6692195892333984
L26,L01,5,0,0.0,0.46768171191215513
L26,L02,5,0,0.0,0.4478538691997528
L26,L03,5,0,0.0,0.6011120915412903
L26,L04,5,0,0.0,0.49362037181854246
L26,L05,5,0,0.0,0.49801006317138674
L26,L06,5,0,0.0,0.43765689730644225
L26,L07,5,0,0.0,0.5903983235359191
L26,L08,5,0,0.0,0.5318766593933105
L26,L09,5,0,0.0,0.46057975888252256
L26,L10,5,0,0.0,0.6072661280632019
L26,L11,5,0,0.0,0.5697075366973877
L26,L12,5,0,0.0,0.4848861753940582
L26,L13,5,0,0.0,0.45034792423248293
L26,L14,5,0,0.0,0.5757500648498535
L26,L15,5,0,0.0,0.5734068036079407
L26,L16,5,0,0.0,0.636273193359375
L26,L17,5,0,0.0,0.6321498036384583
L26,L18,5,0,0.0,0.5652995467185974
L26,L19,5,0,0.0,0.6191758513450623
L26,L20,5,0,0.0,0.51124227643013
L26,L21,5,0,0.0,0.6005623459815979
L26,L22,5,0,0.0,0.5779237866401672
L26,L23,5,0,0.0,0.7448574542999268
L26,L24,5,0,0.0,0.5595259189605712
L26,L27,5,0,0.0,0.6804140090942383
L26,L29,5,0,0.0,0.6121234893798828
L26,L30,5,0,0.0,0.721755576133728
L26,L31,5,0,0.0,0.6603662252426148
L26,L32,5,0,0.0,0.6347271084785462
L26,L33,5,0,0.0,0.6347270965576172
L26,L34,5,0,0.0,0.4727985918521881
L26,L35,5,0,0.0,0.47279858589172363
L26,L36,5,0,0.0,0.5166399955749512
L26,L37,5,0,0.0,0.5166399955749512
L26,L38,5,0,0.0,0.6692195892333984
L27,L01,5,0,0.0,0.547062337398529
L27,L03,5,0,0.0,0.5141798257827759
L27,L04,5,0,0.0,0.5582937479019165
L27,L05,5,0,0.0,0.5131564259529113
L27,L07,5,0,0.0,0.42140190601348876
L27,L08,5,0,0.0,0.6297276854515076
L27,L09,5,0,0.0,0.631397831439972
L27,L10,5,0,0.0,0.6964329838752746
L27,L11,5,0,0.0,0.6421797513961792
L27,L12,5,0,0.0,0.5804396271705627
L27,L13,5,0,0.0,0.5810212135314942
L27,L14,5,0,0.0,0.724314284324646
L27,L15,5,0,0.0,0.7166007995605469
L27,L16,5,0,0.0,0.7266087770462036
L27,L17,5,0,0.0,0.7191047549247742
L27,L18,5,0,0.0,0.6647249221801758
L27,L19,5,0,0.0,0.7258223056793213
L27,L20,5,0,0.0,0.6429463028907776
L27,L21,5,0,0.0,0.7137505054473877
L27,L22,5,0,0.0,0.6850102066993713
L27,L25,5,0,0.0,0.6866035461425781
L27,L26,5,0,0.0,0.6866035699844361
L27,L30,5,0,0.0,0.6812022566795349
L27,L31,5,0,0.0,0.6396540999412537
L27,L32,5,0,0.0,0.5956933856010437
L27,L33,5,0,0.0,0.5956934094429016
L27,L34,5,0,0.0,0.5063253402709961
L27,L35,5,0,0.0,0.5063253402709961
L27,L36,5,0,0.0,0.5643702626228333
L27,L37,5,0,0.0,0.5643702864646911
L27,L38,5,0,0.0,0.6572050213813782
L28,L01,5,0,0.0,0.48499545454978943
L28,L02,5,0,0.0,0.46976675391197203
L28,L03,5,0,0.0,0.6338155627250671
L28,L04,5,0,0.0,0.5122550368309021
L28,L05,5,0,0.0,0.5158169507980347
L28,L06,5,0,0.0,0.49249762296676636
L28,L08,5,0,0.0,0.5529633641242981
L28,L09,5,0,0.0,0.4689957141876221
L28,L10,5,0,0.0,0.6222427248954773
L28,L11,5,0,0.0,0.5888559818267822
L28,L12,5,0,0.0,0.5051411271095276
L28,L13,5,0,0.0,0.4616710066795349
L28,L14,5,0,0.0,0.5820826292037964
L28,L15,5,0,0.0,0.6013463735580444
L28,L16,5,0,0.0,0.6423435688018799
L28,L17,5,0,0.0,0.6546745538711548
L28,L18,5,0,0.0,0.6082657217979431
L28,L19,5,0,0.0,0.5602029681205749
L28,L20,5,0,0.0,0.5586477160453797
L28,L21,5,0,0.0,0.626535975933075
L28,L22,5,0,0.0,0.5825727820396424
L28,L23,5,0,0.0,0.7510179996490478
L28,L29,5,0,0.0,0.550621509552002
L28,L30,5,0,0.0,0.6703412413597107
L28,L31,5,0,0.0,0.6335021495819092
L28,L32,5,0,0.0,0.6862756490707398
L28,L33,5,0,0.0,0.6862756252288819
L28,L34,5,0,0.0,0.5025478422641754
L28,L35,5,0,0.0,0.5025478422641754
L28,L36,5,0,0.0,0.5717343091964722
L28,L37,5,0,0.0,0.5717343091964722
L28,L38,5,0,0.0,0.7749288558959961
L29,L01,5,0,0.0,0.3579469203948974
L29,L02,5,0,0.0,0.3281331598758697
L29,L03,5,0,0.0,0.4715675592422485
L29,L04,5,0,0.0,0.3810637712478638
L29,L05,5,0,0.0,0.38334007263183595
L29,L06,5,0,0.0,0.3736028730869293
L29,L08,5,0,0.0,0.4043571650981903
L29,L09,5,0,0.0,0.3344589114189148
L29,L10,5,0,0.0,0.45253207087516784
L29,L11,5,0,0.0,0.43612454533576966
L29,L12,5,0,0.0,0.3726096749305725
L29,L13,5,0,0.0,0.3371200144290924
L29,L14,5,0,0.0,0.4532528221607208
L29,L15,5,0,0.0,0.39426248669624325
L29,L16,5,0,0.0,0.48926315307617185
L29,L17,5,0,0.0,0.441845691204071
L29,L18,5,0,0.0,0.4052716553211212
L29,L19,5,0,0.0,0.49619874358177185
L29,L20,5,0,0.0,0.4072127044200897
L29,L21,5,0,0.0,0.33972735404968263
L29,L22,5,0,0.0,0.3125396192073822
L29,L24,5,0,0.0,0.4740016758441925
L29,L25,5,0,0.0,0.5519237279891968
L29,L26,5,0,0.0,0.5519237279891968
L29,L28,5,0,0.0,0.5728513240814209
L29,L30,5,0,0.0,0.5003754377365113
L29,L31,5,0,0.0,0.48502521514892577
L29,L32,5,0,0.0,0.4470842957496643
L29,L33,5,0,0.0,0.44708428382873533
L29,L34,5,0,0.0,0.36608450412750243
L29,L35,5,0,0.0,0.36608450412750243
L29,L36,5,0,0.0,0.3851182579994201
L29,L37,5,0,0.0,0.3851182639598846
L29,L38,5,0,0.0,0.5196699678897858
L30,L01,5,0,0.0,0.4208705544471741
L30,L02,5,0,0.0,0.40237786769866946
L30,L03,5,0,0.0,0.5416750550270081
L30,L04,5,0,0.0,0.4436140596866608
L30,L05,5,0,0.0,0.4472450137138367
L30,L06,5,0,0.0,0.39584530591964723
L30,L07,5,0,0.0,0.5443415880203247
L30,L08,5,0,0.0,0.4788180708885193
L30,L09,5,0,0.0,0.41373202204704285
L30,L10,5,0,0.0,0.5446367025375366
L30,L11,5,0,0.0,0.5117671012878418
L30,L12,5,0,0.0,0.43581793904304506
L30,L13,5,0,0.0,0.4036146104335785
L30,L14,5,0,0.0,0.5081096112728118
L30,L15,5,0,0.0,0.5235645353794098
L30,L16,5,0,0.0,0.5626972556114197
L30,L17,5,0,0.0,0.5728722214698792
L30,L18,5,0,0.0,0.5313735365867615
L30,L19,5,0,0.0,0.48952582478523254
L30,L20,5,0,0.0,0.49031609296798706
L30,L21,5,0,0.0,0.5467596769332885
L30,L22,5,0,0.0,0.5102775931358338
L30,L23,5,0,0.0,0.6194907784461975
L30,L24,5,0,0.0,0.6329773306846619
L30,L25,5,0,0.0,0.636653196811676
L30,L26,5,0,0.0,0.636653196811676
L30,L27,5,0,0.0,0.6038832902908325
L30,L28,5,0,0.0,0.5915741682052612
L30,L29,5,0,0.0,0.44648298621177673
L30,L31,5,0,0.0,0.5210393130779266
L30,L32,5,0,0.0,0.42970348000526426
L30,L33,5,0,0.0,0.42970348000526426
L30,L34,5,0,0.0,0.42431229948997495
L30,L35,5,0,0.0,0.42431230545043946
L30,L36,5,0,0.0,0.4925126016139984
L30,L37,5,0,0.0,0.4925126016139984
L30,L38,5,0,0.0,0.5423622727394104
L31,L01,5,0,0.0,0.4119791448116302
L31,L02,5,0,0.0,0.3969779372215271
L31,L03,5,0,0.0,0.5286733150482178
L31,L04,5,0,0.0,0.43427719473838805
L31,L05,5,0,0.0,0.4378323793411255
L31,L06,5,0,0.0,0.3902385592460632
L31,L07,5,0,0.0,0.5520832419395447
L31,L08,5,0,0.0,0.4694953203201294
L31,L09,5,0,0.0,0.4082771062850952
L31,L10,5,0,0.0,0.5352126955986023
L31,L11,5,0,0.0,0.5017143905162811
L31,L12,5,0,0.0,0.42748398184776304
L31,L13,5,0,0.0,0.39644193649291987
L31,L14,5,0,0.0,0.5022430062294007
L31,L15,5,0,0.0,0.5148877382278443
L31,L16,5,0,0.0,0.5550297498703003
L31,L17,5,0,0.0,0.5631557822227478
L31,L18,5,0,0.0,0.5243254542350769
L31,L19,5,0,0.0,0.49185395836830137
L31,L20,5,0,0.0,0.48297242522239686
L31,L21,5,0,0.0,0.5371161580085755
L31,L22,5,0,0.0,0.5021091103553772
L31,L23,5,0,0.0,0.6374704122543335
L31,L24,5,0,0.0,0.618110191822052
L31,L25,5,0,0.0,0.6645026326179504
L31,L26,5,0,0.0,0.6645026326179504
L31,L27,5,0,0.0,0.6314662098884583
L31,L28,5,0,0.0,0.6503019094467163
L31,L29,5,0,0.0,0.4709804117679596
L31,L30,5,0,0.0,0.6375803112983703
L31,L32,5,0,0.0,0.6160479784011841
L31,L33,5,0,0.0,0.6160479784011841
L31,L34,5,0,0.0,0.4268800258636475
L31,L35,5,0,0.0,0.4268800258636475
L31,L36,5,0,0.0,0.4853398084640503
L31,L37,5,0,0.0,0.4853398084640503
L32,L01,5,0,0.0,0.37173635363578794
L32,L02,5,0,0.0,0.34887051582336426
L32,L03,5,0,0.0,0.4807052195072174
L32,L04,5,0,0.0,0.39248373508453366
L32,L05,5,0,0.0,0.39572537541389463
L32,L06,5,0,0.0,0.3563289761543274
L32,L07,5,0,0.0,0.48661995530128477
L32,L08,5,0,0.0,0.4222573757171631
L32,L09,5,0,0.0,0.3622601866722107
L32,L10,5,0,0.0,0.4800633430480957
L32,L11,5,0,0.0,0.45233572125434873
L32,L12,5,0,0.0,0.38577219247817995
L32,L13,5,0,0.0,0.3562383711338043
L32,L14,5,0,0.0,0.45315784215927124
L32,L15,5,0,0.0,0.4539949297904968
L32,L16,5,0,0.0,0.5011767327785492
L32,L17,5,0,0.0,0.49968281388282776
L32,L18,5,0,0.0,0.4446312189102173
L32,L19,5,0,0.0,0.4837609827518463
L32,L20,5,0,0.0,0.4029602468013763
L32,L21,5,0,0.0,0.4748741686344147
L32,L22,5,0,0.0,0.45617098212242124
L32,L23,5,0,0.0,0.5806413769721985
L32,L24,5,0,0.0,0.5128711938858033
L32,L25,5,0,0.0,0.5630988955497742
L32,L26,5,0,0.0,0.5630988955497742
L32,L27,5,0,0.0,0.5480618596076965
L32,L28,5,0,0.0,0.5859681367874146
L32,L29,5,0,0.0,0.4695433735847473
L32,L30,5,0,0.0,0.4951466739177704
L32,L31,5,0,0.0,0.49672306776046754
L32,L33,5,0,0.0,0.4908516764640808
L32,L34,5,0,0.0,0.3688752293586731
L32,L35,5,0,0.0,0.3688752293586731
L32,L36,5,0,0.0,0.40700051188468933
L32,L37,5,0,0.0,0.40700051188468933
L32,L38,5,0,0.0,0.5235280513763427
L33,L01,5,0,0.0,0.37173635959625245
L33,L02,5,0,0.0,0.3488705217838287
L33,L03,5,0,0.0,0.48070523142814636
L33,L04,5,0,0.0,0.3924837410449981
L33,L05,5,0,0.0,0.39572538137435914
L33,L06,5,0,0.0,0.35632898211479186
L33,L07,5,0,0.0,0.4866199612617493
L33,L08,5,0,0.0,0.42225738167762755
L33,L09,5,0,0.0,0.36226019263267517
L33,L10,5,0,0.0,0.4800633490085602
L33,L11,5,0,0.0,0.4523357331752777
L33,L12,5,0,0.0,0.3857721984386444
L33,L13,5,0,0.0,0.35623837709426875
L33,L14,5,0,0.0,0.4531578481197357
L33,L15,5,0,0.0,0.4539949357509613
L33,L16,5,0,0.0,0.5011767387390137
L33,L17,5,0,0.0,0.4996828198432922
L33,L18,5,0,0.0,0.44463123083114625
L33,L19,5,0,0.0,0.48376098871231077
L33,L20,5,0,0.0,0.4029602587223053
L33,L21,5,0,0.0,0.47487418055534364
L33,L22,5,0,0.0,0.45617098808288575
L33,L23,5,0,0.0,0.5806413888931274
L33,L24,5,0,0.0,0.5128711998462677
L33,L25,5,0,0.0,0.5630989074707031
L33,L26,5,0,0.0,0.5630989074707031
L33,L27,5,0,0.0,0.5480618715286255
L33,L28,5,0,0.0,0.5859681487083435
L33,L29,5,0,0.0,0.4695433795452118
L33,L30,5,0,0.0,0.4951466917991638
L33,L31,5,0,0.0,0.49672306776046754
