path,num_seeds_seen,num_samples,critical_count,critical_rate,mean_pio_score,mean_lodf_score,mean_max_loading_ratio
L08->L23,5,5,0,0.0,0.588278877735138,0.6299500676720334,0.9779069571440158
L08->L24,5,5,0,0.0,0.4636004149913788,0.6579557963120134,0.9779069571440158
L08->L25,5,5,0,0.0,0.5747238278388977,0.661645945325818,0.9779069571440158
L08->L26,5,5,0,0.0,0.5747238278388977,0.661645945325818,0.9779069571440158
L08->L28,5,5,0,0.0,0.5877842426300048,0.65359106911207,0.9779069571440158
L08->L29,5,5,0,0.0,0.42681664824485777,0.6564835534924577,0.9779069571440158
L08->L30,5,5,0,0.0,0.5071366012096405,0.6573283045278236,0.9779069571440158
L08->L31,5,5,0,0.0,0.4978726267814636,0.6587377528232634,0.9779069571440158
L08->L32,5,5,0,0.0,0.45308088064193724,0.6593125019856736,0.9779069571440158
L08->L33,5,5,0,0.0,0.45308088660240176,0.6593125019856736,0.9779069571440158
L08->L34,5,5,0,0.0,0.4168164968490601,0.6612535771475533,0.9779069571440158
L08->L35,5,5,0,0.0,0.4168164968490601,0.6612535771475533,0.9779069571440158
L08->L36,5,5,0,0.0,0.5123946964740753,0.6613712227226293,0.9779069571440158
L08->L37,5,5,0,0.0,0.5123946845531464,0.6613712227226293,0.9779069571440158
L08->L38,5,5,0,0.0,0.5358320474624634,0.6605405674120791,0.9779069571440158
L09->L01,5,5,0,0.0,0.35200826525688167,0.6079613704825199,0.9071058443043964
L09->L02,5,5,0,0.0,0.3249268054962158,0.6079613704825197,0.9071058443043964
L09->L04,5,5,0,0.0,0.36354141235351556,0.60796137048252,0.9071058443043964
L09->L05,5,5,0,0.0,0.36550950407981875,0.6105536331512096,0.9071058443043964
L09->L06,5,5,0,0.0,0.3254573166370392,0.60796137048252,0.9071058443043964
L09->L07,5,5,0,0.0,0.4593637704849243,0.6277519866477691,0.9071058443043964
L09->L08,5,5,0,0.0,0.40513094067573546,0.6079613704825194,0.9071058443043964
L09->L10,5,5,0,0.0,0.4483962833881378,0.6105536331512079,0.9071058443043964
L09->L11,5,5,0,0.0,0.42183432579040525,0.8044342431033232,0.9071058443043964
L09->L12,5,5,0,0.0,0.35697688460350036,0.60796137048252,0.9071058443043964
L09->L13,5,5,0,0.0,0.32949620485305786,0.60796137048252,0.9071058443043964
L09->L14,5,5,0,0.0,0.42547379732131957,0.6079613704825196,0.9071058443043964
L09->L15,5,5,0,0.0,0.42609061002731324,0.6079613704825201,0.9071058443043964
L09->L16,5,5,0,0.0,0.4635735034942627,0.6079613704825202,0.9071058443043964
L09->L17,5,5,0,0.0,0.46303829550743103,0.6079613704825209,0.9071058443043964
L09->L18,5,5,0,0.0,0.4138232469558716,0.6079613704825202,0.9071058443043964
L09->L19,5,5,0,0.0,0.4503182888031006,0.60796137048252,0.9071058443043964
L09->L20,5,5,0,0.0,0.37464494109153745,0.6079613704825196,0.9071058443043964
L09->L21,5,5,0,0.0,0.44288271069526675,0.6079613704825192,0.9071058443043964
L09->L22,5,5,0,0.0,0.42593458890914915,0.6079613704825195,0.9071058443043964
L09->L23,5,5,0,0.0,0.5449842095375061,0.6079613704825185,0.9071058443043964
L09->L24,5,5,0,0.0,0.47233524918556213,0.6079613704825201,0.9071058443043964
L09->L25,5,5,0,0.0,0.5304300308227539,0.6079613704825195,0.9071058443043964
L09->L26,5,5,0,0.0,0.5304300308227539,0.6079613704825195,0.9071058443043964
L09->L27,5,5,0,0.0,0.5165378332138062,0.627751986647769,0.9071058443043964
L09->L28,5,5,0,0.0,0.5545983433723449,0.60796137048252,0.9071058443043964
L09->L29,5,5,0,0.0,0.4409226179122925,0.6079613704825187,0.9071058443043964
L09->L30,5,5,0,0.0,0.4862183690071106,0.6079613704825213,0.9071058443043964
L09->L31,5,5,0,0.0,0.46979795694351195,0.60796137048252,0.9071058443043964
L09->L32,5,5,0,0.0,0.43132892847061155,0.6079613704825196,0.9071058443043964
L09->L33,5,5,0,0.0,0.43132892847061155,0.6079613704825196,0.9071058443043964
L09->L34,5,5,0,0.0,0.34575424790382386,0.60796137048252,0.9071058443043964
L09->L35,5,5,0,0.0,0.34575424790382386,0.60796137048252,0.9071058443043964
L09->L36,5,5,0,0.0,0.38089184761047357,0.6079613704825196,0.9071058443043964
L09->L37,5,5,0,0.0,0.3808918535709381,0.6079613704825196,0.9071058443043964
L09->L38,5,5,0,0.0,0.5000343203544617,0.60796137048252,0.9071058443043964
L10->L03,5,5,0,0.0,0.7189613699913024,0.8998876683963986,0.9603548903072108
L10->L06,5,5,0,0.0,0.6811689615249634,0.8168030729651589,0.9603548903072108
L10->L11,5,5,0,0.0,0.6594119429588318,1.0069905373336079,0.9603548903072108
L10->L12,5,5,0,0.0,0.6642109513282776,0.78592002756498,0.9603548903072108
L10->L13,5,5,0,0.0,0.6512113690376282,0.8257478283001858,0.9603548903072108
L10->L14,5,5,0,0.0,0.7436595797538758,0.8918658898637208,0.9603548903072108
L10->L15,5,5,0,0.0,0.747990608215332,0.9190599111797383,0.9603548903072108
L10->L16,5,5,0,0.0,0.7429314255714417,0.8058458821520394,0.9603548903072108
L10->L17,5,5,0,0.0,0.7473690867424011,0.8166669746869264,0.9603548903072108
L10->L18,5,5,0,0.0,0.7190954685211182,0.8044945222288321,0.9603548903072108
L10->L19,5,5,0,0.0,0.66855309009552,0.7793767415079805,0.9603548903072108
L10->L20,5,5,0,0.0,0.7047982335090637,0.7981815032398354,0.9603548903072108
L10->L21,5,5,0,0.0,0.7090997695922852,0.7852824078851957,0.9603548903072108
L10->L22,5,5,0,0.0,0.6451676964759827,0.7970054736429176,0.9603548903072108
L10->L23,5,5,0,0.0,0.7160795092582702,0.791071714837632,0.9603548903072108
L10->L24,5,5,0,0.0,0.5844547510147095,0.8016012916974301,0.9603548903072108
L10->L25,5,5,0,0.0,0.700842308998108,0.8101803312277595,0.9603548903072108
L10->L26,5,5,0,0.0,0.700842308998108,0.8101803312277595,0.9603548903072108
L10->L28,5,5,0,0.0,0.7162364602088929,0.7960759610299624,0.9603548903072108
L10->L29,5,5,0,0.0,0.5306607484817505,0.798822633721553,0.9603548903072108
L10->L30,5,5,0,0.0,0.6195909261703492,0.8026876386515734,0.9603548903072108
L10->L31,5,5,0,0.0,0.6053842067718506,0.805322373418379,0.9603548903072108
L10->L32,5,5,0,0.0,0.5577607035636902,0.8063310146914924,0.9603548903072108
L10->L33,5,5,0,0.0,0.5577606916427612,0.8063310146914924,0.9603548903072108
L10->L34,5,5,0,0.0,0.5044499218463898,0.8094884275680044,0.9603548903072108
L10->L35,5,5,0,0.0,0.5044499099254608,0.8094884275680044,0.9603548903072108
L10->L36,5,5,0,0.0,0.6197474956512451,0.8096578643453199,0.9603548903072108
L10->L37,5,5,0,0.0,0.6197474956512451,0.8096578643453199,0.9603548903072108
L10->L38,5,5,0,0.0,0.6516350865364074,0.8084674361744628,0.9603548903072108
L11->L01,5,5,0,0.0,0.37753170132637026,0.7676014638035633,0.6345690443755352
L11->L02,5,5,0,0.0,0.36921856999397273,0.7629394285192601,0.6345690443755352
L11->L03,5,5,0,0.0,0.518786883354187,0.7887684052026827,0.6345690443755352
L11->L04,5,5,0,0.0,0.4376196265220642,0.7530300194595803,0.6345690443755352
L11->L05,5,5,0,0.0,0.4428110718727112,1.006990537333604,0.6345690443755352
L11->L06,5,5,0,0.0,0.3973458588123321,0.7633489109907158,0.6345690443755352
L11->L07,5,5,0,0.0,0.48089399337768557,1.0273056889982692,0.6345690443755352
L11->L08,5,5,0,0.0,0.4557830929756165,0.7908273134767418,0.6345690443755352
L11->L09,5,5,0,0.0,0.42461787462234496,0.7704619852526438,0.6345690443755352
L11->L10,5,5,0,0.0,0.5511487483978271,1.0069905373336048,0.6345690443755352
L11->L14,5,5,0,0.0,0.5502954363822937,0.777438521839025,0.6345690443755352
L11->L15,5,5,0,0.0,0.5616076111793518,0.8774755256955344,0.6345690443755352
L11->L16,5,5,0,0.0,0.5752617239952087,1.0092917332987839,0.6345690443755352
L11->L17,5,5,0,0.0,0.5842123389244079,0.9907488021578071,0.6345690443755352
L11->L18,5,5,0,0.0,0.5595165967941285,0.9655186108347378,0.6345690443755352
L11->L19,5,5,0,0.0,0.4825190842151642,0.7532541637569045,0.6345690443755352
L11->L20,5,5,0,0.0,0.5451447129249573,0.8558736959572777,0.6345690443755352
L11->L21,5,5,0,0.0,0.5528748869895935,0.8996131912849712,0.6345690443755352
L11->L22,5,5,0,0.0,0.49634974598884585,0.8655896572825998,0.6345690443755352
L11->L23,5,5,0,0.0,0.5421933710575104,0.961360477283753,0.6345690443755352
L11->L24,5,5,0,0.0,0.40192886590957644,0.7538684466693754,0.6345690443755352
L11->L25,5,5,0,0.0,0.46345011591911317,0.7864283898533293,0.6345690443755352
L11->L26,5,5,0,0.0,0.46345011591911317,0.7864283898533293,0.6345690443755352
L11->L27,5,5,0,0.0,0.4776939988136292,1.0273056889982706,0.6345690443755352
L11->L28,5,5,0,0.0,0.5130539476871491,0.7615853036587943,0.6345690443755352
L11->L29,5,5,0,0.0,0.377912026643753,0.7886272621879487,0.6345690443755352
L11->L30,5,5,0,0.0,0.4172100484371185,0.756361306829658,0.6345690443755352
L11->L31,5,5,0,0.0,0.40104896426200864,0.7599842427922838,0.6345690443755352
L11->L32,5,5,0,0.0,0.35736669898033135,0.7608644327835974,0.6345690443755352
L11->L33,5,5,0,0.0,0.35736668705940244,0.7608644327835974,0.6345690443755352
L11->L34,5,5,0,0.0,0.3985509574413299,0.7472692949743209,0.6345690443755352
L11->L35,5,5,0,0.0,0.3985509574413299,0.7472692949743209,0.6345690443755352
L11->L36,5,5,0,0.0,0.49227099418640136,0.7528543980051123,0.6345690443755352
L11->L37,5,5,0,0.0,0.49227099418640136,0.7528543980051123,0.6345690443755352
L11->L38,5,5,0,0.0,0.4179588258266449,0.7630472219893412,0.6345690443755352
L12->L01,5,5,0,0.0,0.4392493724822998,0.7336849873671529,1.0000000000000002
L12->L02,5,5,0,0.0,0.42194581031799316,0.7336849873671527,1.0000000000000002
L12->L03,5,5,0,0.0,0.6285359621047973,0.7336849873671534,1.0000000000000002
L12->L04,5,5,0,0.0,0.45147271156311036,0.7336849873671529,1.0000000000000002
L12->L05,5,5,0,0.0,0.5638455986976624,0.7336849873671532,1.0000000000000002
L12->L06,5,5,0,0.0,0.47724537253379823,0.7336849873671529,1.0000000000000002
L12->L07,5,5,0,0.0,0.5248904466629029,0.7336849873671515,1.0000000000000002
L12->L08,5,5,0,0.0,0.5965987801551819,0.7336849873671527,1.0000000000000002
L12->L09,5,5,0,0.0,0.48371183276176455,0.7336849873671528,1.0000000000000002
L12->L10,5,5,0,0.0,0.6451519846916198,0.7336849873671517,1.0000000000000002
L12->L14,5,5,0,0.0,0.602864670753479,0.7336849873671517,1.0000000000000002
L12->L15,5,5,0,0.0,0.6290533781051636,0.7336849873671518,1.0000000000000002
L12->L16,5,5,0,0.0,0.6886512994766235,0.7568289078132366,1.0000000000000002
L12->L17,5,5,0,0.0,0.6969658374786377,0.7472113007685628,1.0000000000000002
L12->L18,5,5,0,0.0,0.6498774528503418,0.7336849873671522,1.0000000000000002
L12->L19,5,5,0,0.0,0.5540005445480347,0.7336849873671524,1.0000000000000002
L12->L20,5,5,0,0.0,0.6320690870285034,0.7336849873671517,1.0000000000000002
L12->L21,5,5,0,0.0,0.6404747724533081,0.7336849873671514,1.0000000000000002
L12->L22,5,5,0,0.0,0.5726905465126038,0.7336849873671524,1.0000000000000002
L12->L23,5,5,0,0.0,0.6170631289482117,0.7336849873671476,1.0000000000000002
L12->L24,5,5,0,0.0,0.4433633327484131,0.7336849873671525,1.0000000000000002
L12->L25,5,5,0,0.0,0.5067233204841614,0.7336849873671529,1.0000000000000002
L12->L26,5,5,0,0.0,0.5067233085632324,0.7336849873671529,1.0000000000000002
L12->L27,5,5,0,0.0,0.5231878936290741,0.7336849873671494,1.0000000000000002
L12->L28,5,5,0,0.0,0.5756971120834351,0.7336849873671509,1.0000000000000002
L12->L29,5,5,0,0.0,0.42302954792976377,0.7336849873671528,1.0000000000000002
L12->L30,5,5,0,0.0,0.46358811259269717,0.7336849873671529,1.0000000000000002
L12->L31,5,5,0,0.0,0.4426915407180786,0.7336849873671527,1.0000000000000002
L12->L32,5,5,0,0.0,0.3966460645198822,0.7336849873671529,1.0000000000000002
L12->L33,5,5,0,0.0,0.3966460585594177,0.7336849873671529,1.0000000000000002
L12->L34,5,5,0,0.0,0.46013243198394777,0.7336849873671529,1.0000000000000002
L12->L35,5,5,0,0.0,0.4601324200630188,0.7336849873671529,1.0000000000000002
L12->L36,5,5,0,0.0,0.5697133898735046,0.7336849873671533,1.0000000000000002
L12->L37,5,5,0,0.0,0.5697133898735046,0.7336849873671533,1.0000000000000002
L12->L38,5,5,0,0.0,0.4570089042186737,0.7336849873671525,1.0000000000000002
L13->L01,5,5,0,0.0,0.41425780653953553,0.6647385998128776,0.9071058443043964
L13->L02,5,5,0,0.0,0.38884087204933165,0.6647385998128779,0.9071058443043964
L13->L03,5,5,0,0.0,0.5324887990951538,0.6647385998128754,0.9071058443043964
L13->L04,5,5,0,0.0,0.44080637097358705,0.6647385998128771,0.9071058443043964
L13->L05,5,5,0,0.0,0.43698799014091494,0.6675788417638471,0.9071058443043964
L13->L06,5,5,0,0.0,0.3951353311538696,0.6647385998128779,0.9071058443043964
L13->L07,5,5,0,0.0,0.5414389729499817,0.6866528264086529,0.9071058443043964
L13->L08,5,5,0,0.0,0.4659633219242096,0.6647385998128784,0.9071058443043964
L13->L09,5,5,0,0.0,0.39842275381088255,0.664738599812878,0.9071058443043964
L13->L10,5,5,0,0.0,0.5296099424362183,0.6675788417638493,0.9071058443043964
L13->L14,5,5,0,0.0,0.5070899188518524,0.6647385998128785,0.9071058443043964
L13->L15,5,5,0,0.0,0.5077711284160614,0.6647385998128783,0.9071058443043964
L13->L16,5,5,0,0.0,0.5531038522720337,0.6647385998128787,0.9071058443043964
L13->L17,5,5,0,0.0,0.5520784854888916,0.6647385998128785,0.9071058443043964
L13->L18,5,5,0,0.0,0.4943198382854462,0.6647385998128776,0.9071058443043964
L13->L19,5,5,0,0.0,0.5382589221000671,0.6647385998128792,0.9071058443043964
L13->L20,5,5,0,0.0,0.4477583408355713,0.664738599812878,0.9071058443043964
L13->L21,5,5,0,0.0,0.5278750658035278,0.6647385998128779,0.9071058443043964
L13->L22,5,5,0,0.0,0.5075379252433777,0.6647385998128776,0.9071058443043964
L13->L23,5,5,0,0.0,0.6477588176727295,0.6647385998128755,0.9071058443043964
L13->L24,5,5,0,0.0,0.5628385543823242,0.6647385998128775,0.9071058443043964
L13->L25,5,5,0,0.0,0.6292505741119385,0.6647385998128781,0.9071058443043964
L13->L26,5,5,0,0.0,0.6292505741119385,0.6647385998128781,0.9071058443043964
L13->L27,5,5,0,0.0,0.6112346649169922,0.6866528264086533,0.9071058443043964
L13->L28,5,5,0,0.0,0.6585794687271118,0.6647385998128783,0.9071058443043964
L13->L29,5,5,0,0.0,0.5251882553100586,0.6647385998128786,0.9071058443043964
L13->L30,5,5,0,0.0,0.5774999022483825,0.6647385998128779,0.9071058443043964
L13->L31,5,5,0,0.0,0.5577600359916687,0.6647385998128779,0.9071058443043964
L13->L32,5,5,0,0.0,0.5120926976203919,0.6647385998128779,0.9071058443043964
L13->L33,5,5,0,0.0,0.5120926976203919,0.6647385998128779,0.9071058443043964
L13->L34,5,5,0,0.0,0.4108810663223267,0.6647385998128779,0.9071058443043964
L13->L35,5,5,0,0.0,0.4108810663223267,0.6647385998128779,0.9071058443043964
L13->L36,5,5,0,0.0,0.45284311175346376,0.6647385998128779,0.9071058443043964
L13->L37,5,5,0,0.0,0.45284311175346376,0.6647385998128779,0.9071058443043964
L13->L38,5,5,0,0.0,0.5933188676834107,0.6647385998128781,0.9071058443043964
L14->L01,5,5,0,0.0,0.4520865917205811,0.4932539598537059,0.762493128746582
L14->L02,5,5,0,0.0,0.43391937017440796,0.4785820410176174,0.762493128746582
L14->L03,5,5,0,0.0,0.5582770109176636,0.4713195230252948,0.762493128746582
L14->L04,5,5,0,0.0,0.5257152438163757,0.4805301003543292,0.762493128746582
L14->L05,5,5,0,0.0,0.460692697763443,0.5578747466449832,0.762493128746582
L14->L06,5,5,0,0.0,0.4786301553249359,0.4803564366113102,0.762493128746582
L14->L07,5,5,0,0.0,0.5020279228687287,0.5531753989461762,0.762493128746582
L14->L08,5,5,0,0.0,0.5088952302932739,0.49237565008593515,0.762493128746582
L14->L09,5,5,0,0.0,0.5197238445281982,0.5059100468746642,0.762493128746582
L14->L10,5,5,0,0.0,0.6341792225837708,0.5578747466449833,0.762493128746582
L14->L11,5,5,0,0.0,0.5580988764762879,0.7592472370665387,0.762493128746582
L14->L12,5,5,0,0.0,0.48459659814834594,0.47846180450961934,0.762493128746582
L14->L13,5,5,0,0.0,0.550152587890625,0.4923568472165784,0.762493128746582
L14->L15,5,5,0,0.0,0.6410233020782471,0.5441363704455205,0.762493128746582
L14->L16,5,5,0,0.0,0.6554371118545532,0.5463618668362631,0.762493128746582
L14->L17,5,5,0,0.0,0.6630891799926758,0.538054207960504,0.762493128746582
L14->L18,5,5,0,0.0,0.5987586140632629,0.488583527379462,0.762493128746582
L14->L19,5,5,0,0.0,0.41135838627815247,0.4799492809396872,0.762493128746582
L14->L20,5,5,0,0.0,0.6348996877670288,0.5136101148133798,0.762493128746582
L14->L21,5,5,0,0.0,0.6350852370262146,0.4958015458799701,0.762493128746582
L14->L22,5,5,0,0.0,0.5315375685691833,0.4794419362191779,0.762493128746582
L14->L23,5,5,0,0.0,0.5093103051185608,0.48844753071453056,0.762493128746582
L14->L24,5,5,0,0.0,0.37246550917625426,0.4824095122269941,0.762493128746582
L14->L25,5,5,0,0.0,0.4192262589931488,0.482503052013887,0.762493128746582
L14->L26,5,5,0,0.0,0.4192262589931488,0.482503052013887,0.762493128746582
L14->L27,5,5,0,0.0,0.456374853849411,0.5531753989461744,0.762493128746582
L14->L28,5,5,0,0.0,0.44139888882637024,0.47992133384152924,0.762493128746582
L14->L29,5,5,0,0.0,0.37924817204475403,0.4825138094217481,0.762493128746582
L14->L30,5,5,0,0.0,0.42250766754150393,0.48075844545712254,0.762493128746582
L14->L31,5,5,0,0.0,0.38355281949043274,0.48163697251840903,0.762493128746582
L14->L32,5,5,0,0.0,0.388804417848587,0.48165611112501744,0.762493128746582
L14->L33,5,5,0,0.0,0.388804417848587,0.48165611112501744,0.762493128746582
L14->L34,5,5,0,0.0,0.46443408727645874,0.48254993376415944,0.762493128746582
L14->L35,5,5,0,0.0,0.46443408727645874,0.48254993376415944,0.762493128746582
L14->L36,5,5,0,0.0,0.5768049001693726,0.4910003291891295,0.762493128746582
L14->L37,5,5,0,0.0,0.5768049001693726,0.4910003291891295,0.762493128746582
L14->L38,5,5,0,0.0,0.4083344042301178,0.4818245624952501,0.762493128746582
L15->L01,5,5,0,0.0,0.46276426315307617,0.6285226701895508,0.9071058443043964
L15->L02,5,5,0,0.0,0.45171462893486025,0.6285226701895507,0.9071058443043964
L15->L03,5,5,0,0.0,0.554967737197876,0.6285226701895505,0.9071058443043964
L15->L04,5,5,0,0.0,0.5432120442390442,0.6285226701895504,0.9071058443043964
L15->L05,5,5,0,0.0,0.4567450940608978,0.6311314691914246,0.9071058443043964
L15->L06,5,5,0,0.0,0.5086996853351593,0.628522670189551,0.9071058443043964
L15->L07,5,5,0,0.0,0.5418891429901123,0.6285226701895498,0.9071058443043964
L15->L08,5,5,0,0.0,0.5201514184474945,0.6285226701895507,0.9071058443043964
L15->L09,5,5,0,0.0,0.5456402659416199,0.6285226701895509,0.9071058443043964
L15->L10,5,5,0,0.0,0.6501702785491943,0.6311314691914258,0.9071058443043964
L15->L11,5,5,0,0.0,0.5792531490325927,0.831400621110341,0.9071058443043964
L15->L12,5,5,0,0.0,0.4547420561313629,0.6285226701895509,0.9071058443043964
L15->L13,5,5,0,0.0,0.5439247131347656,0.6285226701895507,0.9071058443043964
L15->L14,5,5,0,0.0,0.638943076133728,0.628522670189551,0.9071058443043964
L15->L16,5,5,0,0.0,0.6538241147994995,0.6285226701895509,0.9071058443043964
L15->L17,5,5,0,0.0,0.6870792031288147,0.6521378629291464,0.9071058443043964
L15->L18,5,5,0,0.0,0.6658137083053589,0.6917764292798751,0.9071058443043964
L15->L19,5,5,0,0.0,0.4826951503753662,0.628522670189551,0.9071058443043964
L15->L20,5,5,0,0.0,0.5581748604774475,0.628522670189551,0.9071058443043964
L15->L21,5,5,0,0.0,0.613765275478363,0.6285226701895509,0.9071058443043964
L15->L22,5,5,0,0.0,0.5504575610160828,0.6285226701895507,0.9071058443043964
L15->L23,5,5,0,0.0,0.6284112572669983,0.6285226701895503,0.9071058443043964
L15->L24,5,5,0,0.0,0.4734523296356201,0.628522670189551,0.9071058443043964
L15->L25,5,5,0,0.0,0.5922715544700623,0.628522670189551,0.9071058443043964
L15->L26,5,5,0,0.0,0.5922715544700623,0.628522670189551,0.9071058443043964
L15->L27,5,5,0,0.0,0.5819100856781005,0.6285226701895514,0.9071058443043964
L15->L28,5,5,0,0.0,0.6102517127990723,0.6285226701895514,0.9071058443043964
L15->L29,5,5,0,0.0,0.509866464138031,0.6285226701895503,0.9071058443043964
L15->L30,5,5,0,0.0,0.4624168038368225,0.6285226701895513,0.9071058443043964
L15->L31,5,5,0,0.0,0.5358572602272034,0.628522670189551,0.9071058443043964
L15->L32,5,5,0,0.0,0.5063181400299073,0.6285226701895507,0.9071058443043964
L15->L33,5,5,0,0.0,0.5063181400299073,0.6285226701895507,0.9071058443043964
L15->L34,5,5,0,0.0,0.5630073189735413,0.6285226701895505,0.9071058443043964
L15->L35,5,5,0,0.0,0.5630073428153992,0.6285226701895505,0.9071058443043964
L15->L36,5,5,0,0.0,0.6315840244293213,0.6285226701895512,0.9071058443043964
L15->L37,5,5,0,0.0,0.6315840244293213,0.6285226701895512,0.9071058443043964
L15->L38,5,5,0,0.0,0.5873584985733032,0.6285226701895509,0.9071058443043964
L16->L01,5,5,0,0.0,0.4690181612968445,0.7154440286775973,0.9071058443043964
L16->L02,5,5,0,0.0,0.4409107804298401,0.7154440286775973,0.9071058443043964
L16->L03,5,5,0,0.0,0.6253801107406616,0.7154440286775969,0.9071058443043964
L16->L04,5,5,0,0.0,0.45656023621559144,0.7154440286775975,0.9071058443043964
L16->L05,5,5,0,0.0,0.5538282871246338,0.7184163260321297,0.9071058443043964
L16->L06,5,5,0,0.0,0.4981547832489014,0.7154440286775975,0.9071058443043964
L16->L07,5,5,0,0.0,0.5614864826202393,0.7179524502386597,0.9071058443043964
L16->L08,5,5,0,0.0,0.5866088509559632,0.7154440286775969,0.9071058443043964
L16->L09,5,5,0,0.0,0.43636355400085447,0.7154440286775973,0.9071058443043964
L16->L10,5,5,0,0.0,0.6119402527809144,0.7184163260321295,0.9071058443043964
L16->L11,5,5,0,0.0,0.6049906015396118,0.9462971657611522,0.9071058443043964
L16->L12,5,5,0,0.0,0.5946395516395568,0.7154440286775964,0.9071058443043964
L16->L13,5,5,0,0.0,0.49831201434135436,0.7154440286775976,0.9071058443043964
L16->L14,5,5,0,0.0,0.6375624418258667,0.7154440286775955,0.9071058443043964
L16->L15,5,5,0,0.0,0.6593749642372131,0.7154440286775976,0.9071058443043964
L16->L18,5,5,0,0.0,0.6073022723197937,0.7154440286775987,0.9071058443043964
L16->L19,5,5,0,0.0,0.41358262300491333,0.7154440286775973,0.9071058443043964
L16->L20,5,5,0,0.0,0.6696351528167724,0.7154440286775954,0.9071058443043964
L16->L21,5,5,0,0.0,0.6703761696815491,0.7154440286775964,0.9071058443043964
L16->L22,5,5,0,0.0,0.5535398125648499,0.7154440286775975,0.9071058443043964
L16->L23,5,5,0,0.0,0.5453368782997131,0.7154440286775973,0.9071058443043964
L16->L24,5,5,0,0.0,0.3960685610771179,0.7154440286775973,0.9071058443043964
L16->L25,5,5,0,0.0,0.5129929780960083,0.7154440286775972,0.9071058443043964
L16->L26,5,5,0,0.0,0.5129929661750794,0.7154440286775972,0.9071058443043964
L16->L27,5,5,0,0.0,0.5358317375183106,0.7179524502386604,0.9071058443043964
L16->L28,5,5,0,0.0,0.49328333139419556,0.7154440286775967,0.9071058443043964
L16->L29,5,5,0,0.0,0.40380607843399047,0.7154440286775975,0.9071058443043964
L16->L30,5,5,0,0.0,0.40001967549324036,0.7154440286775974,0.9071058443043964
L16->L31,5,5,0,0.0,0.47442920207977296,0.7154440286775976,0.9071058443043964
L16->L32,5,5,0,0.0,0.46510196924209596,0.7154440286775973,0.9071058443043964
L16->L33,5,5,0,0.0,0.4651019752025604,0.7154440286775973,0.9071058443043964
L16->L34,5,5,0,0.0,0.4908010244369507,0.7154440286775976,0.9071058443043964
L16->L35,5,5,0,0.0,0.4908010244369507,0.7154440286775976,0.9071058443043964
L16->L36,5,5,0,0.0,0.6073682904243469,0.7154440286775976,0.9071058443043964
L16->L37,5,5,0,0.0,0.607368266582489,0.7154440286775976,0.9071058443043964
L16->L38,5,5,0,0.0,0.536487627029419,0.7154440286775978,0.9071058443043964
L17->L01,5,5,0,0.0,0.4772859811782837,0.6960800081334896,0.9071058443043964
L17->L02,5,5,0,0.0,0.4535536766052245,0.6960800081334897,0.9071058443043964
L17->L03,5,5,0,0.0,0.64139244556427,0.6960800081334904,0.9071058443043964
L17->L04,5,5,0,0.0,0.4580268859863281,0.6960800081334897,0.9071058443043964
L17->L05,5,5,0,0.0,0.5795155167579651,0.6989798866738693,0.9071058443043964
L17->L06,5,5,0,0.0,0.5387442350387573,0.6960800081334897,0.9071058443043964
L17->L07,5,5,0,0.0,0.6060611486434937,0.7046229022687147,0.9071058443043964
L17->L08,5,5,0,0.0,0.6319107294082642,0.6960800081334901,0.9071058443043964
L17->L09,5,5,0,0.0,0.4605724155902863,0.6960800081334897,0.9071058443043964
L17->L10,5,5,0,0.0,0.6273520708084106,0.6989798866738689,0.9071058443043964
L17->L11,5,5,0,0.0,0.6334156155586242,0.9207531345577091,0.9071058443043964
L17->L12,5,5,0,0.0,0.6366775035858154,0.6960800081334908,0.9071058443043964
L17->L13,5,5,0,0.0,0.5379455208778381,0.6960800081334894,0.9071058443043964
L17->L14,5,5,0,0.0,0.6498855590820313,0.6960800081334892,0.9071058443043964
L17->L15,5,5,0,0.0,0.7088986754417419,0.7222687966524517,0.9071058443043964
L17->L18,5,5,0,0.0,0.7211532354354858,0.7513309508153216,0.9071058443043964
L17->L19,5,5,0,0.0,0.5436196506023407,0.6960800081334897,0.9071058443043964
L17->L20,5,5,0,0.0,0.567995548248291,0.6960800081334899,0.9071058443043964
L17->L21,5,5,0,0.0,0.6382851481437684,0.6960800081334902,0.9071058443043964
L17->L22,5,5,0,0.0,0.5875868797302246,0.6960800081334899,0.9071058443043964
L17->L23,5,5,0,0.0,0.6798220038414001,0.7200610613182709,0.9071058443043964
L17->L24,5,5,0,0.0,0.5177407205104828,0.6960800081334897,0.9071058443043964
L17->L25,5,5,0,0.0,0.6234837412834168,0.6960800081334899,0.9071058443043964
L17->L26,5,5,0,0.0,0.6234837293624877,0.6960800081334899,0.9071058443043964
L17->L27,5,5,0,0.0,0.6147369623184205,0.704622902268716,0.9071058443043964
L17->L28,5,5,0,0.0,0.6549507856369019,0.69608000813349,0.9071058443043964
L17->L29,5,5,0,0.0,0.5431491374969483,0.6960800081334897,0.9071058443043964
L17->L30,5,5,0,0.0,0.49366286396980286,0.69608000813349,0.9071058443043964
L17->L31,5,5,0,0.0,0.568604850769043,0.6960800081334895,0.9071058443043964
L17->L32,5,5,0,0.0,0.53466756939888,0.6960800081334897,0.9071058443043964
L17->L33,5,5,0,0.0,0.53466756939888,0.6960800081334897,0.9071058443043964
